human gene,zebrafish gene,matched,mismatched,failed alignments,% similarity
F2RL1,f2rl1.2,19,7,3,73.08
F2RL2,f2rl2,8,8,12,50.0
FPR1,fpr1,3,3,19,50.0
FSHR,fshr,1,1,21,50.0
FZD1,fzd1,26,1,0,96.3
FZD10,fzd10,26,1,0,96.3
FZD2,fzd2,27,0,0,100.0
FZD3,fzd3a,24,2,0,92.31
FZD3,fzd3b,23,3,0,88.46
FZD4,fzd4,26,0,1,100.0
FZD5,fzd5,22,4,0,84.62
FZD6,fzd6,21,4,3,84.0
FZD7,fzd7a,26,0,0,100.0
FZD7,fzd7b,26,0,0,100.0
FZD8,fzd8a,25,1,0,96.15
FZD8,fzd8b,20,5,1,80.0
FZD9,fzd9a,23,2,2,92.0
FZD9,fzd9b,23,3,1,88.46
GABBR1,gabbr1a,23,0,3,100.0
GABBR1,gabbr1b,23,1,2,95.83
GABBR2,gabbr2,24,0,2,100.0
GALR1,galr1a,21,4,0,84.0
GALR1,galr1b,17,6,2,73.91
GALR2,galr2a,21,3,1,87.5
GALR2,galr2b,17,8,0,68.0
GCGR,gcgra,12,4,10,75.0
GCGR,gcgrb,19,5,2,79.17
GHRHR,ghrhra,14,7,5,66.67
GHRHR,ghrhrb,6,5,15,54.55
GHSR,ghsra,23,2,0,92.0
GHSR,ghsrb,22,3,0,88.0
GIPR,gipr,21,3,2,87.5
GPBAR1,gpbar1,5,9,8,35.71
GPER1,gper1,18,3,1,85.71
GPR101,gpr101,15,5,5,75.0
GPR12,gpr12,20,1,2,95.24
GPR132,gpr132a,2,0,26,100.0
GPR132,gpr132b,15,2,11,88.24
GPR135,gpr135,20,4,1,83.33
GPR139,gpr139,20,2,3,90.91
GPR142,gpr142,12,11,1,52.17
GPR146,gpr146,12,4,9,75.0
GPR151,gpr151,12,12,5,50.0
GPR153,gpr153,19,4,5,82.61
GPR156,gpr156,4,7,10,36.36
GPR158,gpr158a,4,0,22,100.0
GPR158,gpr158b,19,3,4,86.36
GPR160,gpr160,4,11,7,26.67
GPR161,gpr161b,19,5,2,79.17
GPR17,gpr17,15,14,1,51.72
GPR171,gpr171,15,6,6,71.43
GPR173,gpr173,20,4,0,83.33
GPR174,gpr174,18,6,5,75.0
GPR176,gpr176,15,7,3,68.18
GPR18,gpr18,18,7,2,72.0
GPR183,gpr183a,18,10,0,64.29
GPR183,gpr183b,16,12,0,57.14
GPR19,gpr19,17,5,0,77.27
GPR20,gpr20,22,4,0,84.62
GPR22,gpr22a,26,2,1,92.86
GPR22,gpr22b,25,2,2,92.59
GPR25,gpr25,11,8,9,57.89
GPR26,gpr26,20,3,3,86.96
GPR27,gpr27,15,7,0,68.18
GPR3,gpr3,15,7,0,68.18
GPR34,gpr34a,20,7,0,74.07
GPR34,gpr34b,5,2,20,71.43
GPR35,gpr35.1,15,7,4,68.18
GPR37,gpr37a,22,3,0,88.0
GPR37,gpr37b,0,5,20,0.0
GPR37L1,gpr37l1a,14,9,2,60.87
GPR37L1,gpr37l1b,18,7,0,72.0
GPR39,gpr39,13,5,5,72.22
GPR4,gpr4,24,3,1,88.89
GPR45,gpr45,21,3,2,87.5
GPR52,gpr52,20,0,1,100.0
GPR55,gpr55a,9,14,3,39.13
GPR6,gpr6,17,3,3,85.0
GPR61,gpr61,19,3,0,86.36
GPR63,gpr63,16,6,1,72.73
GPR65,gpr65,11,9,6,55.0
GPR75,gpr75,23,1,1,95.83
GPR78,gpr78a,12,10,4,54.55
GPR78,gpr78b,14,6,6,70.0
GPR84,gpr84,20,4,2,83.33
GPR85,gpr85,20,4,0,83.33
GPRC5B,gprc5ba,14,14,2,50.0
GPRC5B,gprc5bb,13,12,5,52.0
GPRC5C,gprc5c,13,10,3,56.52
GPRC6A,gprc6a,19,7,1,73.08
GRM1,grm1a,10,0,12,100.0
GRM1,grm1b,0,1,21,0.0
GRM2,grm2a,25,1,0,96.15
GRM2,grm2b,24,1,1,96.0
GRM3,grm3,24,0,3,100.0
GRM4,grm4,22,0,3,100.0
GRM5,grm5a,21,0,1,100.0
GRM5,grm5b,0,3,19,0.0
GRM6,grm6a,19,3,2,86.36
GRM6,grm6b,22,2,0,91.67
GRM8,grm8a,22,0,3,100.0
GRM8,grm8b,25,0,0,100.0
HCAR1,hcar1-1,17,9,1,65.38
HCAR1,hcar1-2,16,8,3,66.67
HCRTR2,hcrtr2,21,3,1,87.5
HRH1,hrh1,0,4,20,0.0
HRH2,hrh2a,19,3,3,86.36
HRH2,hrh2b,20,3,2,86.96
HRH3,hrh3,20,3,1,86.96
HTR1A,htr1aa,23,1,2,95.83
HTR1A,htr1ab,24,0,2,100.0
HTR1B,htr1b,22,1,1,95.65
HTR1D,htr1d,20,2,2,90.91
HTR1F,htr1fa,21,3,1,87.5
HTR1F,htr1fb,23,1,1,95.83
HTR2A,htr2ab,21,2,1,91.3
HTR2B,htr2b,17,4,3,80.95
HTR4,htr4,24,1,0,96.0
HTR5A,htr5aa,19,0,2,100.0
HTR5A,htr5ab,19,0,2,100.0
HTR6,htr6,21,2,2,91.3
HTR7,htr7a,23,1,0,95.83
KISS1R,kiss1ra,14,9,1,60.87
KISS1R,kiss1rb,14,5,5,73.68
LGR4,lgr4,13,5,6,72.22
LGR6,lgr6,14,6,4,70.0
LHCGR,lhcgr,1,0,21,100.0
LPAR1,lpar1,25,1,0,96.15
LPAR2,lpar2a,20,4,1,83.33
LPAR2,lpar2b,20,3,2,86.96
LPAR3,lpar3,22,1,3,95.65
LPAR4,lpar4,22,5,0,81.48
LPAR5,lpar5a,9,12,7,42.86
LPAR5,lpar5b,8,10,10,44.44
LPAR6,lpar6a,13,1,13,92.86
LPAR6,lpar6b,22,3,2,88.0
LTB4R,ltb4r,11,13,0,45.83
LTB4R2,ltb4r2a,9,8,8,52.94
LTB4R2,ltb4r2b,8,12,5,40.0
MC1R,mc1r,10,2,11,83.33
MC2R,mc2r,1,1,18,50.0
MC3R,mc3r,19,3,1,86.36
MC4R,mc4r,15,0,6,100.0
MC5R,mc5ra,15,5,1,75.0
MC5R,mc5rb,15,5,1,75.0
MCHR1,mchr1a,18,8,1,69.23
MCHR1,mchr1b,17,9,1,65.38
MCHR2,mchr2a,17,5,3,77.27
MCHR2,mchr2b,0,1,24,0.0
MLNR,mlnr,16,7,0,69.57
MTNR1A,mtnr1aa,22,3,0,88.0
MTNR1A,mtnr1ab,22,3,0,88.0
MTNR1A,mtnr1al,15,3,7,83.33
MTNR1B,mtnr1ba,20,4,0,83.33
MTNR1B,mtnr1bb,22,2,0,91.67
NMUR1,nmur1a,19,3,1,86.36
NPBWR2,npbwr2a,12,7,3,63.16
NPBWR2,npbwr2b,20,2,0,90.91
NPFFR1,npffr1,20,5,0,80.0
NPFFR1,npffr1l1,19,6,0,76.0
NPFFR1,npffr1l2,20,5,0,80.0
NPFFR1,npffr1l3,20,4,1,83.33
NPFFR2,npffr2a,24,0,1,100.0
NPFFR2,npffr2b,23,1,1,95.83
NPY1R,npy1r,24,1,0,96.0
NPY2R,npy2r,21,4,0,84.0
NPY2R,npy2rl,21,4,0,84.0
NPY4R,npy4r,17,6,1,73.91
NTSR1,ntsr1,21,1,1,95.45
OPN1LW,opn1lw1,11,3,5,78.57
OPN1SW,opn1sw1,21,3,2,87.5
OPN3,opn3,13,6,6,68.42
OPN4,opn4a,19,7,0,73.08
OPN4,opn4b,19,6,1,76.0
OPN5,opn5,25,1,0,96.15
OPRD1,oprd1a,16,4,6,80.0
OPRD1,oprd1b,22,3,1,88.0
OPRK1,oprk1,25,1,1,96.15
OPRL1,oprl1,17,2,7,89.47
OPRM1,oprm1,18,1,1,94.74
OXGR1,oxgr1a.1,21,5,3,80.77
OXGR1,oxgr1a.2,18,6,5,75.0
OXGR1,oxgr1a.3,19,6,4,76.0
OXGR1,oxgr1b,5,0,24,100.0
OXTR,oxtra,20,4,1,83.33
OXTR,oxtrb,19,5,1,79.17
P2RY1,p2ry1,25,3,0,89.29
P2RY10,p2ry10,15,10,4,60.0
P2RY11,p2ry11,12,10,5,54.55
P2RY12,p2ry12,13,4,7,76.47
P2RY13,p2ry13,0,0,23,0.0
P2RY2,p2ry2.1,16,4,6,80.0
P2RY2,p2ry2.2,15,7,4,68.18
P2RY2,p2ry2.3,16,7,3,69.57
P2RY8,p2ry8,11,3,15,78.57
PITPNM3,pitpnm3,0,1,15,0.0
PROKR1,prokr1a,19,5,0,79.17
PROKR1,prokr1b,19,4,1,82.61
PTAFR,ptafr,5,3,19,62.5
PTGER1,ptger1a,17,2,3,89.47
PTGER1,ptger1b,17,2,3,89.47
PTGER1,ptger1c,16,5,1,76.19
PTGER2,ptger2a,8,12,6,40.0
PTGER2,ptger2b,10,8,8,55.56
PTGER3,ptger3,19,5,2,79.17
PTGER4,ptger4a,23,1,2,95.83
PTGER4,ptger4b,21,2,3,91.3
PTGER4,ptger4c,18,6,2,75.0
PTGFR,ptgfr,22,3,2,88.0
PTGIR,ptgir,12,9,3,57.14
PTH1R,pth1r,22,1,2,95.65
PTH2R,pth2ra,22,2,1,91.67
PTH2R,pth2rb,24,1,0,96.0
QRFPR,qrfpra,10,2,12,83.33
QRFPR,qrfprb,19,4,1,82.61
RGR,rgra,0,0,27,0.0
RGR,rgrb,2,3,22,40.0
RHO,rho,19,2,2,90.48
RRH,rrh,19,2,2,90.48
RXFP1,rxfp1,20,2,0,90.91
RXFP2,rxfp2a,20,0,4,100.0
RXFP2,rxfp2b,20,0,4,100.0
RXFP3,rxfp3,25,1,1,96.15
S1PR1,s1pr1,20,1,2,95.24
S1PR2,s1pr2,22,1,0,95.65
S1PR3,s1pr3a,18,5,2,78.26
S1PR4,s1pr4,10,5,5,66.67
S1PR5,s1pr5a,15,6,1,71.43
S1PR5,s1pr5b,16,5,1,76.19
SMO,smo,27,0,1,100.0
SSTR1,sstr1a,25,2,0,92.59
SSTR2,sstr2a,22,4,0,84.62
SSTR2,sstr2b,22,4,0,84.62
SSTR3,sstr3,23,2,0,92.0
SSTR5,sstr5,18,6,2,75.0
TAAR1,taar1b,16,9,0,64.0
TACR1,tacr1a,22,2,0,91.67
TACR1,tacr1b,22,2,0,91.67
TACR2,tacr2,17,6,1,73.91
TACR3,tacr3a,19,3,1,86.36
TACR3,tacr3l,19,3,1,86.36
TBXA2R,tbxa2r,17,2,8,89.47
TRHR,trhra,25,1,1,96.15
TRHR,trhrb,22,3,2,88.0
TSHR,tshr,11,1,12,91.67
VIPR1,vipr1a,17,3,5,85.0
VIPR1,vipr1b,14,1,10,93.33
VIPR2,vipr2,23,1,2,95.83
XCR1,xcr1a.1,0,2,24,0.0
XCR1,xcr1b.1,0,0,26,0.0
XCR1,xcr1b.2,13,9,4,59.09
