human gene,zebrafish gene,matched,mismatched,failed alignments,% similarity
GHSR,ghsra,15,0,1,100.0
GHSR,ghsrb,16,0,0,100.0
GIPR,gipr,9,0,10,100.0
GPBAR1,gpbar1,0,3,17,0.0
GPER1,gper1,7,2,10,77.78
GPR101,gpr101,9,6,4,60.0
GPR12,gpr12,18,2,0,90.0
GPR132,gpr132a,12,4,7,75.0
GPR132,gpr132b,0,4,19,0.0
GPR135,gpr135,7,7,3,50.0
GPR139,gpr139,15,2,2,88.24
GPR142,gpr142,0,4,13,0.0
GPR146,gpr146,14,5,1,73.68
GPR151,gpr151,1,5,15,16.67
GPR153,gpr153,20,2,1,90.91
GPR156,gpr156,6,8,4,42.86
GPR158,gpr158a,16,3,1,84.21
GPR158,gpr158b,14,4,2,77.78
GPR160,gpr160,2,10,15,16.67
GPR161,gpr161b,15,3,2,83.33
GPR17,gpr17,2,1,21,66.67
GPR171,gpr171,18,5,1,78.26
GPR173,gpr173,18,0,3,100.0
GPR174,gpr174,6,2,12,75.0
GPR176,gpr176,10,6,3,62.5
GPR18,gpr18,14,6,3,70.0
GPR183,gpr183a,11,8,2,57.89
GPR183,gpr183b,0,0,21,0.0
GPR19,gpr19,13,5,2,72.22
GPR20,gpr20,17,2,2,89.47
GPR22,gpr22a,0,1,20,0.0
GPR22,gpr22b,18,2,1,90.0
GPR25,gpr25,8,9,4,47.06
GPR26,gpr26,15,5,3,75.0
GPR27,gpr27,10,6,1,62.5
GPR3,gpr3,0,4,18,0.0
GPR34,gpr34a,16,4,1,80.0
GPR34,gpr34b,0,7,14,0.0
GPR35,gpr35.1,0,3,21,0.0
GPR37,gpr37a,0,0,20,0.0
GPR37,gpr37b,16,3,1,84.21
GPR37L1,gpr37l1a,2,1,19,66.67
GPR37L1,gpr37l1b,9,1,12,90.0
GPR39,gpr39,18,2,1,90.0
GPR4,gpr4,21,2,0,91.3
GPR45,gpr45,16,2,4,88.89
GPR52,gpr52,4,0,17,100.0
GPR55,gpr55a,2,0,19,100.0
GPR6,gpr6,15,4,1,78.95
GPR61,gpr61,15,1,5,93.75
GPR63,gpr63,4,0,18,100.0
GPR65,gpr65,0,5,17,0.0
GPR75,gpr75,12,1,7,92.31
GPR78,gpr78a,0,5,14,0.0
GPR78,gpr78b,12,6,1,66.67
GPR84,gpr84,14,4,2,77.78
GPR85,gpr85,21,0,2,100.0
GPRC5B,gprc5ba,12,8,2,60.0
GPRC5B,gprc5bb,13,7,2,65.0
GPRC5C,gprc5c,17,2,2,89.47
GPRC6A,gprc6a,7,1,14,87.5
GRM1,grm1a,22,0,1,100.0
GRM1,grm1b,20,2,1,90.91
GRM2,grm2a,2,3,20,40.0
GRM2,grm2b,4,1,20,80.0
GRM3,grm3,23,0,0,100.0
GRM4,grm4,8,0,15,100.0
GRM5,grm5a,20,0,1,100.0
GRM5,grm5b,20,0,1,100.0
GRM6,grm6a,9,4,8,69.23
GRM6,grm6b,17,4,0,80.95
GRM8,grm8a,23,1,1,95.83
GRM8,grm8b,23,1,1,95.83
HCAR1,hcar1-1,12,8,3,60.0
HCAR1,hcar1-2,0,1,22,0.0
HCRTR2,hcrtr2,16,2,1,88.89
HRH1,hrh1,0,0,0,0.0
HRH2,hrh2a,16,2,1,88.89
HRH2,hrh2b,13,6,0,68.42
HRH3,hrh3,15,0,8,100.0
HTR1A,htr1aa,19,0,1,100.0
HTR1A,htr1ab,11,0,9,100.0
HTR1B,htr1b,9,2,9,81.82
HTR1D,htr1d,18,2,1,90.0
HTR1F,htr1fa,12,3,2,80.0
HTR1F,htr1fb,13,4,0,76.47
HTR2A,htr2ab,15,4,1,78.95
HTR2B,htr2b,18,2,2,90.0
HTR4,htr4,18,2,2,90.0
HTR5A,htr5aa,19,0,2,100.0
HTR5A,htr5ab,7,0,14,100.0
HTR6,htr6,11,2,7,84.62
HTR7,htr7a,17,0,2,100.0
KISS1R,kiss1ra,11,5,3,68.75
KISS1R,kiss1rb,9,6,4,60.0
LGR4,lgr4,14,5,8,73.68
LGR6,lgr6,0,1,20,0.0
LHCGR,lhcgr,16,3,1,84.21
LPAR1,lpar1,20,1,0,95.24
LPAR2,lpar2a,15,5,1,75.0
LPAR2,lpar2b,18,3,0,85.71
LPAR3,lpar3,18,2,1,90.0
LPAR4,lpar4,18,2,1,90.0
LPAR5,lpar5a,4,12,2,25.0
LPAR5,lpar5b,0,5,13,0.0
LPAR6,lpar6a,15,4,1,78.95
LPAR6,lpar6b,13,5,2,72.22
LTB4R,ltb4r,13,7,0,65.0
LTB4R2,ltb4r2a,0,3,19,0.0
LTB4R2,ltb4r2b,0,5,17,0.0
MC1R,mc1r,12,1,5,92.31
MC2R,mc2r,0,4,15,0.0
MC3R,mc3r,0,3,15,0.0
MC4R,mc4r,5,0,12,100.0
MC5R,mc5ra,10,1,8,90.91
MC5R,mc5rb,2,0,17,100.0
MCHR1,mchr1a,1,1,21,50.0
MCHR1,mchr1b,1,1,21,50.0
MCHR2,mchr2a,0,2,19,0.0
MCHR2,mchr2b,0,1,20,0.0
MLNR,mlnr,9,3,9,75.0
MTNR1A,mtnr1aa,0,1,20,0.0
MTNR1A,mtnr1ab,18,1,2,94.74
MTNR1A,mtnr1al,13,1,7,92.86
MTNR1B,mtnr1ba,1,2,14,33.33
MTNR1B,mtnr1bb,1,4,12,20.0
NMUR1,nmur1a,12,6,3,66.67
NPBWR2,npbwr2a,16,2,2,88.89
NPBWR2,npbwr2b,16,0,4,100.0
NPFFR1,npffr1,14,0,5,100.0
NPFFR1,npffr1l1,5,0,14,100.0
NPFFR1,npffr1l2,16,2,1,88.89
NPFFR1,npffr1l3,15,3,1,83.33
NPFFR2,npffr2a,18,0,1,100.0
NPFFR2,npffr2b,17,1,1,94.44
NPY1R,npy1r,13,4,2,76.47
NPY2R,npy2r,15,3,0,83.33
NPY2R,npy2rl,16,2,0,88.89
NPY4R,npy4r,14,3,4,82.35
NTSR1,ntsr1,2,2,15,50.0
OPN1LW,opn1lw1,21,0,2,100.0
OPN1SW,opn1sw1,15,5,0,75.0
OPN3,opn3,0,4,14,0.0
OPN4,opn4a,1,4,15,20.0
OPN4,opn4b,1,5,14,16.67
OPN5,opn5,18,0,0,100.0
OPRD1,oprd1a,14,2,3,87.5
OPRD1,oprd1b,14,2,3,87.5
OPRK1,oprk1,16,1,1,94.12
OPRL1,oprl1,11,5,3,68.75
OPRM1,oprm1,13,0,5,100.0
OXGR1,oxgr1a.1,16,5,3,76.19
OXGR1,oxgr1a.2,2,0,22,100.0
OXGR1,oxgr1a.3,0,0,24,0.0
OXGR1,oxgr1b,1,2,21,33.33
OXTR,oxtra,16,4,0,80.0
OXTR,oxtrb,15,3,2,83.33
P2RY1,p2ry1,0,2,19,0.0
P2RY10,p2ry10,18,3,0,85.71
P2RY11,p2ry11,0,3,20,0.0
P2RY12,p2ry12,1,1,17,50.0
P2RY13,p2ry13,0,1,20,0.0
P2RY2,p2ry2.1,1,2,19,33.33
P2RY2,p2ry2.2,4,0,18,100.0
P2RY2,p2ry2.3,17,4,1,80.95
P2RY8,p2ry8,17,5,1,77.27
PITPNM3,pitpnm3,0,0,0,0.0
PROKR1,prokr1a,18,2,1,90.0
PROKR1,prokr1b,13,3,5,81.25
PTAFR,ptafr,2,2,19,50.0
PTGER1,ptger1a,1,2,19,33.33
PTGER1,ptger1b,16,2,4,88.89
PTGER1,ptger1c,16,4,2,80.0
PTGER2,ptger2a,9,10,4,47.37
PTGER2,ptger2b,9,11,3,45.0
PTGER3,ptger3,0,1,25,0.0
PTGER4,ptger4a,22,1,0,95.65
PTGER4,ptger4b,21,2,0,91.3
PTGER4,ptger4c,7,3,13,70.0
PTGFR,ptgfr,15,7,1,68.18
PTGIR,ptgir,1,5,18,16.67
PTH1R,pth1r,13,1,2,92.86
PTH2R,pth2ra,13,1,7,92.86
PTH2R,pth2rb,14,2,5,87.5
QRFPR,qrfpra,5,1,12,83.33
QRFPR,qrfprb,0,1,17,0.0
RGR,rgra,15,4,2,78.95
RGR,rgrb,9,8,4,52.94
RHO,rho,2,5,14,28.57
RRH,rrh,13,0,0,100.0
RXFP1,rxfp1,1,0,21,100.0
RXFP2,rxfp2a,1,2,21,33.33
RXFP2,rxfp2b,17,4,3,80.95
RXFP3,rxfp3,18,2,1,90.0
S1PR1,s1pr1,17,1,0,94.44
S1PR2,s1pr2,0,2,18,0.0
S1PR3,s1pr3a,13,4,0,76.47
S1PR4,s1pr4,4,0,16,100.0
S1PR5,s1pr5a,0,3,16,0.0
S1PR5,s1pr5b,11,6,2,64.71
SMO,smo,19,2,2,90.48
SSTR1,sstr1a,13,4,4,76.47
SSTR2,sstr2a,15,2,4,88.24
SSTR2,sstr2b,15,1,5,93.75
SSTR3,sstr3,0,4,13,0.0
SSTR5,sstr5,16,4,2,80.0
TAAR1,taar1b,13,7,1,65.0
TACR1,tacr1a,0,7,12,0.0
TACR1,tacr1b,0,6,13,0.0
TACR2,tacr2,16,1,2,94.12
TACR3,tacr3a,13,4,2,76.47
TACR3,tacr3l,15,4,0,78.95
TBXA2R,tbxa2r,0,1,23,0.0
TRHR,trhra,17,1,0,94.44
TRHR,trhrb,16,2,0,88.89
TSHR,tshr,2,2,20,50.0
VIPR1,vipr1a,10,2,7,83.33
VIPR1,vipr1b,10,3,6,76.92
VIPR2,vipr2,10,5,4,66.67
XCR1,xcr1a.1,0,1,22,0.0
XCR1,xcr1b.1,0,1,22,0.0
XCR1,xcr1b.2,0,1,22,0.0
