human gene,zebrafish gene,matched,mismatched,failed alignments,% similarity
GPR65,gpr65,1,9,12,10.0
GPR75,gpr75,16,1,3,94.12
GPR78,gpr78a,1,7,11,12.5
GPR78,gpr78b,12,6,1,66.67
GPR84,gpr84,14,4,2,77.78
GPR85,gpr85,21,0,2,100.0
GPRC5B,gprc5ba,12,8,2,60.0
GPRC5B,gprc5bb,13,7,2,65.0
GPRC5C,gprc5c,17,2,2,89.47
GPRC6A,gprc6a,8,4,10,66.67
GRM1,grm1a,22,0,1,100.0
GRM1,grm1b,20,2,1,90.91
GRM2,grm2a,3,3,19,50.0
GRM2,grm2b,7,3,15,70.0
GRM3,grm3,23,0,0,100.0
GRM4,grm4,13,2,8,86.67
GRM5,grm5a,20,0,1,100.0
GRM5,grm5b,20,0,1,100.0
GRM6,grm6a,13,5,3,72.22
GRM6,grm6b,17,4,0,80.95
GRM8,grm8a,23,1,1,95.83
GRM8,grm8b,23,1,1,95.83
HCAR1,hcar1-1,13,10,0,56.52
HCAR1,hcar1-2,1,6,16,14.29
HCRTR2,hcrtr2,16,2,1,88.89
HRH1,hrh1,0,0,0,0.0
HRH2,hrh2a,16,2,1,88.89
HRH2,hrh2b,13,6,0,68.42
HRH3,hrh3,19,0,4,100.0
HTR1A,htr1aa,19,0,1,100.0
HTR1A,htr1ab,13,1,6,92.86
HTR1B,htr1b,13,2,5,86.67
HTR1D,htr1d,18,2,1,90.0
HTR1F,htr1fa,12,4,1,75.0
HTR1F,htr1fb,13,4,0,76.47
HTR2A,htr2ab,15,4,1,78.95
HTR2B,htr2b,18,2,2,90.0
HTR4,htr4,18,2,2,90.0
HTR5A,htr5aa,19,0,2,100.0
HTR5A,htr5ab,12,1,8,92.31
HTR6,htr6,13,2,5,86.67
HTR7,htr7a,17,0,2,100.0
KISS1R,kiss1ra,11,6,2,64.71
KISS1R,kiss1rb,9,7,3,56.25
LGR4,lgr4,14,5,8,73.68
LGR6,lgr6,0,3,18,0.0
LHCGR,lhcgr,16,3,1,84.21
LPAR1,lpar1,20,1,0,95.24
LPAR2,lpar2a,15,5,1,75.0
LPAR2,lpar2b,18,3,0,85.71
LPAR3,lpar3,18,2,1,90.0
LPAR4,lpar4,18,2,1,90.0
LPAR5,lpar5a,4,13,1,23.53
LPAR5,lpar5b,0,11,7,0.0
LPAR6,lpar6a,15,4,1,78.95
LPAR6,lpar6b,13,5,2,72.22
LTB4R,ltb4r,13,7,0,65.0
LTB4R2,ltb4r2a,4,7,11,36.36
LTB4R2,ltb4r2b,1,12,9,7.69
MC1R,mc1r,12,1,5,92.31
MC2R,mc2r,1,7,11,12.5
MC3R,mc3r,3,5,10,37.5
MC4R,mc4r,7,1,9,87.5
MC5R,mc5ra,14,1,4,93.33
MC5R,mc5rb,5,1,13,83.33
MCHR1,mchr1a,1,2,20,33.33
MCHR1,mchr1b,2,1,20,66.67
MCHR2,mchr2a,2,9,10,18.18
MCHR2,mchr2b,0,1,20,0.0
MLNR,mlnr,10,3,8,76.92
MTNR1A,mtnr1aa,0,2,19,0.0
MTNR1A,mtnr1ab,18,1,2,94.74
MTNR1A,mtnr1al,13,1,7,92.86
MTNR1B,mtnr1ba,1,6,10,14.29
MTNR1B,mtnr1bb,1,6,10,14.29
NMUR1,nmur1a,12,6,3,66.67
NPBWR2,npbwr2a,16,2,2,88.89
NPBWR2,npbwr2b,16,1,3,94.12
NPFFR1,npffr1,15,2,2,88.24
NPFFR1,npffr1l1,13,2,4,86.67
NPFFR1,npffr1l2,16,2,1,88.89
NPFFR1,npffr1l3,15,3,1,83.33
NPFFR2,npffr2a,18,0,1,100.0
NPFFR2,npffr2b,17,1,1,94.44
NPY1R,npy1r,13,4,2,76.47
NPY2R,npy2r,15,3,0,83.33
NPY2R,npy2rl,16,2,0,88.89
NPY4R,npy4r,14,3,4,82.35
NTSR1,ntsr1,5,3,11,62.5
OPN1LW,opn1lw1,21,0,2,100.0
OPN1SW,opn1sw1,15,5,0,75.0
OPN3,opn3,0,7,11,0.0
OPN4,opn4a,2,10,8,16.67
OPN4,opn4b,2,11,7,15.38
OPN5,opn5,18,0,0,100.0
OPRD1,oprd1a,14,2,3,87.5
OPRD1,oprd1b,14,2,3,87.5
OPRK1,oprk1,16,1,1,94.12
OPRL1,oprl1,11,5,3,68.75
OPRM1,oprm1,16,0,2,100.0
OXGR1,oxgr1a.1,16,5,3,76.19
OXGR1,oxgr1a.2,6,1,17,85.71
OXGR1,oxgr1a.3,8,0,16,100.0
OXGR1,oxgr1b,2,4,18,33.33
OXTR,oxtra,16,4,0,80.0
OXTR,oxtrb,16,3,1,84.21
P2RY1,p2ry1,0,7,14,0.0
P2RY10,p2ry10,18,3,0,85.71
P2RY11,p2ry11,0,7,16,0.0
P2RY12,p2ry12,4,2,13,66.67
P2RY13,p2ry13,2,2,17,50.0
P2RY2,p2ry2.1,3,4,15,42.86
P2RY2,p2ry2.2,6,2,14,75.0
P2RY2,p2ry2.3,17,4,1,80.95
P2RY8,p2ry8,17,5,1,77.27
PITPNM3,pitpnm3,0,0,0,0.0
PROKR1,prokr1a,18,2,1,90.0
PROKR1,prokr1b,13,3,5,81.25
PTAFR,ptafr,3,6,14,33.33
PTGER1,ptger1a,3,4,15,42.86
PTGER1,ptger1b,16,2,4,88.89
PTGER1,ptger1c,16,5,1,76.19
PTGER2,ptger2a,9,11,3,45.0
PTGER2,ptger2b,9,12,2,42.86
PTGER3,ptger3,2,2,22,50.0
PTGER4,ptger4a,22,1,0,95.65
PTGER4,ptger4b,21,2,0,91.3
PTGER4,ptger4c,9,5,9,64.29
PTGFR,ptgfr,15,7,1,68.18
PTGIR,ptgir,1,10,13,9.09
PTH1R,pth1r,13,1,2,92.86
PTH2R,pth2ra,13,1,7,92.86
PTH2R,pth2rb,14,2,5,87.5
QRFPR,qrfpra,5,2,11,71.43
QRFPR,qrfprb,0,7,11,0.0
RGR,rgra,15,5,1,75.0
RGR,rgrb,9,8,4,52.94
RHO,rho,2,6,13,25.0
RRH,rrh,13,0,0,100.0
RXFP1,rxfp1,5,4,13,55.56
RXFP2,rxfp2a,3,2,19,60.0
RXFP2,rxfp2b,18,4,2,81.82
RXFP3,rxfp3,18,2,1,90.0
S1PR1,s1pr1,17,1,0,94.44
S1PR2,s1pr2,0,2,18,0.0
S1PR3,s1pr3a,13,4,0,76.47
S1PR4,s1pr4,8,2,10,80.0
S1PR5,s1pr5a,0,5,14,0.0
S1PR5,s1pr5b,11,6,2,64.71
SMO,smo,19,2,2,90.48
SSTR1,sstr1a,13,4,4,76.47
SSTR2,sstr2a,15,2,4,88.24
SSTR2,sstr2b,15,1,5,93.75
SSTR3,sstr3,0,10,7,0.0
SSTR5,sstr5,16,4,2,80.0
TAAR1,taar1b,13,7,1,65.0
TACR1,tacr1a,1,8,10,11.11
TACR1,tacr1b,0,8,11,0.0
TACR2,tacr2,16,1,2,94.12
TACR3,tacr3a,13,4,2,76.47
TACR3,tacr3l,15,4,0,78.95
TBXA2R,tbxa2r,1,3,20,25.0
TRHR,trhra,17,1,0,94.44
TRHR,trhrb,16,2,0,88.89
TSHR,tshr,2,3,19,40.0
VIPR1,vipr1a,11,2,6,84.62
VIPR1,vipr1b,10,3,6,76.92
VIPR2,vipr2,11,7,1,61.11
XCR1,xcr1a.1,2,1,20,66.67
XCR1,xcr1b.1,1,3,19,25.0
XCR1,xcr1b.2,0,5,18,0.0
