human gene,zebrafish gene,matched,mismatched,failed alignments,% similarity
LPAR1,lpar1,23,1,2,95.83
LPAR2,lpar2a,18,7,1,72.0
LPAR2,lpar2b,20,3,3,86.96
LPAR3,lpar3,17,5,2,77.27
LPAR4,lpar4,0,0,24,0.0
LPAR5,lpar5a,2,8,10,20.0
LPAR5,lpar5b,1,3,16,25.0
LPAR6,lpar6a,13,0,6,100.0
LPAR6,lpar6b,1,2,16,33.33
LTB4R,ltb4r,4,6,8,40.0
LTB4R2,ltb4r2a,6,4,12,60.0
LTB4R2,ltb4r2b,6,5,11,54.55
MC1R,mc1r,4,3,14,57.14
MC2R,mc2r,0,2,25,0.0
MC3R,mc3r,11,4,1,73.33
MC4R,mc4r,10,3,7,76.92
MC5R,mc5ra,12,1,11,92.31
MC5R,mc5rb,13,0,11,100.0
MCHR1,mchr1a,0,1,21,0.0
MCHR1,mchr1b,0,2,20,0.0
MCHR2,mchr2a,13,1,1,92.86
MCHR2,mchr2b,0,1,14,0.0
MLNR,mlnr,5,5,7,50.0
MTNR1A,mtnr1aa,13,2,4,86.67
MTNR1A,mtnr1ab,12,3,4,80.0
MTNR1A,mtnr1al,2,1,16,66.67
MTNR1B,mtnr1ba,13,2,1,86.67
MTNR1B,mtnr1bb,14,2,0,87.5
NMUR1,nmur1a,13,3,2,81.25
NPBWR2,npbwr2a,3,11,7,21.43
NPBWR2,npbwr2b,12,1,8,92.31
NPFFR1,npffr1,0,2,18,0.0
NPFFR1,npffr1l1,0,0,20,0.0
NPFFR1,npffr1l2,0,1,19,0.0
NPFFR1,npffr1l3,15,4,1,78.95
NPFFR2,npffr2a,22,3,1,88.0
NPFFR2,npffr2b,19,4,3,82.61
NPY1R,npy1r,18,2,3,90.0
NPY2R,npy2r,0,0,15,0.0
NPY2R,npy2rl,7,5,3,58.33
NPY4R,npy4r,13,6,1,68.42
NTSR1,ntsr1,11,0,16,100.0
OPN1LW,opn1lw1,26,2,2,92.86
OPN1SW,opn1sw1,22,5,5,81.48
OPN3,opn3,12,11,2,52.17
OPN4,opn4a,23,3,1,88.46
OPN4,opn4b,25,2,0,92.59
OPN5,opn5,25,1,2,96.15
OPRD1,oprd1a,0,4,19,0.0
OPRD1,oprd1b,6,3,14,66.67
OPRK1,oprk1,3,5,14,37.5
OPRL1,oprl1,0,1,19,0.0
OPRM1,oprm1,12,2,3,85.71
OXGR1,oxgr1a.1,14,3,3,82.35
OXGR1,oxgr1a.2,15,4,1,78.95
OXGR1,oxgr1a.3,15,4,1,78.95
OXGR1,oxgr1b,1,2,17,33.33
OXTR,oxtra,14,2,1,87.5
OXTR,oxtrb,14,2,1,87.5
P2RY1,p2ry1,0,1,26,0.0
P2RY10,p2ry10,9,2,12,81.82
P2RY11,p2ry11,0,3,16,0.0
P2RY12,p2ry12,8,2,6,80.0
P2RY13,p2ry13,2,2,17,50.0
P2RY2,p2ry2.1,1,0,20,100.0
P2RY2,p2ry2.2,10,1,10,90.91
P2RY2,p2ry2.3,1,0,20,100.0
P2RY8,p2ry8,18,5,4,78.26
PITPNM3,pitpnm3,0,5,17,0.0
PROKR1,prokr1a,14,4,3,77.78
PROKR1,prokr1b,15,4,2,78.95
PTAFR,ptafr,1,0,23,100.0
PTGER1,ptger1a,6,6,11,50.0
PTGER1,ptger1b,10,4,9,71.43
PTGER1,ptger1c,8,9,6,47.06
PTGER2,ptger2a,7,7,10,50.0
PTGER2,ptger2b,2,11,11,15.38
PTGER3,ptger3,18,4,6,81.82
PTGER4,ptger4a,17,4,3,80.95
PTGER4,ptger4b,16,2,6,88.89
PTGER4,ptger4c,12,8,4,60.0
PTGFR,ptgfr,7,8,9,46.67
PTGIR,ptgir,15,3,8,83.33
PTH1R,pth1r,5,0,8,100.0
PTH2R,pth2ra,2,0,15,100.0
PTH2R,pth2rb,8,1,8,88.89
QRFPR,qrfpra,2,1,19,66.67
QRFPR,qrfprb,11,6,5,64.71
RGR,rgra,18,10,1,64.29
RGR,rgrb,17,9,3,65.38
RHO,rho,29,2,0,93.55
RRH,rrh,18,0,4,100.0
RXFP1,rxfp1,22,3,1,88.0
RXFP2,rxfp2a,12,5,9,70.59
RXFP2,rxfp2b,11,5,10,68.75
RXFP3,rxfp3,0,2,18,0.0
S1PR1,s1pr1,23,7,0,76.67
S1PR2,s1pr2,14,6,5,70.0
S1PR3,s1pr3a,20,8,5,71.43
S1PR4,s1pr4,6,1,19,85.71
S1PR5,s1pr5a,24,3,2,88.89
S1PR5,s1pr5b,24,1,4,96.0
SMO,smo,23,2,2,92.0
SSTR1,sstr1a,13,4,8,76.47
SSTR2,sstr2a,5,0,12,100.0
SSTR2,sstr2b,4,2,11,66.67
SSTR3,sstr3,7,5,8,58.33
SSTR5,sstr5,11,4,5,73.33
TAAR1,taar1b,16,4,8,80.0
TACR1,tacr1a,16,6,2,72.73
TACR1,tacr1b,15,4,5,78.95
TACR2,tacr2,18,1,2,94.74
TACR3,tacr3a,13,5,8,72.22
TACR3,tacr3l,0,3,23,0.0
TBXA2R,tbxa2r,10,3,16,76.92
TRHR,trhra,12,4,3,75.0
TRHR,trhrb,10,6,3,62.5
TSHR,tshr,16,1,1,94.12
VIPR1,vipr1a,2,1,13,66.67
VIPR1,vipr1b,3,3,10,50.0
VIPR2,vipr2,4,0,3,100.0
XCR1,xcr1a.1,4,8,6,33.33
XCR1,xcr1b.1,2,10,6,16.67
XCR1,xcr1b.2,3,6,9,33.33
