human gene,zebrafish gene,matched,mismatched,failed alignments,% similarity
CXCR5,cxcr5,4,5,4,44.44
CYSLTR1,cysltr1,1,1,20,50.0
DRD1,drd1a,16,3,0,84.21
DRD1,drd1b,17,2,0,89.47
DRD2,drd2a,11,3,1,78.57
DRD2,drd2b,10,4,1,71.43
DRD3,drd3,15,1,3,93.75
DRD4,drd4a,13,5,5,72.22
DRD4,drd4b,4,2,17,66.67
EDNRA,ednraa,17,1,0,94.44
EDNRA,ednrab,13,3,2,81.25
EDNRB,ednrba,16,2,2,88.89
EDNRB,ednrbb,15,3,2,83.33
F2R,f2r,12,6,6,66.67
F2RL1,f2rl1.1,11,6,10,64.71
F2RL1,f2rl1.2,13,8,6,61.9
F2RL2,f2rl2,8,7,6,53.33
FPR1,fpr1,2,4,9,33.33
FSHR,fshr,20,4,3,83.33
FZD1,fzd1,22,3,0,88.0
FZD10,fzd10,24,1,2,96.0
FZD2,fzd2,22,2,0,91.67
FZD3,fzd3a,21,2,1,91.3
FZD3,fzd3b,20,2,2,90.91
FZD4,fzd4,22,5,2,81.48
FZD5,fzd5,20,2,3,90.91
FZD6,fzd6,20,1,5,95.24
FZD7,fzd7a,19,3,1,86.36
FZD7,fzd7b,20,2,1,90.91
FZD8,fzd8a,25,3,1,89.29
FZD8,fzd8b,22,5,2,81.48
FZD9,fzd9a,18,4,2,81.82
FZD9,fzd9b,20,2,2,90.91
GABBR1,gabbr1a,1,2,23,33.33
GABBR1,gabbr1b,1,4,21,20.0
GABBR2,gabbr2,22,0,0,100.0
GALR1,galr1a,17,4,2,80.95
GALR1,galr1b,13,4,6,76.47
GALR2,galr2a,11,2,3,84.62
GALR2,galr2b,2,1,13,66.67
GCGR,gcgra,0,1,6,0.0
GCGR,gcgrb,4,1,2,80.0
GHRHR,ghrhra,2,2,5,50.0
GHRHR,ghrhrb,2,3,4,40.0
GHSR,ghsra,9,3,3,75.0
GHSR,ghsrb,9,3,3,75.0
GIPR,gipr,4,1,3,80.0
GPBAR1,gpbar1,0,10,11,0.0
GPER1,gper1,1,4,14,20.0
GPR101,gpr101,3,9,8,25.0
GPR12,gpr12,18,4,4,81.82
GPR132,gpr132a,8,6,8,57.14
GPR132,gpr132b,7,6,9,53.85
GPR135,gpr135,6,9,8,40.0
GPR139,gpr139,13,2,4,86.67
GPR142,gpr142,7,1,3,87.5
GPR146,gpr146,7,7,2,50.0
GPR151,gpr151,2,5,21,28.57
GPR153,gpr153,18,3,3,85.71
GPR156,gpr156,0,3,17,0.0
GPR158,gpr158a,19,5,6,79.17
GPR158,gpr158b,20,7,3,74.07
GPR160,gpr160,0,5,7,0.0
GPR161,gpr161b,15,9,3,62.5
GPR17,gpr17,15,2,15,88.24
GPR171,gpr171,9,8,1,52.94
GPR173,gpr173,15,2,3,88.24
GPR174,gpr174,10,5,5,66.67
GPR176,gpr176,14,3,10,82.35
GPR18,gpr18,10,5,9,66.67
GPR183,gpr183a,19,5,2,79.17
GPR183,gpr183b,20,3,3,86.96
GPR19,gpr19,8,11,8,42.11
GPR20,gpr20,1,5,20,16.67
GPR22,gpr22a,19,4,7,82.61
GPR22,gpr22b,20,3,7,86.96
GPR25,gpr25,1,3,9,25.0
GPR26,gpr26,17,6,1,73.91
GPR27,gpr27,9,3,7,75.0
GPR3,gpr3,12,7,5,63.16
GPR34,gpr34a,11,6,7,64.71
GPR34,gpr34b,10,5,9,66.67
GPR35,gpr35.1,2,9,11,18.18
GPR37,gpr37a,10,10,1,50.0
GPR37,gpr37b,13,6,2,68.42
GPR37L1,gpr37l1a,0,7,13,0.0
GPR37L1,gpr37l1b,9,7,4,56.25
GPR39,gpr39,3,2,26,60.0
GPR4,gpr4,18,3,1,85.71
GPR45,gpr45,11,7,13,61.11
GPR52,gpr52,24,4,4,85.71
GPR55,gpr55a,2,10,11,16.67
GPR6,gpr6,14,5,1,73.68
GPR61,gpr61,10,7,8,58.82
GPR63,gpr63,25,3,2,89.29
GPR65,gpr65,4,7,12,36.36
GPR75,gpr75,1,6,13,14.29
GPR78,gpr78a,17,8,2,68.0
GPR78,gpr78b,16,9,2,64.0
GPR84,gpr84,14,7,2,66.67
GPR85,gpr85,2,1,17,66.67
GPRC5B,gprc5ba,13,9,1,59.09
GPRC5B,gprc5bb,12,7,4,63.16
GPRC5C,gprc5c,2,6,16,25.0
GPRC6A,gprc6a,1,6,18,14.29
GRM1,grm1a,0,7,10,0.0
GRM1,grm1b,15,2,0,88.24
GRM2,grm2a,1,7,17,12.5
GRM2,grm2b,20,4,1,83.33
GRM3,grm3,24,1,2,96.0
GRM4,grm4,18,5,0,78.26
GRM5,grm5a,0,6,13,0.0
GRM5,grm5b,17,2,0,89.47
GRM6,grm6a,17,3,6,85.0
GRM6,grm6b,22,4,0,84.62
GRM8,grm8a,17,2,8,89.47
GRM8,grm8b,16,3,8,84.21
HCAR1,hcar1-1,7,10,11,41.18
HCAR1,hcar1-2,6,10,12,37.5
HCRTR2,hcrtr2,8,2,11,80.0
HRH1,hrh1,1,3,15,25.0
HRH2,hrh2a,1,4,14,20.0
HRH2,hrh2b,4,6,9,40.0
HRH3,hrh3,13,4,4,76.47
HTR1A,htr1aa,15,1,0,93.75
HTR1A,htr1ab,11,5,0,68.75
HTR1B,htr1b,12,4,0,75.0
HTR1D,htr1d,12,5,0,70.59
HTR1F,htr1fa,14,9,5,60.87
HTR1F,htr1fb,15,9,4,62.5
HTR2A,htr2ab,15,6,0,71.43
HTR2B,htr2b,10,6,7,62.5
HTR4,htr4,11,6,11,64.71
HTR5A,htr5aa,13,4,2,76.47
HTR5A,htr5ab,13,2,4,86.67
HTR6,htr6,11,5,7,68.75
HTR7,htr7a,24,2,1,92.31
KISS1R,kiss1ra,12,4,8,75.0
KISS1R,kiss1rb,11,3,10,78.57
LGR4,lgr4,17,3,3,85.0
LGR6,lgr6,12,4,8,75.0
LHCGR,lhcgr,18,3,1,85.71
LPAR1,lpar1,23,2,1,92.0
LPAR2,lpar2a,18,7,1,72.0
LPAR2,lpar2b,20,4,2,83.33
LPAR3,lpar3,18,5,1,78.26
LPAR4,lpar4,3,3,18,50.0
LPAR5,lpar5a,5,9,6,35.71
LPAR5,lpar5b,1,5,14,16.67
LPAR6,lpar6a,15,0,4,100.0
LPAR6,lpar6b,1,6,12,14.29
LTB4R,ltb4r,4,7,7,36.36
LTB4R2,ltb4r2a,6,6,10,50.0
LTB4R2,ltb4r2b,6,7,9,46.15
MC1R,mc1r,10,4,7,71.43
MC2R,mc2r,2,4,21,33.33
MC3R,mc3r,11,4,1,73.33
MC4R,mc4r,10,3,7,76.92
MC5R,mc5ra,12,3,9,80.0
MC5R,mc5rb,13,0,11,100.0
MCHR1,mchr1a,1,3,18,25.0
MCHR1,mchr1b,0,6,16,0.0
MCHR2,mchr2a,13,1,1,92.86
MCHR2,mchr2b,0,1,14,0.0
MLNR,mlnr,6,5,6,54.55
MTNR1A,mtnr1aa,13,2,4,86.67
MTNR1A,mtnr1ab,12,3,4,80.0
MTNR1A,mtnr1al,3,3,13,50.0
MTNR1B,mtnr1ba,13,2,1,86.67
MTNR1B,mtnr1bb,14,2,0,87.5
NMUR1,nmur1a,13,3,2,81.25
NPBWR2,npbwr2a,3,11,7,21.43
NPBWR2,npbwr2b,12,2,7,85.71
NPFFR1,npffr1,1,4,15,20.0
NPFFR1,npffr1l1,0,4,16,0.0
NPFFR1,npffr1l2,1,2,17,33.33
NPFFR1,npffr1l3,15,4,1,78.95
NPFFR2,npffr2a,22,3,1,88.0
NPFFR2,npffr2b,19,4,3,82.61
NPY1R,npy1r,18,2,3,90.0
NPY2R,npy2r,1,2,12,33.33
NPY2R,npy2rl,7,5,3,58.33
NPY4R,npy4r,13,7,0,65.0
NTSR1,ntsr1,15,0,12,100.0
OPN1LW,opn1lw1,26,2,2,92.86
OPN1SW,opn1sw1,22,7,3,75.86
OPN3,opn3,12,11,2,52.17
OPN4,opn4a,23,3,1,88.46
OPN4,opn4b,25,2,0,92.59
OPN5,opn5,25,1,2,96.15
OPRD1,oprd1a,1,7,15,12.5
OPRD1,oprd1b,6,4,13,60.0
OPRK1,oprk1,3,5,14,37.5
OPRL1,oprl1,1,3,16,25.0
OPRM1,oprm1,12,2,3,85.71
OXGR1,oxgr1a.1,14,3,3,82.35
OXGR1,oxgr1a.2,15,4,1,78.95
OXGR1,oxgr1a.3,15,4,1,78.95
OXGR1,oxgr1b,1,3,16,25.0
OXTR,oxtra,15,2,0,88.24
OXTR,oxtrb,15,2,0,88.24
P2RY1,p2ry1,6,1,20,85.71
P2RY10,p2ry10,9,5,9,64.29
P2RY11,p2ry11,2,5,12,28.57
P2RY12,p2ry12,11,2,3,84.62
P2RY13,p2ry13,5,4,12,55.56
P2RY2,p2ry2.1,3,1,17,75.0
P2RY2,p2ry2.2,12,4,5,75.0
P2RY2,p2ry2.3,3,1,17,75.0
P2RY8,p2ry8,18,5,4,78.26
PITPNM3,pitpnm3,1,8,13,11.11
PROKR1,prokr1a,14,4,3,77.78
PROKR1,prokr1b,15,4,2,78.95
PTAFR,ptafr,2,3,19,40.0
PTGER1,ptger1a,6,7,10,46.15
PTGER1,ptger1b,10,6,7,62.5
PTGER1,ptger1c,9,10,4,47.37
PTGER2,ptger2a,7,12,5,36.84
PTGER2,ptger2b,2,13,9,13.33
PTGER3,ptger3,19,5,4,79.17
PTGER4,ptger4a,17,4,3,80.95
PTGER4,ptger4b,16,2,6,88.89
PTGER4,ptger4c,12,9,3,57.14
PTGFR,ptgfr,7,12,5,36.84
PTGIR,ptgir,15,7,4,68.18
PTH1R,pth1r,8,0,5,100.0
PTH2R,pth2ra,5,0,12,100.0
PTH2R,pth2rb,9,1,7,90.0
QRFPR,qrfpra,2,2,18,50.0
QRFPR,qrfprb,11,7,4,61.11
RGR,rgra,18,10,1,64.29
RGR,rgrb,17,9,3,65.38
RHO,rho,29,2,0,93.55
RRH,rrh,18,0,4,100.0
RXFP1,rxfp1,22,3,1,88.0
RXFP2,rxfp2a,12,5,9,70.59
RXFP2,rxfp2b,12,5,9,70.59
RXFP3,rxfp3,0,4,16,0.0
S1PR1,s1pr1,23,7,0,76.67
S1PR2,s1pr2,14,8,3,63.64
S1PR3,s1pr3a,20,8,5,71.43
S1PR4,s1pr4,9,5,12,64.29
S1PR5,s1pr5a,24,5,0,82.76
S1PR5,s1pr5b,25,3,1,89.29
SMO,smo,23,2,2,92.0
SSTR1,sstr1a,13,5,7,72.22
SSTR2,sstr2a,5,2,10,71.43
SSTR2,sstr2b,4,4,9,50.0
SSTR3,sstr3,7,7,6,50.0
SSTR5,sstr5,11,4,5,73.33
TAAR1,taar1b,17,6,5,73.91
TACR1,tacr1a,16,8,0,66.67
TACR1,tacr1b,15,5,4,75.0
TACR2,tacr2,18,1,2,94.74
TACR3,tacr3a,13,5,8,72.22
TACR3,tacr3l,0,4,22,0.0
TBXA2R,tbxa2r,10,7,12,58.82
TRHR,trhra,12,4,3,75.0
TRHR,trhrb,11,6,2,64.71
TSHR,tshr,16,1,1,94.12
VIPR1,vipr1a,2,5,9,28.57
VIPR1,vipr1b,3,4,9,42.86
VIPR2,vipr2,4,0,3,100.0
XCR1,xcr1a.1,4,9,5,30.77
XCR1,xcr1b.1,2,10,6,16.67
XCR1,xcr1b.2,3,6,9,33.33
