human gene,zebrafish gene,matched,mismatched,failed alignments,% similarity
CHRM2,chrm2b,0,5,10,0.0
CHRM3,chrm3a,1,6,13,14.29
CHRM3,chrm3b,0,5,15,0.0
CHRM4,chrm4a,2,9,12,18.18
CHRM4,chrm4b,0,6,17,0.0
CHRM5,chrm5a,1,4,7,20.0
CHRM5,chrm5b,1,5,6,16.67
CMKLR1,cmklr1,0,3,14,0.0
CMKLR2,cmklr2,0,8,11,0.0
CNR1,cnr1,0,1,12,0.0
CNR2,cnr2,1,15,13,6.25
CRHR1,crhr1,0,7,8,0.0
CRHR2,crhr2,0,2,5,0.0
CXCR1,cxcr1,0,1,11,0.0
CXCR2,cxcr2,1,5,12,16.67
CXCR3,cxcr3.1,1,7,12,12.5
CXCR3,cxcr3.2,1,4,15,20.0
CXCR4,cxcr4a,1,10,14,9.09
CXCR4,cxcr4b,0,4,21,0.0
CXCR5,cxcr5,0,3,26,0.0
CYSLTR1,cysltr1,0,12,18,0.0
DRD1,drd1a,1,2,4,33.33
DRD1,drd1b,0,3,4,0.0
DRD2,drd2a,0,0,22,0.0
DRD2,drd2b,0,8,14,0.0
DRD3,drd3,10,7,7,58.82
DRD4,drd4a,1,6,21,14.29
DRD4,drd4b,1,9,18,10.0
EDNRA,ednraa,1,5,18,16.67
EDNRA,ednrab,1,12,11,7.69
EDNRB,ednrba,0,2,0,0.0
EDNRB,ednrbb,0,0,2,0.0
F2R,f2r,0,5,18,0.0
F2RL1,f2rl1.1,7,14,13,33.33
F2RL1,f2rl1.2,3,7,24,30.0
F2RL2,f2rl2,2,3,13,40.0
FPR1,fpr1,1,6,10,14.29
FSHR,fshr,0,2,5,0.0
FZD1,fzd1,22,2,1,91.67
FZD10,fzd10,25,1,2,96.15
FZD2,fzd2,21,2,1,91.3
FZD3,fzd3a,20,3,1,86.96
FZD3,fzd3b,21,2,1,91.3
FZD4,fzd4,22,5,2,81.48
FZD5,fzd5,23,2,3,92.0
FZD6,fzd6,22,1,3,95.65
FZD7,fzd7a,19,3,5,86.36
FZD7,fzd7b,20,2,5,90.91
FZD8,fzd8a,23,3,1,88.46
FZD8,fzd8b,21,5,1,80.77
FZD9,fzd9a,19,4,3,82.61
FZD9,fzd9b,23,3,0,88.46
GABBR1,gabbr1a,0,1,2,0.0
GABBR1,gabbr1b,0,1,2,0.0
GABBR2,gabbr2,0,3,26,0.0
GALR1,galr1a,0,9,6,0.0
GALR1,galr1b,0,8,7,0.0
GALR2,galr2a,0,12,10,0.0
GALR2,galr2b,0,3,19,0.0
GCGR,gcgra,3,3,5,50.0
GCGR,gcgrb,0,2,9,0.0
GHRHR,ghrhra,0,2,6,0.0
GHRHR,ghrhrb,3,3,2,50.0
GHSR,ghsra,1,9,12,10.0
GHSR,ghsrb,3,11,8,21.43
GIPR,gipr,4,2,4,66.67
GPBAR1,gpbar1,0,3,16,0.0
GPER1,gper1,1,13,11,7.14
GPR101,gpr101,0,0,0,0.0
GPR12,gpr12,0,8,12,0.0
GPR132,gpr132a,1,9,13,10.0
GPR132,gpr132b,0,9,14,0.0
GPR135,gpr135,0,11,19,0.0
GPR139,gpr139,0,1,31,0.0
GPR142,gpr142,0,3,12,0.0
GPR146,gpr146,0,8,15,0.0
GPR151,gpr151,9,12,9,42.86
GPR153,gpr153,1,10,6,9.09
GPR156,gpr156,0,0,12,0.0
GPR158,gpr158a,0,6,16,0.0
GPR158,gpr158b,1,4,17,20.0
GPR160,gpr160,0,3,12,0.0
GPR161,gpr161b,0,9,9,0.0
GPR17,gpr17,0,2,9,0.0
GPR171,gpr171,8,10,7,44.44
GPR173,gpr173,0,11,7,0.0
GPR174,gpr174,1,8,16,11.11
GPR176,gpr176,0,12,14,0.0
GPR18,gpr18,0,7,9,0.0
GPR183,gpr183a,0,12,8,0.0
GPR183,gpr183b,0,8,12,0.0
GPR19,gpr19,0,1,0,0.0
GPR20,gpr20,1,7,11,12.5
GPR22,gpr22a,0,1,2,0.0
GPR22,gpr22b,0,3,0,0.0
GPR25,gpr25,1,11,12,8.33
GPR26,gpr26,6,5,9,54.55
GPR27,gpr27,0,3,11,0.0
GPR3,gpr3,0,7,14,0.0
GPR34,gpr34a,2,12,6,14.29
GPR34,gpr34b,0,10,10,0.0
GPR35,gpr35.1,0,9,0,0.0
GPR37,gpr37a,0,3,9,0.0
GPR37,gpr37b,0,7,5,0.0
GPR37L1,gpr37l1a,0,1,24,0.0
GPR37L1,gpr37l1b,0,5,20,0.0
GPR39,gpr39,0,7,12,0.0
GPR4,gpr4,11,7,7,61.11
GPR45,gpr45,1,17,6,5.56
GPR52,gpr52,1,13,8,7.14
GPR55,gpr55a,2,10,19,16.67
GPR6,gpr6,0,1,5,0.0
GPR61,gpr61,0,13,9,0.0
GPR63,gpr63,0,4,6,0.0
GPR65,gpr65,1,10,13,9.09
GPR75,gpr75,0,1,6,0.0
GPR78,gpr78a,1,4,10,20.0
GPR78,gpr78b,0,7,8,0.0
GPR84,gpr84,0,3,17,0.0
GPR85,gpr85,8,3,5,72.73
GPRC5B,gprc5ba,1,13,22,7.14
GPRC5B,gprc5bb,2,20,14,9.09
GPRC5C,gprc5c,1,4,17,20.0
GPRC6A,gprc6a,4,3,1,57.14
GRM1,grm1a,0,3,8,0.0
GRM1,grm1b,1,4,6,20.0
GRM2,grm2a,0,9,12,0.0
GRM2,grm2b,1,7,13,12.5
GRM3,grm3,0,10,4,0.0
GRM4,grm4,2,8,11,20.0
GRM5,grm5a,0,5,10,0.0
GRM5,grm5b,14,1,0,93.33
GRM6,grm6a,0,4,15,0.0
GRM6,grm6b,0,9,10,0.0
GRM8,grm8a,5,3,5,62.5
GRM8,grm8b,0,5,8,0.0
HCAR1,hcar1-1,1,15,16,6.25
HCAR1,hcar1-2,0,16,16,0.0
HCRTR2,hcrtr2,0,3,18,0.0
HRH1,hrh1,1,14,16,6.67
HRH2,hrh2a,3,13,16,18.75
HRH2,hrh2b,2,8,22,20.0
HRH3,hrh3,0,10,12,0.0
HTR1A,htr1aa,0,0,2,0.0
HTR1A,htr1ab,0,0,2,0.0
HTR1B,htr1b,0,4,18,0.0
HTR1D,htr1d,1,6,11,14.29
HTR1F,htr1fa,0,4,9,0.0
HTR1F,htr1fb,0,7,6,0.0
HTR2A,htr2ab,0,1,17,0.0
HTR2B,htr2b,0,4,5,0.0
HTR4,htr4,0,6,22,0.0
HTR5A,htr5aa,1,7,15,12.5
HTR5A,htr5ab,2,12,9,14.29
HTR6,htr6,0,1,1,0.0
HTR7,htr7a,0,11,18,0.0
KISS1R,kiss1ra,1,9,17,10.0
KISS1R,kiss1rb,0,7,20,0.0
LGR4,lgr4,1,2,5,33.33
LGR6,lgr6,1,8,14,11.11
LHCGR,lhcgr,7,8,11,46.67
LPAR1,lpar1,1,11,22,8.33
LPAR2,lpar2a,1,12,16,7.69
LPAR2,lpar2b,0,13,16,0.0
LPAR3,lpar3,1,6,11,14.29
LPAR4,lpar4,2,14,19,12.5
LPAR5,lpar5a,0,6,10,0.0
LPAR5,lpar5b,1,7,8,12.5
LPAR6,lpar6a,0,3,10,0.0
LPAR6,lpar6b,1,4,8,20.0
LTB4R,ltb4r,1,10,14,9.09
LTB4R2,ltb4r2a,1,13,12,7.14
LTB4R2,ltb4r2b,0,12,14,0.0
MC1R,mc1r,1,9,11,10.0
MC2R,mc2r,1,5,14,16.67
MC3R,mc3r,2,11,5,15.38
MC4R,mc4r,1,9,11,10.0
MC5R,mc5ra,2,5,18,28.57
MC5R,mc5rb,0,9,16,0.0
MCHR1,mchr1a,3,13,7,18.75
MCHR1,mchr1b,0,8,15,0.0
MCHR2,mchr2a,0,1,25,0.0
MCHR2,mchr2b,0,1,25,0.0
MLNR,mlnr,0,0,0,0.0
MTNR1A,mtnr1aa,0,4,14,0.0
MTNR1A,mtnr1ab,0,8,10,0.0
MTNR1A,mtnr1al,0,0,18,0.0
MTNR1B,mtnr1ba,0,7,19,0.0
MTNR1B,mtnr1bb,0,8,18,0.0
NMUR1,nmur1a,1,5,24,16.67
NPBWR2,npbwr2a,1,2,22,33.33
NPBWR2,npbwr2b,1,1,23,50.0
NPFFR1,npffr1,1,8,16,11.11
NPFFR1,npffr1l1,1,9,15,10.0
NPFFR1,npffr1l2,0,1,24,0.0
NPFFR1,npffr1l3,0,7,18,0.0
NPFFR2,npffr2a,1,8,17,11.11
NPFFR2,npffr2b,0,11,15,0.0
NPY1R,npy1r,15,6,6,71.43
NPY2R,npy2r,2,9,15,18.18
NPY2R,npy2rl,0,4,22,0.0
NPY4R,npy4r,1,18,12,5.26
NTSR1,ntsr1,0,0,14,0.0
OPN1LW,opn1lw1,0,5,21,0.0
OPN1SW,opn1sw1,1,13,9,7.14
OPN3,opn3,1,12,6,7.69
OPN4,opn4a,0,14,16,0.0
OPN4,opn4b,1,18,11,5.26
OPN5,opn5,0,6,11,0.0
OPRD1,oprd1a,1,13,14,7.14
OPRD1,oprd1b,0,2,26,0.0
OPRK1,oprk1,1,14,18,6.67
OPRL1,oprl1,1,3,16,25.0
OPRM1,oprm1,4,10,19,28.57
OXGR1,oxgr1a.1,3,11,16,21.43
OXGR1,oxgr1a.2,0,1,29,0.0
OXGR1,oxgr1a.3,1,8,21,11.11
OXGR1,oxgr1b,2,4,24,33.33
OXTR,oxtra,1,4,4,20.0
OXTR,oxtrb,0,2,7,0.0
P2RY1,p2ry1,3,7,20,30.0
P2RY10,p2ry10,1,16,16,5.88
P2RY11,p2ry11,1,12,15,7.69
P2RY12,p2ry12,0,5,16,0.0
P2RY13,p2ry13,0,5,18,0.0
P2RY2,p2ry2.1,0,8,13,0.0
P2RY2,p2ry2.2,1,5,15,16.67
P2RY2,p2ry2.3,0,7,14,0.0
P2RY8,p2ry8,3,11,11,21.43
PITPNM3,pitpnm3,0,0,0,0.0
PROKR1,prokr1a,1,12,15,7.69
PROKR1,prokr1b,1,7,20,12.5
PTAFR,ptafr,1,7,15,12.5
PTGER1,ptger1a,1,5,20,16.67
PTGER1,ptger1b,0,11,15,0.0
PTGER1,ptger1c,0,8,18,0.0
PTGER2,ptger2a,0,8,13,0.0
PTGER2,ptger2b,0,6,15,0.0
PTGER3,ptger3,0,0,1,0.0
PTGER4,ptger4a,2,8,11,20.0
PTGER4,ptger4b,1,7,13,12.5
PTGER4,ptger4c,0,5,16,0.0
PTGFR,ptgfr,0,12,19,0.0
PTGIR,ptgir,0,6,11,0.0
PTH1R,pth1r,1,2,8,33.33
PTH2R,pth2ra,9,0,7,100.0
PTH2R,pth2rb,1,4,11,20.0
QRFPR,qrfpra,1,5,18,16.67
QRFPR,qrfprb,1,6,17,14.29
RGR,rgra,0,5,29,0.0
RGR,rgrb,1,16,17,5.88
RHO,rho,1,15,11,6.25
RRH,rrh,1,5,7,16.67
RXFP1,rxfp1,5,7,14,41.67
RXFP2,rxfp2a,0,13,14,0.0
RXFP2,rxfp2b,0,13,14,0.0
RXFP3,rxfp3,2,11,12,15.38
S1PR1,s1pr1,1,12,22,7.69
S1PR2,s1pr2,2,7,10,22.22
S1PR3,s1pr3a,0,13,11,0.0
S1PR4,s1pr4,8,8,12,50.0
S1PR5,s1pr5a,0,0,0,0.0
S1PR5,s1pr5b,0,0,0,0.0
SMO,smo,24,2,1,92.31
SSTR1,sstr1a,2,6,8,25.0
SSTR2,sstr2a,0,5,8,0.0
SSTR2,sstr2b,2,1,10,66.67
SSTR3,sstr3,0,0,0,0.0
SSTR5,sstr5,1,12,10,7.69
TAAR1,taar1b,0,12,9,0.0
TACR1,tacr1a,4,2,11,66.67
TACR1,tacr1b,1,2,14,33.33
TACR2,tacr2,1,5,14,16.67
TACR3,tacr3a,0,13,15,0.0
TACR3,tacr3l,1,9,18,10.0
TBXA2R,tbxa2r,0,1,4,0.0
TRHR,trhra,0,5,18,0.0
TRHR,trhrb,1,7,15,12.5
TSHR,tshr,0,7,15,0.0
VIPR1,vipr1a,0,0,16,0.0
VIPR1,vipr1b,1,1,14,50.0
VIPR2,vipr2,0,3,6,0.0
XCR1,xcr1a.1,0,10,17,0.0
XCR1,xcr1b.1,2,4,21,33.33
XCR1,xcr1b.2,0,9,18,0.0
