human gene,zebrafish gene,matched,mismatched,failed alignments,% similarity
FZD9,fzd9b,2,9,13,18.18
GABBR1,gabbr1a,0,8,16,0.0
GABBR1,gabbr1b,1,6,17,14.29
GABBR2,gabbr2,0,6,18,0.0
GALR1,galr1a,6,10,8,37.5
GALR1,galr1b,5,13,6,27.78
GALR2,galr2a,4,16,4,20.0
GALR2,galr2b,4,15,5,21.05
GCGR,gcgra,1,4,19,20.0
GCGR,gcgrb,0,3,21,0.0
GHRHR,ghrhra,0,4,20,0.0
GHRHR,ghrhrb,0,3,21,0.0
GHSR,ghsra,0,12,12,0.0
GHSR,ghsrb,1,14,9,6.67
GIPR,gipr,1,2,21,33.33
GPBAR1,gpbar1,0,7,17,0.0
GPER1,gper1,0,17,7,0.0
GPR101,gpr101,1,14,9,6.67
GPR12,gpr12,0,12,12,0.0
GPR132,gpr132a,0,10,14,0.0
GPR132,gpr132b,0,10,14,0.0
GPR135,gpr135,2,10,12,16.67
GPR139,gpr139,0,10,14,0.0
GPR142,gpr142,0,10,14,0.0
GPR146,gpr146,0,14,10,0.0
GPR151,gpr151,2,13,9,13.33
GPR153,gpr153,2,6,16,25.0
GPR156,gpr156,0,6,18,0.0
GPR158,gpr158a,0,7,17,0.0
GPR158,gpr158b,0,8,16,0.0
GPR160,gpr160,0,4,20,0.0
GPR161,gpr161b,0,13,11,0.0
GPR17,gpr17,1,9,14,10.0
GPR171,gpr171,1,9,14,10.0
GPR173,gpr173,3,13,8,18.75
GPR174,gpr174,0,6,18,0.0
GPR176,gpr176,1,10,13,9.09
GPR18,gpr18,0,12,12,0.0
GPR183,gpr183a,1,9,14,10.0
GPR183,gpr183b,1,14,9,6.67
GPR19,gpr19,3,9,12,25.0
GPR20,gpr20,0,11,13,0.0
GPR22,gpr22a,6,11,7,35.29
GPR22,gpr22b,6,10,8,37.5
GPR25,gpr25,2,14,8,12.5
GPR26,gpr26,3,13,8,18.75
GPR27,gpr27,2,12,10,14.29
GPR3,gpr3,1,10,13,9.09
GPR34,gpr34a,1,9,14,10.0
GPR34,gpr34b,1,8,15,11.11
GPR35,gpr35.1,0,8,16,0.0
GPR37,gpr37a,4,13,7,23.53
GPR37,gpr37b,3,14,7,17.65
GPR37L1,gpr37l1a,2,12,10,14.29
GPR37L1,gpr37l1b,3,15,6,16.67
GPR39,gpr39,1,15,8,6.25
GPR4,gpr4,1,12,11,7.69
GPR45,gpr45,5,12,7,29.41
GPR52,gpr52,0,14,10,0.0
GPR55,gpr55a,0,8,16,0.0
GPR6,gpr6,0,13,11,0.0
GPR61,gpr61,2,15,7,11.76
GPR63,gpr63,3,11,10,21.43
GPR65,gpr65,1,11,12,8.33
GPR75,gpr75,0,8,16,0.0
GPR78,gpr78a,4,13,7,23.53
GPR78,gpr78b,3,12,9,20.0
GPR84,gpr84,1,9,14,10.0
GPR85,gpr85,2,13,9,13.33
GPRC5B,gprc5ba,0,5,19,0.0
GPRC5B,gprc5bb,0,3,21,0.0
GPRC5C,gprc5c,0,4,20,0.0
GPRC6A,gprc6a,0,7,17,0.0
GRM1,grm1a,1,1,22,50.0
GRM1,grm1b,0,11,13,0.0
GRM2,grm2a,0,10,14,0.0
GRM2,grm2b,0,5,19,0.0
GRM3,grm3,0,3,21,0.0
GRM4,grm4,1,5,18,16.67
GRM5,grm5a,0,0,24,0.0
GRM5,grm5b,1,2,21,33.33
GRM6,grm6a,1,2,21,33.33
GRM6,grm6b,0,5,19,0.0
GRM8,grm8a,0,2,22,0.0
GRM8,grm8b,0,3,21,0.0
HCAR1,hcar1-1,1,6,17,14.29
HCAR1,hcar1-2,1,5,18,16.67
HCRTR2,hcrtr2,17,3,4,85.0
HRH1,hrh1,2,12,10,14.29
HRH2,hrh2a,2,12,10,14.29
HRH2,hrh2b,2,13,9,13.33
HRH3,hrh3,1,14,9,6.67
HTR1A,htr1aa,2,12,10,14.29
HTR1A,htr1ab,2,14,8,12.5
HTR1B,htr1b,2,13,9,13.33
HTR1D,htr1d,2,12,10,14.29
HTR1F,htr1fa,2,11,11,15.38
HTR1F,htr1fb,2,13,9,13.33
HTR2A,htr2ab,3,12,9,20.0
HTR2B,htr2b,3,13,8,18.75
HTR4,htr4,3,10,11,23.08
HTR5A,htr5aa,2,12,10,14.29
HTR5A,htr5ab,2,12,10,14.29
HTR6,htr6,3,12,9,20.0
HTR7,htr7a,2,12,10,14.29
KISS1R,kiss1ra,8,11,5,42.11
KISS1R,kiss1rb,9,10,5,47.37
LGR4,lgr4,1,12,11,7.69
LGR6,lgr6,1,4,19,20.0
LHCGR,lhcgr,1,6,17,14.29
LPAR1,lpar1,0,11,13,0.0
LPAR2,lpar2a,1,10,13,9.09
LPAR2,lpar2b,1,11,12,8.33
LPAR3,lpar3,1,12,11,7.69
LPAR4,lpar4,1,9,14,10.0
LPAR5,lpar5a,0,10,14,0.0
LPAR5,lpar5b,0,11,13,0.0
LPAR6,lpar6a,2,8,14,20.0
LPAR6,lpar6b,2,10,12,16.67
LTB4R,ltb4r,2,16,6,11.11
LTB4R2,ltb4r2a,1,17,6,5.56
LTB4R2,ltb4r2b,1,17,6,5.56
MC1R,mc1r,2,9,13,18.18
MC2R,mc2r,0,8,16,0.0
MC3R,mc3r,0,15,9,0.0
MC4R,mc4r,0,14,10,0.0
MC5R,mc5ra,1,13,10,7.14
MC5R,mc5rb,1,12,11,7.69
MCHR1,mchr1a,3,12,9,20.0
MCHR1,mchr1b,3,14,7,17.65
MCHR2,mchr2a,3,14,7,17.65
MCHR2,mchr2b,0,2,22,0.0
MLNR,mlnr,3,14,7,17.65
MTNR1A,mtnr1aa,3,9,12,25.0
MTNR1A,mtnr1ab,3,9,12,25.0
MTNR1A,mtnr1al,0,5,19,0.0
MTNR1B,mtnr1ba,3,9,12,25.0
MTNR1B,mtnr1bb,3,8,13,27.27
NMUR1,nmur1a,0,10,14,0.0
NPBWR2,npbwr2a,2,11,11,15.38
NPBWR2,npbwr2b,2,11,11,15.38
NPFFR1,npffr1,5,9,10,35.71
NPFFR1,npffr1l1,7,9,8,43.75
NPFFR1,npffr1l2,7,9,8,43.75
NPFFR1,npffr1l3,7,10,7,41.18
NPFFR2,npffr2a,7,11,6,38.89
NPFFR2,npffr2b,7,11,6,38.89
NPY1R,npy1r,8,8,8,50.0
NPY2R,npy2r,8,9,7,47.06
NPY2R,npy2rl,8,9,7,47.06
NPY4R,npy4r,8,8,8,50.0
NTSR1,ntsr1,4,14,6,22.22
OPN1LW,opn1lw1,0,14,10,0.0
OPN1SW,opn1sw1,1,12,11,7.69
OPN3,opn3,2,14,8,12.5
OPN4,opn4a,0,8,16,0.0
OPN4,opn4b,1,12,11,7.69
OPN5,opn5,0,10,14,0.0
OPRD1,oprd1a,3,13,8,18.75
OPRD1,oprd1b,2,13,9,13.33
OPRK1,oprk1,3,12,9,20.0
OPRL1,oprl1,3,10,11,23.08
OPRM1,oprm1,3,12,9,20.0
OXGR1,oxgr1a.1,0,9,15,0.0
OXGR1,oxgr1a.2,0,11,13,0.0
OXGR1,oxgr1a.3,1,12,11,7.69
OXGR1,oxgr1b,1,8,15,11.11
OXTR,oxtra,3,12,9,20.0
OXTR,oxtrb,2,13,9,13.33
P2RY1,p2ry1,1,13,10,7.14
P2RY10,p2ry10,0,11,13,0.0
P2RY11,p2ry11,2,12,10,14.29
P2RY12,p2ry12,0,7,17,0.0
P2RY13,p2ry13,0,9,15,0.0
P2RY2,p2ry2.1,2,10,12,16.67
P2RY2,p2ry2.2,2,10,12,16.67
P2RY2,p2ry2.3,3,9,12,25.0
P2RY8,p2ry8,0,10,14,0.0
PITPNM3,pitpnm3,0,0,24,0.0
PROKR1,prokr1a,3,10,11,23.08
PROKR1,prokr1b,2,13,9,13.33
PTAFR,ptafr,1,12,11,7.69
PTGER1,ptger1a,0,8,16,0.0
PTGER1,ptger1b,0,6,18,0.0
PTGER1,ptger1c,0,9,15,0.0
PTGER2,ptger2a,0,7,17,0.0
PTGER2,ptger2b,1,8,15,11.11
PTGER3,ptger3,2,10,12,16.67
PTGER4,ptger4a,0,4,20,0.0
PTGER4,ptger4b,1,11,12,8.33
PTGER4,ptger4c,1,7,16,12.5
PTGFR,ptgfr,2,11,11,15.38
PTGIR,ptgir,1,9,14,10.0
PTH1R,pth1r,0,4,20,0.0
PTH2R,pth2ra,0,4,20,0.0
PTH2R,pth2rb,0,8,16,0.0
QRFPR,qrfpra,8,6,10,57.14
QRFPR,qrfprb,7,11,6,38.89
RGR,rgra,0,11,13,0.0
RGR,rgrb,0,10,14,0.0
RHO,rho,2,12,10,14.29
RRH,rrh,1,11,12,8.33
RXFP1,rxfp1,2,10,12,16.67
RXFP2,rxfp2a,0,11,13,0.0
RXFP2,rxfp2b,0,12,12,0.0
RXFP3,rxfp3,2,14,8,12.5
S1PR1,s1pr1,0,11,13,0.0
S1PR2,s1pr2,0,12,12,0.0
S1PR3,s1pr3a,0,11,13,0.0
S1PR4,s1pr4,0,8,16,0.0
S1PR5,s1pr5a,1,10,13,9.09
S1PR5,s1pr5b,1,11,12,8.33
SMO,smo,0,4,20,0.0
SSTR1,sstr1a,2,11,11,15.38
SSTR2,sstr2a,2,13,9,13.33
SSTR2,sstr2b,3,12,9,20.0
SSTR3,sstr3,3,12,9,20.0
SSTR5,sstr5,3,14,7,17.65
TAAR1,taar1b,3,13,8,18.75
TACR1,tacr1a,3,15,6,16.67
TACR1,tacr1b,3,14,7,17.65
TACR2,tacr2,2,14,8,12.5
TACR3,tacr3a,3,14,7,17.65
TACR3,tacr3l,3,15,6,16.67
TBXA2R,tbxa2r,1,12,11,7.69
TRHR,trhra,4,14,6,22.22
TRHR,trhrb,5,12,7,29.41
TSHR,tshr,2,11,11,15.38
VIPR1,vipr1a,0,7,17,0.0
VIPR1,vipr1b,1,8,15,11.11
VIPR2,vipr2,0,6,18,0.0
XCR1,xcr1a.1,1,14,9,6.67
XCR1,xcr1b.1,2,15,7,11.76
XCR1,xcr1b.2,1,13,10,7.14
