human gene,zebrafish gene,matched,mismatched,failed alignments,% similarity
GPBAR1,gpbar1,2,8,16,20.0
GPER1,gper1,0,11,11,0.0
GPR101,gpr101,2,8,8,20.0
GPR12,gpr12,2,8,11,20.0
GPR132,gpr132a,2,9,12,18.18
GPR132,gpr132b,1,13,9,7.14
GPR135,gpr135,1,11,17,8.33
GPR139,gpr139,16,2,6,88.89
GPR142,gpr142,0,11,11,0.0
GPR146,gpr146,1,11,11,8.33
GPR151,gpr151,2,14,13,12.5
GPR153,gpr153,2,13,16,13.33
GPR156,gpr156,0,13,12,0.0
GPR158,gpr158a,2,12,12,14.29
GPR158,gpr158b,0,11,15,0.0
GPR160,gpr160,4,4,17,50.0
GPR161,gpr161b,10,4,13,71.43
GPR17,gpr17,2,10,11,16.67
GPR171,gpr171,0,5,23,0.0
GPR173,gpr173,17,4,2,80.95
GPR174,gpr174,1,17,9,5.56
GPR176,gpr176,2,5,8,28.57
GPR18,gpr18,0,11,15,0.0
GPR183,gpr183a,2,9,10,18.18
GPR183,gpr183b,2,11,8,15.38
GPR19,gpr19,0,1,21,0.0
GPR20,gpr20,3,9,10,25.0
GPR22,gpr22a,1,11,14,8.33
GPR22,gpr22b,1,17,8,5.56
GPR25,gpr25,4,8,15,33.33
GPR26,gpr26,21,4,1,84.0
GPR27,gpr27,9,8,3,52.94
GPR3,gpr3,0,14,10,0.0
GPR34,gpr34a,1,8,13,11.11
GPR34,gpr34b,1,7,14,12.5
GPR35,gpr35.1,10,14,4,41.67
GPR37,gpr37a,0,11,12,0.0
GPR37,gpr37b,1,10,12,9.09
GPR37L1,gpr37l1a,0,2,24,0.0
GPR37L1,gpr37l1b,3,12,11,20.0
GPR39,gpr39,3,10,14,23.08
GPR4,gpr4,1,13,12,7.14
GPR45,gpr45,20,3,2,86.96
GPR52,gpr52,0,5,18,0.0
GPR55,gpr55a,1,13,12,7.14
GPR6,gpr6,0,8,13,0.0
GPR61,gpr61,6,6,9,50.0
GPR63,gpr63,12,5,8,70.59
GPR65,gpr65,1,11,12,8.33
GPR75,gpr75,10,7,7,58.82
GPR78,gpr78a,0,1,0,0.0
GPR78,gpr78b,0,0,1,0.0
GPR84,gpr84,0,14,10,0.0
GPR85,gpr85,9,3,10,75.0
GPRC5B,gprc5ba,1,7,13,12.5
GPRC5B,gprc5bb,5,5,11,50.0
GPRC5C,gprc5c,0,10,8,0.0
GPRC6A,gprc6a,0,15,15,0.0
GRM1,grm1a,0,7,9,0.0
GRM1,grm1b,1,6,9,14.29
GRM2,grm2a,0,3,5,0.0
GRM2,grm2b,0,4,4,0.0
GRM3,grm3,1,10,11,9.09
GRM4,grm4,1,11,11,8.33
GRM5,grm5a,0,7,9,0.0
GRM5,grm5b,1,10,5,9.09
GRM6,grm6a,1,10,14,9.09
GRM6,grm6b,1,12,12,7.69
GRM8,grm8a,1,7,17,12.5
GRM8,grm8b,2,10,13,16.67
HCAR1,hcar1-1,1,16,10,5.88
HCAR1,hcar1-2,1,13,13,7.14
HCRTR2,hcrtr2,2,10,14,16.67
HRH1,hrh1,1,6,5,14.29
HRH2,hrh2a,5,8,9,38.46
HRH2,hrh2b,0,14,8,0.0
HRH3,hrh3,4,9,13,30.77
HTR1A,htr1aa,5,10,8,33.33
HTR1A,htr1ab,1,10,12,9.09
HTR1B,htr1b,1,9,15,10.0
HTR1D,htr1d,12,6,7,66.67
HTR1F,htr1fa,3,14,8,17.65
HTR1F,htr1fb,19,2,4,90.48
HTR2A,htr2ab,0,17,9,0.0
HTR2B,htr2b,4,6,9,40.0
HTR4,htr4,17,3,4,85.0
HTR5A,htr5aa,8,7,8,53.33
HTR5A,htr5ab,5,9,9,35.71
HTR6,htr6,19,3,4,86.36
HTR7,htr7a,12,7,7,63.16
KISS1R,kiss1ra,2,19,11,9.52
KISS1R,kiss1rb,2,19,11,9.52
LGR4,lgr4,0,15,7,0.0
LGR6,lgr6,2,12,9,14.29
LHCGR,lhcgr,2,11,12,15.38
LPAR1,lpar1,0,13,11,0.0
LPAR2,lpar2a,2,9,13,18.18
LPAR2,lpar2b,1,9,14,10.0
LPAR3,lpar3,1,8,10,11.11
LPAR4,lpar4,19,3,4,86.36
LPAR5,lpar5a,0,17,15,0.0
LPAR5,lpar5b,1,2,29,33.33
LPAR6,lpar6a,4,10,14,28.57
LPAR6,lpar6b,2,12,14,14.29
LTB4R,ltb4r,1,10,16,9.09
LTB4R2,ltb4r2a,2,11,7,15.38
LTB4R2,ltb4r2b,3,11,6,21.43
MC1R,mc1r,3,8,10,27.27
MC2R,mc2r,3,10,11,23.08
MC3R,mc3r,0,11,13,0.0
MC4R,mc4r,2,10,10,16.67
MC5R,mc5ra,9,8,5,52.94
MC5R,mc5rb,1,10,11,9.09
MCHR1,mchr1a,3,15,8,16.67
MCHR1,mchr1b,16,8,2,66.67
MCHR2,mchr2a,3,13,6,18.75
MCHR2,mchr2b,1,7,14,12.5
MLNR,mlnr,2,10,10,16.67
MTNR1A,mtnr1aa,20,4,2,83.33
MTNR1A,mtnr1ab,18,3,5,85.71
MTNR1A,mtnr1al,0,2,24,0.0
MTNR1B,mtnr1ba,7,12,9,36.84
MTNR1B,mtnr1bb,5,10,13,33.33
NMUR1,nmur1a,2,3,4,40.0
NPBWR2,npbwr2a,17,5,3,77.27
NPBWR2,npbwr2b,11,5,9,68.75
NPFFR1,npffr1,4,7,14,36.36
NPFFR1,npffr1l1,7,7,11,50.0
NPFFR1,npffr1l2,2,12,11,14.29
NPFFR1,npffr1l3,13,6,6,68.42
NPFFR2,npffr2a,1,13,11,7.14
NPFFR2,npffr2b,1,10,14,9.09
NPY1R,npy1r,4,11,12,26.67
NPY2R,npy2r,0,13,13,0.0
NPY2R,npy2rl,16,4,6,80.0
NPY4R,npy4r,0,9,16,0.0
NTSR1,ntsr1,2,12,14,14.29
OPN1LW,opn1lw1,14,3,6,82.35
OPN1SW,opn1sw1,4,16,6,20.0
OPN3,opn3,1,18,9,5.26
OPN4,opn4a,3,11,11,21.43
OPN4,opn4b,1,14,10,6.67
OPN5,opn5,4,5,14,44.44
OPRD1,oprd1a,1,18,11,5.26
OPRD1,oprd1b,2,17,11,10.53
OPRK1,oprk1,5,6,12,45.45
OPRL1,oprl1,8,6,11,57.14
OPRM1,oprm1,18,6,5,75.0
OXGR1,oxgr1a.1,1,11,13,8.33
OXGR1,oxgr1a.2,1,8,16,11.11
OXGR1,oxgr1a.3,0,13,12,0.0
OXGR1,oxgr1b,1,10,14,9.09
OXTR,oxtra,6,9,12,40.0
OXTR,oxtrb,0,15,12,0.0
P2RY1,p2ry1,1,12,14,7.69
P2RY10,p2ry10,5,17,6,22.73
P2RY11,p2ry11,1,6,5,14.29
P2RY12,p2ry12,2,11,7,15.38
P2RY13,p2ry13,1,11,6,8.33
P2RY2,p2ry2.1,0,13,13,0.0
P2RY2,p2ry2.2,0,13,13,0.0
P2RY2,p2ry2.3,2,16,8,11.11
P2RY8,p2ry8,2,13,10,13.33
PITPNM3,pitpnm3,3,5,15,37.5
PROKR1,prokr1a,14,6,3,70.0
PROKR1,prokr1b,17,3,3,85.0
PTAFR,ptafr,1,10,13,9.09
PTGER1,ptger1a,0,0,0,0.0
PTGER1,ptger1b,0,0,0,0.0
PTGER1,ptger1c,0,0,0,0.0
PTGER2,ptger2a,1,11,6,8.33
PTGER2,ptger2b,1,9,8,10.0
PTGER3,ptger3,1,15,12,6.25
PTGER4,ptger4a,0,8,10,0.0
PTGER4,ptger4b,0,0,18,0.0
PTGER4,ptger4c,1,9,8,10.0
PTGFR,ptgfr,1,10,12,9.09
PTGIR,ptgir,0,5,7,0.0
PTH1R,pth1r,24,1,0,96.0
PTH2R,pth2ra,22,2,3,91.67
PTH2R,pth2rb,24,1,2,96.0
QRFPR,qrfpra,2,7,15,22.22
QRFPR,qrfprb,1,12,11,7.69
RGR,rgra,0,11,12,0.0
RGR,rgrb,3,12,8,20.0
RHO,rho,1,7,14,12.5
RRH,rrh,3,11,10,21.43
RXFP1,rxfp1,5,8,9,38.46
RXFP2,rxfp2a,1,10,12,9.09
RXFP2,rxfp2b,0,10,13,0.0
RXFP3,rxfp3,7,9,8,43.75
S1PR1,s1pr1,3,14,8,17.65
S1PR2,s1pr2,0,0,2,0.0
S1PR3,s1pr3a,1,10,14,9.09
S1PR4,s1pr4,2,11,10,15.38
S1PR5,s1pr5a,2,6,19,25.0
S1PR5,s1pr5b,4,10,13,28.57
SMO,smo,0,6,25,0.0
SSTR1,sstr1a,4,13,9,23.53
SSTR2,sstr2a,20,2,2,90.91
SSTR2,sstr2b,19,4,1,82.61
SSTR3,sstr3,10,4,12,71.43
SSTR5,sstr5,17,5,4,77.27
TAAR1,taar1b,1,11,14,8.33
TACR1,tacr1a,3,10,9,23.08
TACR1,tacr1b,0,13,9,0.0
TACR2,tacr2,6,10,7,37.5
TACR3,tacr3a,1,7,14,12.5
TACR3,tacr3l,3,9,10,25.0
TBXA2R,tbxa2r,10,12,7,45.45
TRHR,trhra,5,12,8,29.41
TRHR,trhrb,1,11,13,8.33
TSHR,tshr,4,7,13,36.36
VIPR1,vipr1a,20,4,2,83.33
VIPR1,vipr1b,18,5,3,78.26
VIPR2,vipr2,23,1,1,95.83
XCR1,xcr1a.1,0,9,16,0.0
XCR1,xcr1b.1,0,11,14,0.0
XCR1,xcr1b.2,4,12,9,25.0
