human gene,zebrafish gene,matched,mismatched,failed alignments,% similarity
GPR158,gpr158b,4,3,17,57.14
GPR160,gpr160,1,8,14,11.11
GPR161,gpr161b,0,7,11,0.0
GPR17,gpr17,0,5,13,0.0
GPR171,gpr171,0,7,15,0.0
GPR173,gpr173,15,3,1,83.33
GPR174,gpr174,0,8,13,0.0
GPR176,gpr176,0,4,12,0.0
GPR18,gpr18,1,9,14,10.0
GPR183,gpr183a,11,4,7,73.33
GPR183,gpr183b,11,4,7,73.33
GPR19,gpr19,0,8,12,0.0
GPR20,gpr20,0,7,18,0.0
GPR22,gpr22a,0,0,21,0.0
GPR22,gpr22b,2,8,11,20.0
GPR25,gpr25,1,8,12,11.11
GPR26,gpr26,2,9,18,18.18
GPR27,gpr27,9,4,6,69.23
GPR3,gpr3,2,8,18,20.0
GPR34,gpr34a,1,3,15,25.0
GPR34,gpr34b,0,6,13,0.0
GPR35,gpr35.1,0,5,13,0.0
GPR37,gpr37a,0,0,20,0.0
GPR37,gpr37b,0,5,15,0.0
GPR37L1,gpr37l1a,0,0,0,0.0
GPR37L1,gpr37l1b,0,0,0,0.0
GPR39,gpr39,0,0,26,0.0
GPR4,gpr4,0,0,0,0.0
GPR45,gpr45,1,4,18,20.0
GPR52,gpr52,4,5,15,44.44
GPR55,gpr55a,2,4,14,33.33
GPR6,gpr6,0,8,11,0.0
GPR61,gpr61,0,1,11,0.0
GPR63,gpr63,1,5,14,16.67
GPR65,gpr65,1,7,12,12.5
GPR75,gpr75,0,6,23,0.0
GPR78,gpr78a,0,6,16,0.0
GPR78,gpr78b,0,14,8,0.0
GPR84,gpr84,0,12,14,0.0
GPR85,gpr85,16,0,3,100.0
GPRC5B,gprc5ba,13,7,0,65.0
GPRC5B,gprc5bb,12,7,1,63.16
GPRC5C,gprc5c,17,2,1,89.47
GPRC6A,gprc6a,8,3,12,72.73
GRM1,grm1a,23,0,1,100.0
GRM1,grm1b,20,2,2,90.91
GRM2,grm2a,5,4,13,55.56
GRM2,grm2b,8,2,12,80.0
GRM3,grm3,23,0,1,100.0
GRM4,grm4,13,2,11,86.67
GRM5,grm5a,19,0,3,100.0
GRM5,grm5b,19,0,3,100.0
GRM6,grm6a,15,5,3,75.0
GRM6,grm6b,16,4,3,80.0
GRM8,grm8a,22,1,2,95.65
GRM8,grm8b,22,1,2,95.65
HCAR1,hcar1-1,0,6,15,0.0
HCAR1,hcar1-2,0,6,15,0.0
HCRTR2,hcrtr2,0,3,23,0.0
HRH1,hrh1,0,0,0,0.0
HRH2,hrh2a,3,4,14,42.86
HRH2,hrh2b,0,0,21,0.0
HRH3,hrh3,0,6,16,0.0
HTR1A,htr1aa,1,7,19,12.5
HTR1A,htr1ab,2,2,23,50.0
HTR1B,htr1b,0,7,12,0.0
HTR1D,htr1d,0,1,2,0.0
HTR1F,htr1fa,0,9,14,0.0
HTR1F,htr1fb,2,7,14,22.22
HTR2A,htr2ab,0,0,23,0.0
HTR2B,htr2b,0,3,14,0.0
HTR4,htr4,0,7,15,0.0
HTR5A,htr5aa,0,3,12,0.0
HTR5A,htr5ab,0,0,15,0.0
HTR6,htr6,1,3,14,25.0
HTR7,htr7a,2,8,16,20.0
KISS1R,kiss1ra,0,6,15,0.0
KISS1R,kiss1rb,2,7,12,22.22
LGR4,lgr4,0,3,12,0.0
LGR6,lgr6,0,0,22,0.0
LHCGR,lhcgr,0,0,3,0.0
LPAR1,lpar1,11,1,8,91.67
LPAR2,lpar2a,0,3,11,0.0
LPAR2,lpar2b,0,4,10,0.0
LPAR3,lpar3,0,6,17,0.0
LPAR4,lpar4,18,3,1,85.71
LPAR5,lpar5a,6,11,4,35.29
LPAR5,lpar5b,1,4,16,20.0
LPAR6,lpar6a,2,1,11,66.67
LPAR6,lpar6b,2,3,9,40.0
LTB4R,ltb4r,1,10,10,9.09
LTB4R2,ltb4r2a,3,8,11,27.27
LTB4R2,ltb4r2b,12,7,3,63.16
MC1R,mc1r,10,4,7,71.43
MC2R,mc2r,2,7,17,22.22
MC3R,mc3r,0,4,13,0.0
MC4R,mc4r,0,3,16,0.0
MC5R,mc5ra,8,0,11,100.0
MC5R,mc5rb,1,4,14,20.0
MCHR1,mchr1a,0,5,20,0.0
MCHR1,mchr1b,0,7,18,0.0
MCHR2,mchr2a,2,4,19,33.33
MCHR2,mchr2b,0,0,25,0.0
MLNR,mlnr,1,6,14,14.29
MTNR1A,mtnr1aa,20,4,0,83.33
MTNR1A,mtnr1ab,14,2,8,87.5
MTNR1A,mtnr1al,0,5,19,0.0
MTNR1B,mtnr1ba,0,7,12,0.0
MTNR1B,mtnr1bb,0,6,13,0.0
NMUR1,nmur1a,0,11,10,0.0
NPBWR2,npbwr2a,0,4,18,0.0
NPBWR2,npbwr2b,1,5,16,16.67
NPFFR1,npffr1,1,3,16,25.0
NPFFR1,npffr1l1,0,4,16,0.0
NPFFR1,npffr1l2,3,0,17,100.0
NPFFR1,npffr1l3,0,7,13,0.0
NPFFR2,npffr2a,0,6,19,0.0
NPFFR2,npffr2b,2,5,18,28.57
NPY1R,npy1r,0,0,0,0.0
NPY2R,npy2r,5,4,10,55.56
NPY2R,npy2rl,1,8,10,11.11
NPY4R,npy4r,0,4,18,0.0
NTSR1,ntsr1,0,0,0,0.0
OPN1LW,opn1lw1,10,1,7,90.91
OPN1SW,opn1sw1,0,8,19,0.0
OPN3,opn3,8,8,3,50.0
OPN4,opn4a,10,4,5,71.43
OPN4,opn4b,12,4,3,75.0
OPN5,opn5,7,1,12,87.5
OPRD1,oprd1a,0,3,14,0.0
OPRD1,oprd1b,0,4,13,0.0
OPRK1,oprk1,2,5,12,28.57
OPRL1,oprl1,10,5,5,66.67
OPRM1,oprm1,0,4,17,0.0
OXGR1,oxgr1a.1,2,5,14,28.57
OXGR1,oxgr1a.2,3,5,13,37.5
OXGR1,oxgr1a.3,13,4,4,76.47
OXGR1,oxgr1b,1,7,13,12.5
OXTR,oxtra,0,5,11,0.0
OXTR,oxtrb,0,6,10,0.0
P2RY1,p2ry1,14,7,1,66.67
P2RY10,p2ry10,0,0,0,0.0
P2RY11,p2ry11,1,9,15,10.0
P2RY12,p2ry12,12,2,8,85.71
P2RY13,p2ry13,0,2,11,0.0
P2RY2,p2ry2.1,1,12,11,7.69
P2RY2,p2ry2.2,1,4,19,20.0
P2RY2,p2ry2.3,0,8,16,0.0
P2RY8,p2ry8,3,4,11,42.86
PITPNM3,pitpnm3,0,0,0,0.0
PROKR1,prokr1a,1,5,13,16.67
PROKR1,prokr1b,1,4,14,20.0
PTAFR,ptafr,0,0,21,0.0
PTGER1,ptger1a,0,2,6,0.0
PTGER1,ptger1b,0,0,8,0.0
PTGER1,ptger1c,0,5,3,0.0
PTGER2,ptger2a,0,0,0,0.0
PTGER2,ptger2b,0,0,0,0.0
PTGER3,ptger3,0,0,0,0.0
PTGER4,ptger4a,0,0,0,0.0
PTGER4,ptger4b,0,0,0,0.0
PTGER4,ptger4c,0,0,0,0.0
PTGFR,ptgfr,1,3,13,25.0
PTGIR,ptgir,1,8,16,11.11
PTH1R,pth1r,14,6,0,70.0
PTH2R,pth2ra,1,4,19,20.0
PTH2R,pth2rb,0,0,24,0.0
QRFPR,qrfpra,1,4,17,20.0
QRFPR,qrfprb,1,4,17,20.0
RGR,rgra,0,0,0,0.0
RGR,rgrb,0,0,0,0.0
RHO,rho,1,3,15,25.0
RRH,rrh,17,0,2,100.0
RXFP1,rxfp1,0,0,10,0.0
RXFP2,rxfp2a,0,1,25,0.0
RXFP2,rxfp2b,0,0,26,0.0
RXFP3,rxfp3,0,8,11,0.0
S1PR1,s1pr1,1,4,16,20.0
S1PR2,s1pr2,0,4,9,0.0
S1PR3,s1pr3a,0,1,24,0.0
S1PR4,s1pr4,0,5,15,0.0
S1PR5,s1pr5a,2,3,11,40.0
S1PR5,s1pr5b,2,6,8,25.0
SMO,smo,1,7,19,12.5
SSTR1,sstr1a,12,3,2,80.0
SSTR2,sstr2a,1,7,15,12.5
SSTR2,sstr2b,4,4,15,50.0
SSTR3,sstr3,0,5,14,0.0
SSTR5,sstr5,0,8,22,0.0
TAAR1,taar1b,0,9,20,0.0
TACR1,tacr1a,0,4,23,0.0
TACR1,tacr1b,0,5,22,0.0
TACR2,tacr2,0,0,3,0.0
TACR3,tacr3a,0,0,17,0.0
TACR3,tacr3l,1,5,11,16.67
TBXA2R,tbxa2r,0,0,11,0.0
TRHR,trhra,9,4,10,69.23
TRHR,trhrb,1,1,21,50.0
TSHR,tshr,0,0,0,0.0
VIPR1,vipr1a,2,5,17,28.57
VIPR1,vipr1b,0,11,13,0.0
VIPR2,vipr2,2,2,21,50.0
XCR1,xcr1a.1,0,0,0,0.0
XCR1,xcr1b.1,0,0,0,0.0
XCR1,xcr1b.2,0,0,0,0.0
