human gene,zebrafish gene,matched,mismatched,failed alignments,% similarity
CCR9,ccr9a,0,3,16,0.0
CCR9,ccr9b,0,5,14,0.0
CELSR1,celsr1a,0,0,3,0.0
CELSR1,celsr1b,0,0,3,0.0
CELSR3,celsr3,0,0,0,0.0
CHRM1,chrm1a,0,4,9,0.0
CHRM2,chrm2a,1,3,11,25.0
CHRM2,chrm2b,0,3,12,0.0
CHRM3,chrm3a,0,3,17,0.0
CHRM3,chrm3b,0,4,16,0.0
CHRM4,chrm4a,1,6,16,14.29
CHRM4,chrm4b,0,2,21,0.0
CHRM5,chrm5a,0,2,10,0.0
CHRM5,chrm5b,0,2,10,0.0
CMKLR1,cmklr1,0,3,14,0.0
CMKLR2,cmklr2,0,5,14,0.0
CNR1,cnr1,0,1,12,0.0
CNR2,cnr2,0,10,19,0.0
CRHR1,crhr1,0,5,10,0.0
CRHR2,crhr2,0,2,5,0.0
CXCR1,cxcr1,0,1,11,0.0
CXCR2,cxcr2,1,4,13,20.0
CXCR3,cxcr3.1,1,7,12,12.5
CXCR3,cxcr3.2,0,3,17,0.0
CXCR4,cxcr4a,1,7,17,12.5
CXCR4,cxcr4b,0,4,21,0.0
CXCR5,cxcr5,0,2,27,0.0
CYSLTR1,cysltr1,0,8,22,0.0
DRD1,drd1a,0,0,7,0.0
DRD1,drd1b,0,2,5,0.0
DRD2,drd2a,0,0,22,0.0
DRD2,drd2b,0,4,18,0.0
DRD3,drd3,8,6,10,57.14
DRD4,drd4a,0,3,25,0.0
DRD4,drd4b,0,7,21,0.0
EDNRA,ednraa,0,2,22,0.0
EDNRA,ednrab,0,8,16,0.0
EDNRB,ednrba,0,2,0,0.0
EDNRB,ednrbb,0,0,2,0.0
F2R,f2r,0,1,22,0.0
F2RL1,f2rl1.1,7,11,16,38.89
F2RL1,f2rl1.2,2,5,27,28.57
F2RL2,f2rl2,0,1,17,0.0
FPR1,fpr1,1,2,14,33.33
FSHR,fshr,0,1,6,0.0
FZD1,fzd1,22,2,1,91.67
FZD10,fzd10,25,1,2,96.15
FZD2,fzd2,21,2,1,91.3
FZD3,fzd3a,20,3,1,86.96
FZD3,fzd3b,21,2,1,91.3
FZD4,fzd4,22,5,2,81.48
FZD5,fzd5,23,2,3,92.0
FZD6,fzd6,22,1,3,95.65
FZD7,fzd7a,19,3,5,86.36
FZD7,fzd7b,20,2,5,90.91
FZD8,fzd8a,23,3,1,88.46
FZD8,fzd8b,21,5,1,80.77
FZD9,fzd9a,18,4,4,81.82
FZD9,fzd9b,22,2,2,91.67
GABBR1,gabbr1a,0,0,3,0.0
GABBR1,gabbr1b,0,0,3,0.0
GABBR2,gabbr2,0,2,27,0.0
GALR1,galr1a,0,7,8,0.0
GALR1,galr1b,0,5,10,0.0
GALR2,galr2a,0,11,11,0.0
GALR2,galr2b,0,2,20,0.0
GCGR,gcgra,3,3,5,50.0
GCGR,gcgrb,0,2,9,0.0
GHRHR,ghrhra,0,1,7,0.0
GHRHR,ghrhrb,3,2,3,60.0
GHSR,ghsra,1,6,15,14.29
GHSR,ghsrb,2,7,13,22.22
GIPR,gipr,3,2,5,60.0
GPBAR1,gpbar1,0,1,18,0.0
GPER1,gper1,0,11,14,0.0
GPR101,gpr101,0,0,0,0.0
GPR12,gpr12,0,5,15,0.0
GPR132,gpr132a,0,6,17,0.0
GPR132,gpr132b,0,7,16,0.0
GPR135,gpr135,0,7,23,0.0
GPR139,gpr139,0,0,32,0.0
GPR142,gpr142,0,2,13,0.0
GPR146,gpr146,0,4,19,0.0
GPR151,gpr151,5,7,18,41.67
GPR153,gpr153,0,6,11,0.0
GPR156,gpr156,0,0,12,0.0
GPR158,gpr158a,0,5,17,0.0
GPR158,gpr158b,1,2,19,33.33
GPR160,gpr160,0,0,15,0.0
GPR161,gpr161b,0,7,11,0.0
GPR17,gpr17,0,1,10,0.0
GPR171,gpr171,6,6,13,50.0
GPR173,gpr173,0,5,13,0.0
GPR174,gpr174,1,6,18,14.29
GPR176,gpr176,0,7,19,0.0
GPR18,gpr18,0,6,10,0.0
GPR183,gpr183a,0,8,12,0.0
GPR183,gpr183b,0,4,16,0.0
GPR19,gpr19,0,1,0,0.0
GPR20,gpr20,1,2,16,33.33
GPR22,gpr22a,0,1,2,0.0
GPR22,gpr22b,0,2,1,0.0
GPR25,gpr25,1,6,17,14.29
GPR26,gpr26,4,3,13,57.14
GPR27,gpr27,0,3,11,0.0
GPR3,gpr3,0,6,15,0.0
GPR34,gpr34a,0,9,11,0.0
GPR34,gpr34b,0,7,13,0.0
GPR35,gpr35.1,0,7,2,0.0
GPR37,gpr37a,0,2,10,0.0
GPR37,gpr37b,0,3,9,0.0
GPR37L1,gpr37l1a,0,1,24,0.0
GPR37L1,gpr37l1b,0,1,24,0.0
GPR39,gpr39,0,5,14,0.0
GPR4,gpr4,9,4,12,69.23
GPR45,gpr45,1,10,13,9.09
GPR52,gpr52,0,12,10,0.0
GPR55,gpr55a,1,4,26,20.0
GPR6,gpr6,0,1,5,0.0
GPR61,gpr61,0,8,14,0.0
GPR63,gpr63,0,1,9,0.0
GPR65,gpr65,1,8,15,11.11
GPR75,gpr75,0,0,7,0.0
GPR78,gpr78a,1,3,11,25.0
GPR78,gpr78b,0,5,10,0.0
GPR84,gpr84,0,1,19,0.0
GPR85,gpr85,5,1,10,83.33
GPRC5B,gprc5ba,0,8,28,0.0
GPRC5B,gprc5bb,2,10,24,16.67
GPRC5C,gprc5c,1,3,18,25.0
GPRC6A,gprc6a,4,2,2,66.67
GRM1,grm1a,0,2,9,0.0
GRM1,grm1b,0,2,9,0.0
GRM2,grm2a,0,6,15,0.0
GRM2,grm2b,0,2,19,0.0
GRM3,grm3,0,9,5,0.0
GRM4,grm4,1,5,15,16.67
GRM5,grm5a,0,3,12,0.0
GRM5,grm5b,14,1,0,93.33
GRM6,grm6a,0,4,15,0.0
GRM6,grm6b,0,5,14,0.0
GRM8,grm8a,5,1,7,83.33
GRM8,grm8b,0,5,8,0.0
HCAR1,hcar1-1,1,9,22,10.0
HCAR1,hcar1-2,0,10,22,0.0
HCRTR2,hcrtr2,0,2,19,0.0
HRH1,hrh1,1,12,18,7.69
HRH2,hrh2a,2,9,21,18.18
HRH2,hrh2b,2,5,25,28.57
HRH3,hrh3,0,7,15,0.0
HTR1A,htr1aa,0,0,2,0.0
HTR1A,htr1ab,0,0,2,0.0
HTR1B,htr1b,0,2,20,0.0
HTR1D,htr1d,1,4,13,20.0
HTR1F,htr1fa,0,2,11,0.0
HTR1F,htr1fb,0,4,9,0.0
HTR2A,htr2ab,0,0,18,0.0
HTR2B,htr2b,0,4,5,0.0
HTR4,htr4,0,4,24,0.0
HTR5A,htr5aa,1,5,17,16.67
HTR5A,htr5ab,1,8,14,11.11
HTR6,htr6,0,0,2,0.0
HTR7,htr7a,0,7,22,0.0
KISS1R,kiss1ra,1,8,18,11.11
KISS1R,kiss1rb,0,3,24,0.0
LGR4,lgr4,0,2,6,0.0
LGR6,lgr6,1,5,17,16.67
LHCGR,lhcgr,5,5,16,50.0
LPAR1,lpar1,0,5,29,0.0
LPAR2,lpar2a,1,7,21,12.5
LPAR2,lpar2b,0,11,18,0.0
LPAR3,lpar3,1,4,13,20.0
LPAR4,lpar4,0,6,29,0.0
LPAR5,lpar5a,0,4,12,0.0
LPAR5,lpar5b,1,5,10,16.67
LPAR6,lpar6a,0,2,11,0.0
LPAR6,lpar6b,0,1,12,0.0
LTB4R,ltb4r,1,7,17,12.5
LTB4R2,ltb4r2a,1,8,17,11.11
LTB4R2,ltb4r2b,0,8,18,0.0
MC1R,mc1r,1,7,13,12.5
MC2R,mc2r,1,2,17,33.33
MC3R,mc3r,1,9,8,10.0
MC4R,mc4r,1,7,13,12.5
MC5R,mc5ra,0,3,22,0.0
MC5R,mc5rb,0,5,20,0.0
MCHR1,mchr1a,2,13,8,13.33
MCHR1,mchr1b,0,5,18,0.0
MCHR2,mchr2a,0,1,25,0.0
MCHR2,mchr2b,0,1,25,0.0
MLNR,mlnr,0,0,0,0.0
MTNR1A,mtnr1aa,0,4,14,0.0
MTNR1A,mtnr1ab,0,5,13,0.0
MTNR1A,mtnr1al,0,0,18,0.0
MTNR1B,mtnr1ba,0,6,20,0.0
MTNR1B,mtnr1bb,0,3,23,0.0
NMUR1,nmur1a,1,3,26,25.0
NPBWR2,npbwr2a,1,1,23,50.0
NPBWR2,npbwr2b,1,1,23,50.0
NPFFR1,npffr1,0,6,19,0.0
NPFFR1,npffr1l1,1,6,18,14.29
NPFFR1,npffr1l2,0,1,24,0.0
NPFFR1,npffr1l3,0,5,20,0.0
NPFFR2,npffr2a,0,7,19,0.0
NPFFR2,npffr2b,0,5,21,0.0
NPY1R,npy1r,15,6,6,71.43
NPY2R,npy2r,2,5,19,28.57
NPY2R,npy2rl,0,0,26,0.0
NPY4R,npy4r,0,14,17,0.0
NTSR1,ntsr1,0,0,14,0.0
OPN1LW,opn1lw1,0,4,22,0.0
OPN1SW,opn1sw1,1,9,13,10.0
OPN3,opn3,0,9,10,0.0
OPN4,opn4a,0,12,18,0.0
OPN4,opn4b,1,12,17,7.69
OPN5,opn5,0,4,13,0.0
OPRD1,oprd1a,0,8,20,0.0
OPRD1,oprd1b,0,1,27,0.0
OPRK1,oprk1,1,8,24,11.11
OPRL1,oprl1,1,1,18,50.0
OPRM1,oprm1,2,6,25,25.0
OXGR1,oxgr1a.1,3,8,19,27.27
OXGR1,oxgr1a.2,0,1,29,0.0
OXGR1,oxgr1a.3,0,6,24,0.0
OXGR1,oxgr1b,2,1,27,66.67
OXTR,oxtra,1,3,5,25.0
OXTR,oxtrb,0,1,8,0.0
P2RY1,p2ry1,2,4,24,33.33
P2RY10,p2ry10,1,10,22,9.09
P2RY11,p2ry11,1,6,21,14.29
P2RY12,p2ry12,0,3,18,0.0
P2RY13,p2ry13,0,1,22,0.0
P2RY2,p2ry2.1,0,5,16,0.0
P2RY2,p2ry2.2,1,1,19,50.0
P2RY2,p2ry2.3,0,3,18,0.0
P2RY8,p2ry8,2,9,14,18.18
PITPNM3,pitpnm3,0,0,0,0.0
PROKR1,prokr1a,0,8,20,0.0
PROKR1,prokr1b,0,5,23,0.0
PTAFR,ptafr,1,6,16,14.29
PTGER1,ptger1a,0,3,23,0.0
PTGER1,ptger1b,0,6,20,0.0
PTGER1,ptger1c,0,4,22,0.0
PTGER2,ptger2a,0,7,14,0.0
PTGER2,ptger2b,0,3,18,0.0
PTGER3,ptger3,0,0,1,0.0
PTGER4,ptger4a,0,5,16,0.0
PTGER4,ptger4b,0,3,18,0.0
PTGER4,ptger4c,0,2,19,0.0
PTGFR,ptgfr,0,8,23,0.0
PTGIR,ptgir,0,5,12,0.0
PTH1R,pth1r,1,1,9,50.0
PTH2R,pth2ra,9,0,7,100.0
PTH2R,pth2rb,0,3,13,0.0
QRFPR,qrfpra,0,5,19,0.0
QRFPR,qrfprb,0,3,21,0.0
RGR,rgra,0,3,31,0.0
RGR,rgrb,0,6,28,0.0
RHO,rho,0,11,16,0.0
RRH,rrh,1,3,9,25.0
RXFP1,rxfp1,4,4,18,50.0
RXFP2,rxfp2a,0,9,18,0.0
RXFP2,rxfp2b,0,9,18,0.0
RXFP3,rxfp3,0,7,18,0.0
S1PR1,s1pr1,1,9,25,10.0
S1PR2,s1pr2,1,2,16,33.33
S1PR3,s1pr3a,0,6,18,0.0
S1PR4,s1pr4,5,7,16,41.67
S1PR5,s1pr5a,0,0,0,0.0
S1PR5,s1pr5b,0,0,0,0.0
SMO,smo,24,2,1,92.31
SSTR1,sstr1a,0,2,14,0.0
SSTR2,sstr2a,0,3,10,0.0
SSTR2,sstr2b,1,1,11,50.0
SSTR3,sstr3,0,0,0,0.0
SSTR5,sstr5,1,7,15,12.5
TAAR1,taar1b,0,7,14,0.0
TACR1,tacr1a,4,2,11,66.67
TACR1,tacr1b,0,2,15,0.0
TACR2,tacr2,1,4,15,20.0
TACR3,tacr3a,0,6,22,0.0
TACR3,tacr3l,0,3,25,0.0
TBXA2R,tbxa2r,0,1,4,0.0
TRHR,trhra,0,2,21,0.0
TRHR,trhrb,1,5,17,16.67
TSHR,tshr,0,5,17,0.0
VIPR1,vipr1a,0,0,16,0.0
VIPR1,vipr1b,1,0,15,100.0
VIPR2,vipr2,0,1,8,0.0
XCR1,xcr1a.1,0,7,20,0.0
XCR1,xcr1b.1,2,2,23,50.0
XCR1,xcr1b.2,0,5,22,0.0
