human gene,zebrafish gene,matched,mismatched,failed alignments,% similarity
GPR39,gpr39,0,0,26,0.0
GPR4,gpr4,0,0,0,0.0
GPR45,gpr45,1,9,13,10.0
GPR52,gpr52,6,8,10,42.86
GPR55,gpr55a,3,5,12,37.5
GPR6,gpr6,0,12,7,0.0
GPR61,gpr61,0,1,11,0.0
GPR63,gpr63,2,9,9,18.18
GPR65,gpr65,1,12,7,7.69
GPR75,gpr75,0,12,17,0.0
GPR78,gpr78a,1,10,11,9.09
GPR78,gpr78b,0,18,4,0.0
GPR84,gpr84,1,16,9,5.88
GPR85,gpr85,17,0,2,100.0
GPRC5B,gprc5ba,13,7,0,65.0
GPRC5B,gprc5bb,12,7,1,63.16
GPRC5C,gprc5c,17,2,1,89.47
GPRC6A,gprc6a,9,6,8,60.0
GRM1,grm1a,23,0,1,100.0
GRM1,grm1b,20,2,2,90.91
GRM2,grm2a,5,6,11,45.45
GRM2,grm2b,10,3,9,76.92
GRM3,grm3,23,0,1,100.0
GRM4,grm4,17,4,5,80.95
GRM5,grm5a,19,0,3,100.0
GRM5,grm5b,19,0,3,100.0
GRM6,grm6a,17,5,1,77.27
GRM6,grm6b,16,4,3,80.0
GRM8,grm8a,22,1,2,95.65
GRM8,grm8b,22,1,2,95.65
HCAR1,hcar1-1,1,6,14,14.29
HCAR1,hcar1-2,0,12,9,0.0
HCRTR2,hcrtr2,1,10,15,9.09
HRH1,hrh1,0,0,0,0.0
HRH2,hrh2a,3,8,10,27.27
HRH2,hrh2b,0,0,21,0.0
HRH3,hrh3,0,9,13,0.0
HTR1A,htr1aa,2,12,13,14.29
HTR1A,htr1ab,6,6,15,50.0
HTR1B,htr1b,0,8,11,0.0
HTR1D,htr1d,0,1,2,0.0
HTR1F,htr1fa,0,14,9,0.0
HTR1F,htr1fb,3,10,10,23.08
HTR2A,htr2ab,0,1,22,0.0
HTR2B,htr2b,0,6,11,0.0
HTR4,htr4,0,9,13,0.0
HTR5A,htr5aa,1,6,8,14.29
HTR5A,htr5ab,0,0,15,0.0
HTR6,htr6,1,3,14,25.0
HTR7,htr7a,2,13,11,13.33
KISS1R,kiss1ra,2,11,8,15.38
KISS1R,kiss1rb,2,9,10,18.18
LGR4,lgr4,0,6,9,0.0
LGR6,lgr6,0,0,22,0.0
LHCGR,lhcgr,0,0,3,0.0
LPAR1,lpar1,13,2,5,86.67
LPAR2,lpar2a,0,6,8,0.0
LPAR2,lpar2b,0,6,8,0.0
LPAR3,lpar3,0,9,14,0.0
LPAR4,lpar4,18,3,1,85.71
LPAR5,lpar5a,6,13,2,31.58
LPAR5,lpar5b,1,9,11,10.0
LPAR6,lpar6a,2,5,7,28.57
LPAR6,lpar6b,2,7,5,22.22
LTB4R,ltb4r,2,11,8,15.38
LTB4R2,ltb4r2a,3,13,6,18.75
LTB4R2,ltb4r2b,12,8,2,60.0
MC1R,mc1r,13,4,4,76.47
MC2R,mc2r,2,9,15,18.18
MC3R,mc3r,0,6,11,0.0
MC4R,mc4r,0,8,11,0.0
MC5R,mc5ra,13,1,5,92.86
MC5R,mc5rb,2,9,8,18.18
MCHR1,mchr1a,1,10,14,9.09
MCHR1,mchr1b,0,8,17,0.0
MCHR2,mchr2a,3,5,17,37.5
MCHR2,mchr2b,0,2,23,0.0
MLNR,mlnr,1,11,9,8.33
MTNR1A,mtnr1aa,20,4,0,83.33
MTNR1A,mtnr1ab,16,4,4,80.0
MTNR1A,mtnr1al,0,6,18,0.0
MTNR1B,mtnr1ba,0,9,10,0.0
MTNR1B,mtnr1bb,1,8,10,11.11
NMUR1,nmur1a,0,14,7,0.0
NPBWR2,npbwr2a,0,5,17,0.0
NPBWR2,npbwr2b,1,8,13,11.11
NPFFR1,npffr1,1,4,15,20.0
NPFFR1,npffr1l1,0,7,13,0.0
NPFFR1,npffr1l2,10,3,7,76.92
NPFFR1,npffr1l3,0,12,8,0.0
NPFFR2,npffr2a,1,13,11,7.14
NPFFR2,npffr2b,2,8,15,20.0
NPY1R,npy1r,0,0,0,0.0
NPY2R,npy2r,5,8,6,38.46
NPY2R,npy2rl,1,14,4,6.67
NPY4R,npy4r,0,10,12,0.0
NTSR1,ntsr1,0,0,0,0.0
OPN1LW,opn1lw1,13,1,4,92.86
OPN1SW,opn1sw1,0,12,15,0.0
OPN3,opn3,8,8,3,50.0
OPN4,opn4a,11,5,3,68.75
OPN4,opn4b,12,4,3,75.0
OPN5,opn5,12,3,5,80.0
OPRD1,oprd1a,1,8,8,11.11
OPRD1,oprd1b,0,6,11,0.0
OPRK1,oprk1,2,7,10,22.22
OPRL1,oprl1,11,5,4,68.75
OPRM1,oprm1,1,8,12,11.11
OXGR1,oxgr1a.1,2,8,11,20.0
OXGR1,oxgr1a.2,3,8,10,27.27
OXGR1,oxgr1a.3,15,4,2,78.95
OXGR1,oxgr1b,1,10,10,9.09
OXTR,oxtra,0,8,8,0.0
OXTR,oxtrb,0,9,7,0.0
P2RY1,p2ry1,14,7,1,66.67
P2RY10,p2ry10,0,0,0,0.0
P2RY11,p2ry11,1,15,9,6.25
P2RY12,p2ry12,16,3,3,84.21
P2RY13,p2ry13,0,5,8,0.0
P2RY2,p2ry2.1,1,15,8,6.25
P2RY2,p2ry2.2,3,9,12,25.0
P2RY2,p2ry2.3,0,9,15,0.0
P2RY8,p2ry8,5,6,7,45.45
PITPNM3,pitpnm3,0,0,0,0.0
PROKR1,prokr1a,4,7,8,36.36
PROKR1,prokr1b,1,6,12,14.29
PTAFR,ptafr,0,0,21,0.0
PTGER1,ptger1a,0,3,5,0.0
PTGER1,ptger1b,0,0,8,0.0
PTGER1,ptger1c,0,5,3,0.0
PTGER2,ptger2a,0,0,0,0.0
PTGER2,ptger2b,0,0,0,0.0
PTGER3,ptger3,0,0,0,0.0
PTGER4,ptger4a,0,0,0,0.0
PTGER4,ptger4b,0,0,0,0.0
PTGER4,ptger4c,0,0,0,0.0
PTGFR,ptgfr,1,7,9,12.5
PTGIR,ptgir,1,14,10,6.67
PTH1R,pth1r,14,6,0,70.0
PTH2R,pth2ra,1,9,14,10.0
PTH2R,pth2rb,0,0,24,0.0
QRFPR,qrfpra,1,5,16,16.67
QRFPR,qrfprb,1,9,12,10.0
RGR,rgra,0,0,0,0.0
RGR,rgrb,0,0,0,0.0
RHO,rho,1,6,12,14.29
RRH,rrh,17,0,2,100.0
RXFP1,rxfp1,0,1,9,0.0
RXFP2,rxfp2a,0,2,24,0.0
RXFP2,rxfp2b,0,1,25,0.0
RXFP3,rxfp3,0,10,9,0.0
S1PR1,s1pr1,1,5,15,16.67
S1PR2,s1pr2,0,5,8,0.0
S1PR3,s1pr3a,0,1,24,0.0
S1PR4,s1pr4,0,9,11,0.0
S1PR5,s1pr5a,4,6,6,40.0
S1PR5,s1pr5b,3,9,4,25.0
SMO,smo,1,13,13,7.14
SSTR1,sstr1a,12,3,2,80.0
SSTR2,sstr2a,1,9,13,10.0
SSTR2,sstr2b,5,9,9,35.71
SSTR3,sstr3,0,9,10,0.0
SSTR5,sstr5,1,13,16,7.14
TAAR1,taar1b,0,16,13,0.0
TACR1,tacr1a,1,8,18,11.11
TACR1,tacr1b,0,9,18,0.0
TACR2,tacr2,0,0,3,0.0
TACR3,tacr3a,0,0,17,0.0
TACR3,tacr3l,1,9,7,10.0
TBXA2R,tbxa2r,0,0,11,0.0
TRHR,trhra,11,6,6,64.71
TRHR,trhrb,1,6,16,14.29
TSHR,tshr,0,0,0,0.0
VIPR1,vipr1a,6,9,9,40.0
VIPR1,vipr1b,0,13,11,0.0
VIPR2,vipr2,2,8,15,20.0
XCR1,xcr1a.1,0,0,0,0.0
XCR1,xcr1b.1,0,0,0,0.0
XCR1,xcr1b.2,0,0,0,0.0
