human gene,zebrafish gene,matched,mismatched,failed alignments,% similarity
CHRM4,chrm4a,0,1,22,0.0
CHRM4,chrm4b,0,0,23,0.0
CHRM5,chrm5a,0,1,11,0.0
CHRM5,chrm5b,0,2,10,0.0
CMKLR1,cmklr1,0,1,16,0.0
CMKLR2,cmklr2,0,1,18,0.0
CNR1,cnr1,0,0,13,0.0
CNR2,cnr2,0,5,24,0.0
CRHR1,crhr1,0,2,13,0.0
CRHR2,crhr2,0,0,7,0.0
CXCR1,cxcr1,0,1,11,0.0
CXCR2,cxcr2,1,2,15,33.33
CXCR3,cxcr3.1,0,4,16,0.0
CXCR3,cxcr3.2,0,2,18,0.0
CXCR4,cxcr4a,1,2,22,33.33
CXCR4,cxcr4b,0,2,23,0.0
CXCR5,cxcr5,0,0,29,0.0
CYSLTR1,cysltr1,0,5,25,0.0
DRD1,drd1a,0,0,7,0.0
DRD1,drd1b,0,0,7,0.0
DRD2,drd2a,0,0,22,0.0
DRD2,drd2b,0,3,19,0.0
DRD3,drd3,6,1,17,85.71
DRD4,drd4a,0,3,25,0.0
DRD4,drd4b,0,4,24,0.0
EDNRA,ednraa,0,0,24,0.0
EDNRA,ednrab,0,4,20,0.0
EDNRB,ednrba,0,0,2,0.0
EDNRB,ednrbb,0,0,2,0.0
F2R,f2r,0,0,23,0.0
F2RL1,f2rl1.1,3,6,25,33.33
F2RL1,f2rl1.2,1,2,31,33.33
F2RL2,f2rl2,0,0,18,0.0
FPR1,fpr1,0,2,15,0.0
FSHR,fshr,0,0,7,0.0
FZD1,fzd1,22,2,1,91.67
FZD10,fzd10,25,1,2,96.15
FZD2,fzd2,21,2,1,91.3
FZD3,fzd3a,20,3,1,86.96
FZD3,fzd3b,21,2,1,91.3
FZD4,fzd4,22,5,2,81.48
FZD5,fzd5,23,2,3,92.0
FZD6,fzd6,22,1,3,95.65
FZD7,fzd7a,19,3,5,86.36
FZD7,fzd7b,20,2,5,90.91
FZD8,fzd8a,23,3,1,88.46
FZD8,fzd8b,21,5,1,80.77
FZD9,fzd9a,18,3,5,85.71
FZD9,fzd9b,22,2,2,91.67
GABBR1,gabbr1a,0,0,3,0.0
GABBR1,gabbr1b,0,0,3,0.0
GABBR2,gabbr2,0,1,28,0.0
GALR1,galr1a,0,3,12,0.0
GALR1,galr1b,0,3,12,0.0
GALR2,galr2a,0,4,18,0.0
GALR2,galr2b,0,2,20,0.0
GCGR,gcgra,2,2,7,50.0
GCGR,gcgrb,0,2,9,0.0
GHRHR,ghrhra,0,1,7,0.0
GHRHR,ghrhrb,1,1,6,50.0
GHSR,ghsra,0,2,20,0.0
GHSR,ghsrb,2,4,16,33.33
GIPR,gipr,2,1,7,66.67
GPBAR1,gpbar1,0,0,19,0.0
GPER1,gper1,0,6,19,0.0
GPR101,gpr101,0,0,0,0.0
GPR12,gpr12,0,1,19,0.0
GPR132,gpr132a,0,5,18,0.0
GPR132,gpr132b,0,5,18,0.0
GPR135,gpr135,0,3,27,0.0
GPR139,gpr139,0,0,32,0.0
GPR142,gpr142,0,0,15,0.0
GPR146,gpr146,0,2,21,0.0
GPR151,gpr151,1,2,27,33.33
GPR153,gpr153,0,6,11,0.0
GPR156,gpr156,0,0,12,0.0
GPR158,gpr158a,0,1,21,0.0
GPR158,gpr158b,0,2,20,0.0
GPR160,gpr160,0,0,15,0.0
GPR161,gpr161b,0,3,15,0.0
GPR17,gpr17,0,0,11,0.0
GPR171,gpr171,2,2,21,50.0
GPR173,gpr173,0,3,15,0.0
GPR174,gpr174,0,3,22,0.0
GPR176,gpr176,0,4,22,0.0
GPR18,gpr18,0,3,13,0.0
GPR183,gpr183a,0,3,17,0.0
GPR183,gpr183b,0,2,18,0.0
GPR19,gpr19,0,0,1,0.0
GPR20,gpr20,0,1,18,0.0
GPR22,gpr22a,0,1,2,0.0
GPR22,gpr22b,0,1,2,0.0
GPR25,gpr25,1,5,18,16.67
GPR26,gpr26,4,2,14,66.67
GPR27,gpr27,0,1,13,0.0
GPR3,gpr3,0,2,19,0.0
GPR34,gpr34a,0,4,16,0.0
GPR34,gpr34b,0,4,16,0.0
GPR35,gpr35.1,0,4,5,0.0
GPR37,gpr37a,0,2,10,0.0
GPR37,gpr37b,0,1,11,0.0
GPR37L1,gpr37l1a,0,1,24,0.0
GPR37L1,gpr37l1b,0,1,24,0.0
GPR39,gpr39,0,0,19,0.0
GPR4,gpr4,7,1,17,87.5
GPR45,gpr45,1,6,17,14.29
GPR52,gpr52,0,6,16,0.0
GPR55,gpr55a,1,3,27,25.0
GPR6,gpr6,0,0,6,0.0
GPR61,gpr61,0,3,19,0.0
GPR63,gpr63,0,1,9,0.0
GPR65,gpr65,0,7,17,0.0
GPR75,gpr75,0,0,7,0.0
GPR78,gpr78a,0,1,14,0.0
GPR78,gpr78b,0,4,11,0.0
GPR84,gpr84,0,1,19,0.0
GPR85,gpr85,3,0,13,100.0
GPRC5B,gprc5ba,0,2,34,0.0
GPRC5B,gprc5bb,0,5,31,0.0
GPRC5C,gprc5c,0,1,21,0.0
GPRC6A,gprc6a,3,1,4,75.0
GRM1,grm1a,0,1,10,0.0
GRM1,grm1b,0,1,10,0.0
GRM2,grm2a,0,2,19,0.0
GRM2,grm2b,0,0,21,0.0
GRM3,grm3,0,4,10,0.0
GRM4,grm4,1,2,18,33.33
GRM5,grm5a,0,2,13,0.0
GRM5,grm5b,14,1,0,93.33
GRM6,grm6a,0,1,18,0.0
GRM6,grm6b,0,3,16,0.0
GRM8,grm8a,2,1,10,66.67
GRM8,grm8b,0,3,10,0.0
HCAR1,hcar1-1,0,5,27,0.0
HCAR1,hcar1-2,0,5,27,0.0
HCRTR2,hcrtr2,0,1,20,0.0
HRH1,hrh1,0,8,23,0.0
HRH2,hrh2a,1,2,29,33.33
HRH2,hrh2b,0,1,31,0.0
HRH3,hrh3,0,2,20,0.0
HTR1A,htr1aa,0,0,2,0.0
HTR1A,htr1ab,0,0,2,0.0
HTR1B,htr1b,0,0,22,0.0
HTR1D,htr1d,1,1,16,50.0
HTR1F,htr1fa,0,2,11,0.0
HTR1F,htr1fb,0,2,11,0.0
HTR2A,htr2ab,0,0,18,0.0
HTR2B,htr2b,0,2,7,0.0
HTR4,htr4,0,2,26,0.0
HTR5A,htr5aa,1,1,21,50.0
HTR5A,htr5ab,0,5,18,0.0
HTR6,htr6,0,0,2,0.0
HTR7,htr7a,0,3,26,0.0
KISS1R,kiss1ra,0,4,23,0.0
KISS1R,kiss1rb,0,1,26,0.0
LGR4,lgr4,0,1,7,0.0
LGR6,lgr6,0,3,20,0.0
LHCGR,lhcgr,3,3,20,50.0
LPAR1,lpar1,0,2,32,0.0
LPAR2,lpar2a,1,5,23,16.67
LPAR2,lpar2b,0,8,21,0.0
LPAR3,lpar3,0,4,14,0.0
LPAR4,lpar4,0,3,32,0.0
LPAR5,lpar5a,0,3,13,0.0
LPAR5,lpar5b,0,2,14,0.0
LPAR6,lpar6a,0,2,11,0.0
LPAR6,lpar6b,0,1,12,0.0
LTB4R,ltb4r,0,4,21,0.0
LTB4R2,ltb4r2a,1,5,20,16.67
LTB4R2,ltb4r2b,0,6,20,0.0
MC1R,mc1r,1,1,19,50.0
MC2R,mc2r,1,1,18,50.0
MC3R,mc3r,1,7,10,12.5
MC4R,mc4r,0,2,19,0.0
MC5R,mc5ra,0,2,23,0.0
MC5R,mc5rb,0,1,24,0.0
MCHR1,mchr1a,1,6,16,14.29
MCHR1,mchr1b,0,1,22,0.0
MCHR2,mchr2a,0,1,25,0.0
MCHR2,mchr2b,0,1,25,0.0
MLNR,mlnr,0,0,0,0.0
MTNR1A,mtnr1aa,0,2,16,0.0
MTNR1A,mtnr1ab,0,4,14,0.0
MTNR1A,mtnr1al,0,0,18,0.0
MTNR1B,mtnr1ba,0,3,23,0.0
MTNR1B,mtnr1bb,0,1,25,0.0
NMUR1,nmur1a,1,3,26,25.0
NPBWR2,npbwr2a,0,1,24,0.0
NPBWR2,npbwr2b,1,1,23,50.0
NPFFR1,npffr1,0,4,21,0.0
NPFFR1,npffr1l1,0,4,21,0.0
NPFFR1,npffr1l2,0,0,25,0.0
NPFFR1,npffr1l3,0,3,22,0.0
NPFFR2,npffr2a,0,5,21,0.0
NPFFR2,npffr2b,0,3,23,0.0
NPY1R,npy1r,13,4,10,76.47
NPY2R,npy2r,1,2,23,33.33
NPY2R,npy2rl,0,0,26,0.0
NPY4R,npy4r,0,10,21,0.0
NTSR1,ntsr1,0,0,14,0.0
OPN1LW,opn1lw1,0,2,24,0.0
OPN1SW,opn1sw1,1,3,19,25.0
OPN3,opn3,0,6,13,0.0
OPN4,opn4a,0,4,26,0.0
OPN4,opn4b,0,8,22,0.0
OPN5,opn5,0,2,15,0.0
OPRD1,oprd1a,0,5,23,0.0
OPRD1,oprd1b,0,1,27,0.0
OPRK1,oprk1,0,5,28,0.0
OPRL1,oprl1,0,0,20,0.0
OPRM1,oprm1,1,2,30,33.33
OXGR1,oxgr1a.1,2,5,23,28.57
OXGR1,oxgr1a.2,0,0,30,0.0
OXGR1,oxgr1a.3,0,1,29,0.0
OXGR1,oxgr1b,0,1,29,0.0
OXTR,oxtra,1,1,7,50.0
OXTR,oxtrb,0,0,9,0.0
P2RY1,p2ry1,1,3,26,25.0
P2RY10,p2ry10,0,7,26,0.0
P2RY11,p2ry11,1,3,24,25.0
P2RY12,p2ry12,0,3,18,0.0
P2RY13,p2ry13,0,1,22,0.0
P2RY2,p2ry2.1,0,2,19,0.0
P2RY2,p2ry2.2,1,1,19,50.0
P2RY2,p2ry2.3,0,2,19,0.0
P2RY8,p2ry8,2,5,18,28.57
PITPNM3,pitpnm3,0,0,0,0.0
PROKR1,prokr1a,0,5,23,0.0
PROKR1,prokr1b,0,1,27,0.0
PTAFR,ptafr,0,2,21,0.0
PTGER1,ptger1a,0,3,23,0.0
PTGER1,ptger1b,0,2,24,0.0
PTGER1,ptger1c,0,1,25,0.0
PTGER2,ptger2a,0,5,16,0.0
PTGER2,ptger2b,0,2,19,0.0
PTGER3,ptger3,0,0,1,0.0
PTGER4,ptger4a,0,3,18,0.0
PTGER4,ptger4b,0,2,19,0.0
PTGER4,ptger4c,0,1,20,0.0
PTGFR,ptgfr,0,5,26,0.0
PTGIR,ptgir,0,3,14,0.0
PTH1R,pth1r,1,0,10,100.0
PTH2R,pth2ra,8,0,8,100.0
PTH2R,pth2rb,0,1,15,0.0
QRFPR,qrfpra,0,2,22,0.0
QRFPR,qrfprb,0,1,23,0.0
RGR,rgra,0,1,33,0.0
RGR,rgrb,0,2,32,0.0
RHO,rho,0,5,22,0.0
RRH,rrh,0,3,10,0.0
RXFP1,rxfp1,2,3,21,40.0
RXFP2,rxfp2a,0,8,19,0.0
RXFP2,rxfp2b,0,7,20,0.0
RXFP3,rxfp3,0,3,22,0.0
S1PR1,s1pr1,0,5,30,0.0
S1PR2,s1pr2,0,0,19,0.0
S1PR3,s1pr3a,0,2,22,0.0
S1PR4,s1pr4,4,3,21,57.14
S1PR5,s1pr5a,0,0,0,0.0
S1PR5,s1pr5b,0,0,0,0.0
SMO,smo,24,2,1,92.31
SSTR1,sstr1a,0,1,15,0.0
SSTR2,sstr2a,0,1,12,0.0
SSTR2,sstr2b,1,1,11,50.0
SSTR3,sstr3,0,0,0,0.0
SSTR5,sstr5,0,4,19,0.0
TAAR1,taar1b,0,4,17,0.0
TACR1,tacr1a,0,1,16,0.0
TACR1,tacr1b,0,0,17,0.0
TACR2,tacr2,1,2,17,33.33
TACR3,tacr3a,0,2,26,0.0
TACR3,tacr3l,0,2,26,0.0
TBXA2R,tbxa2r,0,1,4,0.0
TRHR,trhra,0,0,23,0.0
TRHR,trhrb,0,3,20,0.0
TSHR,tshr,0,3,19,0.0
VIPR1,vipr1a,0,0,16,0.0
VIPR1,vipr1b,1,0,15,100.0
VIPR2,vipr2,0,1,8,0.0
XCR1,xcr1a.1,0,4,23,0.0
XCR1,xcr1b.1,1,1,25,50.0
XCR1,xcr1b.2,0,3,24,0.0
