human gene,zebrafish gene,matched,mismatched,failed alignments,% similarity
CXCR4,cxcr4b,0,1,18,0.0
CXCR5,cxcr5,0,2,20,0.0
CYSLTR1,cysltr1,10,1,8,90.91
DRD1,drd1a,0,6,25,0.0
DRD1,drd1b,0,1,30,0.0
DRD2,drd2a,0,1,23,0.0
DRD2,drd2b,0,2,22,0.0
DRD3,drd3,2,4,17,33.33
DRD4,drd4a,0,5,18,0.0
DRD4,drd4b,0,2,21,0.0
EDNRA,ednraa,0,0,0,0.0
EDNRA,ednrab,0,0,0,0.0
EDNRB,ednrba,0,0,23,0.0
EDNRB,ednrbb,0,0,23,0.0
F2R,f2r,1,5,15,16.67
F2RL1,f2rl1.1,1,6,17,14.29
F2RL1,f2rl1.2,1,4,19,20.0
F2RL2,f2rl2,2,3,19,40.0
FPR1,fpr1,0,0,17,0.0
FSHR,fshr,0,2,14,0.0
FZD1,fzd1,1,3,19,25.0
FZD10,fzd10,0,3,17,0.0
FZD2,fzd2,0,2,22,0.0
FZD3,fzd3a,3,5,18,37.5
FZD3,fzd3b,0,3,23,0.0
FZD4,fzd4,0,0,0,0.0
FZD5,fzd5,1,2,19,33.33
FZD6,fzd6,0,3,17,0.0
FZD7,fzd7a,0,0,0,0.0
FZD7,fzd7b,0,0,0,0.0
FZD8,fzd8a,0,0,0,0.0
FZD8,fzd8b,0,0,0,0.0
FZD9,fzd9a,0,5,21,0.0
FZD9,fzd9b,0,9,17,0.0
GABBR1,gabbr1a,10,1,20,90.91
GABBR1,gabbr1b,10,3,18,76.92
GABBR2,gabbr2,17,0,10,100.0
GALR1,galr1a,16,2,1,88.89
GALR1,galr1b,2,1,16,66.67
GALR2,galr2a,1,2,17,33.33
GALR2,galr2b,0,4,16,0.0
GCGR,gcgra,0,0,0,0.0
GCGR,gcgrb,0,0,0,0.0
GHRHR,ghrhra,0,1,26,0.0
GHRHR,ghrhrb,0,5,22,0.0
GHSR,ghsra,4,3,14,57.14
GHSR,ghsrb,0,3,18,0.0
GIPR,gipr,1,0,18,100.0
GPBAR1,gpbar1,0,4,26,0.0
GPER1,gper1,0,4,20,0.0
GPR101,gpr101,1,1,28,50.0
GPR12,gpr12,0,2,23,0.0
GPR132,gpr132a,1,1,21,50.0
GPR132,gpr132b,2,2,19,50.0
GPR135,gpr135,0,1,17,0.0
GPR139,gpr139,0,1,21,0.0
GPR142,gpr142,0,3,15,0.0
GPR146,gpr146,0,2,24,0.0
GPR151,gpr151,0,0,0,0.0
GPR153,gpr153,0,0,0,0.0
GPR156,gpr156,0,3,17,0.0
GPR158,gpr158a,0,3,21,0.0
GPR158,gpr158b,1,1,22,50.0
GPR160,gpr160,0,2,21,0.0
GPR161,gpr161b,0,3,15,0.0
GPR17,gpr17,0,3,15,0.0
GPR171,gpr171,0,1,21,0.0
GPR173,gpr173,12,1,6,92.31
GPR174,gpr174,0,6,15,0.0
GPR176,gpr176,0,3,13,0.0
GPR18,gpr18,1,5,18,16.67
GPR183,gpr183a,3,3,16,50.0
GPR183,gpr183b,7,3,12,70.0
GPR19,gpr19,0,4,16,0.0
GPR20,gpr20,0,3,22,0.0
GPR22,gpr22a,0,0,21,0.0
GPR22,gpr22b,0,5,16,0.0
GPR25,gpr25,0,4,17,0.0
GPR26,gpr26,1,6,22,14.29
GPR27,gpr27,5,0,14,100.0
GPR3,gpr3,0,2,26,0.0
GPR34,gpr34a,0,2,17,0.0
GPR34,gpr34b,0,3,16,0.0
GPR35,gpr35.1,0,2,16,0.0
GPR37,gpr37a,0,0,20,0.0
GPR37,gpr37b,0,4,16,0.0
GPR37L1,gpr37l1a,0,0,0,0.0
GPR37L1,gpr37l1b,0,0,0,0.0
GPR39,gpr39,0,0,26,0.0
GPR4,gpr4,0,0,0,0.0
GPR45,gpr45,1,1,21,50.0
GPR52,gpr52,1,3,20,25.0
GPR55,gpr55a,1,1,18,50.0
GPR6,gpr6,0,2,17,0.0
GPR61,gpr61,0,1,11,0.0
GPR63,gpr63,0,1,19,0.0
GPR65,gpr65,1,7,12,12.5
GPR75,gpr75,0,5,24,0.0
GPR78,gpr78a,0,4,18,0.0
GPR78,gpr78b,0,6,16,0.0
GPR84,gpr84,0,8,18,0.0
GPR85,gpr85,9,0,10,100.0
GPRC5B,gprc5ba,13,7,0,65.0
GPRC5B,gprc5bb,12,7,1,63.16
GPRC5C,gprc5c,17,2,1,89.47
GPRC6A,gprc6a,3,0,20,100.0
GRM1,grm1a,23,0,1,100.0
GRM1,grm1b,20,2,2,90.91
GRM2,grm2a,3,2,17,60.0
GRM2,grm2b,7,1,14,87.5
GRM3,grm3,23,0,1,100.0
GRM4,grm4,9,0,17,100.0
GRM5,grm5a,19,0,3,100.0
GRM5,grm5b,19,0,3,100.0
GRM6,grm6a,11,3,9,78.57
GRM6,grm6b,16,4,3,80.0
GRM8,grm8a,22,1,2,95.65
GRM8,grm8b,22,1,2,95.65
HCAR1,hcar1-1,0,6,15,0.0
HCAR1,hcar1-2,0,2,19,0.0
HCRTR2,hcrtr2,0,1,25,0.0
HRH1,hrh1,0,0,0,0.0
HRH2,hrh2a,2,1,18,66.67
HRH2,hrh2b,0,0,21,0.0
HRH3,hrh3,0,4,18,0.0
HTR1A,htr1aa,1,2,24,33.33
HTR1A,htr1ab,2,0,25,100.0
HTR1B,htr1b,0,2,17,0.0
HTR1D,htr1d,0,0,3,0.0
HTR1F,htr1fa,0,5,18,0.0
HTR1F,htr1fb,0,3,20,0.0
HTR2A,htr2ab,0,0,23,0.0
HTR2B,htr2b,0,3,14,0.0
HTR4,htr4,0,4,18,0.0
HTR5A,htr5aa,0,2,13,0.0
HTR5A,htr5ab,0,0,15,0.0
HTR6,htr6,0,1,17,0.0
HTR7,htr7a,2,4,20,33.33
KISS1R,kiss1ra,0,2,19,0.0
KISS1R,kiss1rb,0,7,14,0.0
LGR4,lgr4,0,3,12,0.0
LGR6,lgr6,0,0,22,0.0
LHCGR,lhcgr,0,0,3,0.0
LPAR1,lpar1,9,1,10,90.0
LPAR2,lpar2a,0,1,13,0.0
LPAR2,lpar2b,0,2,12,0.0
LPAR3,lpar3,0,5,18,0.0
LPAR4,lpar4,15,2,5,88.24
LPAR5,lpar5a,4,7,10,36.36
LPAR5,lpar5b,1,3,17,25.0
LPAR6,lpar6a,1,1,12,50.0
LPAR6,lpar6b,1,1,12,50.0
LTB4R,ltb4r,0,6,15,0.0
LTB4R2,ltb4r2a,3,6,13,33.33
LTB4R2,ltb4r2b,11,5,6,68.75
MC1R,mc1r,5,3,13,62.5
MC2R,mc2r,0,4,22,0.0
MC3R,mc3r,0,2,15,0.0
MC4R,mc4r,0,2,17,0.0
MC5R,mc5ra,2,0,17,100.0
MC5R,mc5rb,0,4,15,0.0
MCHR1,mchr1a,0,4,21,0.0
MCHR1,mchr1b,0,4,21,0.0
MCHR2,mchr2a,0,4,21,0.0
MCHR2,mchr2b,0,0,25,0.0
MLNR,mlnr,0,2,19,0.0
MTNR1A,mtnr1aa,20,3,1,86.96
MTNR1A,mtnr1ab,8,2,14,80.0
MTNR1A,mtnr1al,0,2,22,0.0
MTNR1B,mtnr1ba,0,5,14,0.0
MTNR1B,mtnr1bb,0,3,16,0.0
NMUR1,nmur1a,0,8,13,0.0
NPBWR2,npbwr2a,0,2,20,0.0
NPBWR2,npbwr2b,1,4,17,20.0
NPFFR1,npffr1,0,0,20,0.0
NPFFR1,npffr1l1,0,2,18,0.0
NPFFR1,npffr1l2,0,0,20,0.0
NPFFR1,npffr1l3,0,2,18,0.0
NPFFR2,npffr2a,0,0,25,0.0
NPFFR2,npffr2b,1,3,21,25.0
NPY1R,npy1r,0,0,0,0.0
NPY2R,npy2r,2,1,16,66.67
NPY2R,npy2rl,1,4,14,20.0
NPY4R,npy4r,0,0,22,0.0
NTSR1,ntsr1,0,0,0,0.0
OPN1LW,opn1lw1,7,0,11,100.0
OPN1SW,opn1sw1,0,3,24,0.0
OPN3,opn3,5,7,7,41.67
OPN4,opn4a,1,2,16,33.33
OPN4,opn4b,6,2,11,75.0
OPN5,opn5,5,1,14,83.33
OPRD1,oprd1a,0,2,15,0.0
OPRD1,oprd1b,0,0,17,0.0
OPRK1,oprk1,0,3,16,0.0
OPRL1,oprl1,7,3,10,70.0
OPRM1,oprm1,0,2,19,0.0
OXGR1,oxgr1a.1,0,2,19,0.0
OXGR1,oxgr1a.2,3,2,16,60.0
OXGR1,oxgr1a.3,11,4,6,73.33
OXGR1,oxgr1b,1,3,17,25.0
OXTR,oxtra,0,1,15,0.0
OXTR,oxtrb,0,2,14,0.0
P2RY1,p2ry1,10,3,9,76.92
P2RY10,p2ry10,0,0,0,0.0
P2RY11,p2ry11,1,5,19,16.67
P2RY12,p2ry12,2,2,18,50.0
P2RY13,p2ry13,0,1,12,0.0
P2RY2,p2ry2.1,0,7,17,0.0
P2RY2,p2ry2.2,1,2,21,33.33
P2RY2,p2ry2.3,0,7,17,0.0
P2RY8,p2ry8,3,1,14,75.0
PITPNM3,pitpnm3,0,0,0,0.0
PROKR1,prokr1a,0,3,16,0.0
PROKR1,prokr1b,1,3,15,25.0
PTAFR,ptafr,0,0,21,0.0
PTGER1,ptger1a,0,2,6,0.0
PTGER1,ptger1b,0,0,8,0.0
PTGER1,ptger1c,0,2,6,0.0
PTGER2,ptger2a,0,0,0,0.0
PTGER2,ptger2b,0,0,0,0.0
PTGER3,ptger3,0,0,0,0.0
PTGER4,ptger4a,0,0,0,0.0
PTGER4,ptger4b,0,0,0,0.0
PTGER4,ptger4c,0,0,0,0.0
PTGFR,ptgfr,1,1,15,50.0
PTGIR,ptgir,1,3,21,25.0
PTH1R,pth1r,4,0,16,100.0
PTH2R,pth2ra,1,2,21,33.33
PTH2R,pth2rb,0,0,24,0.0
QRFPR,qrfpra,1,2,19,33.33
QRFPR,qrfprb,0,1,21,0.0
RGR,rgra,0,0,0,0.0
RGR,rgrb,0,0,0,0.0
RHO,rho,1,2,16,33.33
RRH,rrh,17,0,2,100.0
RXFP1,rxfp1,0,0,10,0.0
RXFP2,rxfp2a,0,0,26,0.0
RXFP2,rxfp2b,0,0,26,0.0
RXFP3,rxfp3,0,4,15,0.0
S1PR1,s1pr1,1,3,17,25.0
S1PR2,s1pr2,0,2,11,0.0
S1PR3,s1pr3a,0,0,25,0.0
S1PR4,s1pr4,0,1,19,0.0
S1PR5,s1pr5a,1,2,13,33.33
S1PR5,s1pr5b,2,3,11,40.0
SMO,smo,0,2,25,0.0
SSTR1,sstr1a,12,3,2,80.0
SSTR2,sstr2a,1,6,16,14.29
SSTR2,sstr2b,2,3,18,40.0
SSTR3,sstr3,0,3,16,0.0
SSTR5,sstr5,0,6,24,0.0
TAAR1,taar1b,0,4,25,0.0
TACR1,tacr1a,0,2,25,0.0
TACR1,tacr1b,0,3,24,0.0
TACR2,tacr2,0,0,3,0.0
TACR3,tacr3a,0,0,17,0.0
TACR3,tacr3l,0,2,15,0.0
TBXA2R,tbxa2r,0,0,11,0.0
TRHR,trhra,8,3,12,72.73
TRHR,trhrb,0,0,23,0.0
TSHR,tshr,0,0,0,0.0
VIPR1,vipr1a,0,2,22,0.0
VIPR1,vipr1b,0,4,20,0.0
VIPR2,vipr2,1,1,23,50.0
XCR1,xcr1a.1,0,0,0,0.0
XCR1,xcr1b.1,0,0,0,0.0
XCR1,xcr1b.2,0,0,0,0.0
