human gene,zebrafish gene,matched,mismatched,failed alignments,% similarity
CRHR2,crhr2,0,0,12,0.0
CXCR1,cxcr1,7,5,6,58.33
CXCR2,cxcr2,8,7,1,53.33
CXCR3,cxcr3.1,8,3,6,72.73
CXCR3,cxcr3.2,5,8,4,38.46
CXCR4,cxcr4a,15,2,1,88.24
CXCR4,cxcr4b,13,3,2,81.25
CXCR5,cxcr5,6,8,2,42.86
CYSLTR1,cysltr1,14,2,3,87.5
DRD1,drd1a,20,0,0,100.0
DRD1,drd1b,20,0,0,100.0
DRD2,drd2a,19,0,0,100.0
DRD2,drd2b,17,0,2,100.0
DRD3,drd3,18,0,1,100.0
DRD4,drd4a,19,1,0,95.0
DRD4,drd4b,20,0,0,100.0
EDNRA,ednraa,16,0,1,100.0
EDNRA,ednrab,14,2,1,87.5
EDNRB,ednrba,18,0,1,100.0
EDNRB,ednrbb,16,1,2,94.12
F2R,f2r,12,3,2,80.0
F2RL1,f2rl1.1,12,3,3,80.0
F2RL1,f2rl1.2,13,3,2,81.25
F2RL2,f2rl2,10,6,3,62.5
FPR1,fpr1,5,7,3,41.67
FSHR,fshr,16,1,1,94.12
FZD1,fzd1,1,7,8,12.5
FZD10,fzd10,0,3,20,0.0
FZD2,fzd2,5,3,16,62.5
FZD3,fzd3a,0,5,11,0.0
FZD3,fzd3b,0,3,13,0.0
FZD4,fzd4,0,5,12,0.0
FZD5,fzd5,0,6,14,0.0
FZD6,fzd6,0,10,6,0.0
FZD7,fzd7a,1,3,15,25.0
FZD7,fzd7b,2,3,14,40.0
FZD8,fzd8a,0,2,11,0.0
FZD8,fzd8b,0,3,10,0.0
FZD9,fzd9a,0,1,9,0.0
FZD9,fzd9b,0,2,8,0.0
GABBR1,gabbr1a,0,1,0,0.0
GABBR1,gabbr1b,0,0,1,0.0
GABBR2,gabbr2,0,0,13,0.0
GALR1,galr1a,18,0,0,100.0
GALR1,galr1b,11,6,1,64.71
GALR2,galr2a,17,3,2,85.0
GALR2,galr2b,15,5,2,75.0
GCGR,gcgra,1,0,4,100.0
GCGR,gcgrb,0,3,2,0.0
GHRHR,ghrhra,1,2,13,33.33
GHRHR,ghrhrb,0,2,14,0.0
GHSR,ghsra,16,0,0,100.0
GHSR,ghsrb,13,0,3,100.0
GIPR,gipr,1,7,6,12.5
GPBAR1,gpbar1,7,6,5,53.85
GPER1,gper1,10,2,6,83.33
GPR101,gpr101,8,9,1,47.06
GPR12,gpr12,16,4,2,80.0
GPR132,gpr132a,11,3,4,78.57
GPR132,gpr132b,12,2,4,85.71
GPR135,gpr135,8,6,7,57.14
GPR139,gpr139,3,0,17,100.0
GPR142,gpr142,9,3,1,75.0
GPR146,gpr146,8,5,2,61.54
GPR151,gpr151,11,5,4,68.75
GPR153,gpr153,1,3,15,25.0
GPR156,gpr156,0,1,0,0.0
GPR158,gpr158a,0,3,15,0.0
GPR158,gpr158b,0,6,12,0.0
GPR160,gpr160,0,3,10,0.0
GPR161,gpr161b,14,5,2,73.68
GPR17,gpr17,16,1,2,94.12
GPR171,gpr171,14,3,4,82.35
GPR173,gpr173,17,0,2,100.0
GPR174,gpr174,13,0,3,100.0
GPR176,gpr176,7,6,5,53.85
GPR18,gpr18,13,7,3,65.0
GPR183,gpr183a,12,2,2,85.71
GPR183,gpr183b,14,2,0,87.5
GPR19,gpr19,12,6,0,66.67
GPR20,gpr20,10,4,4,71.43
GPR22,gpr22a,17,0,4,100.0
GPR22,gpr22b,17,1,3,94.44
GPR25,gpr25,10,3,5,76.92
GPR26,gpr26,13,4,5,76.47
GPR27,gpr27,9,4,3,69.23
GPR3,gpr3,9,11,0,45.0
GPR34,gpr34a,13,3,3,81.25
GPR34,gpr34b,16,1,2,94.12
GPR35,gpr35.1,4,4,7,50.0
GPR37,gpr37a,15,1,0,93.75
GPR37,gpr37b,15,0,1,100.0
GPR37L1,gpr37l1a,11,3,2,78.57
GPR37L1,gpr37l1b,14,1,1,93.33
GPR39,gpr39,14,4,1,77.78
GPR4,gpr4,14,0,3,100.0
GPR45,gpr45,13,4,3,76.47
GPR52,gpr52,21,2,0,91.3
GPR55,gpr55a,0,6,14,0.0
GPR6,gpr6,12,5,2,70.59
GPR61,gpr61,14,3,2,82.35
GPR63,gpr63,17,2,1,89.47
GPR65,gpr65,8,5,4,61.54
GPR75,gpr75,0,4,18,0.0
GPR78,gpr78a,14,5,1,73.68
GPR78,gpr78b,13,5,2,72.22
GPR84,gpr84,15,2,1,88.24
GPR85,gpr85,18,0,0,100.0
GPRC5B,gprc5ba,1,7,14,12.5
GPRC5B,gprc5bb,1,6,15,14.29
GPRC5C,gprc5c,0,5,5,0.0
GPRC6A,gprc6a,0,0,0,0.0
GRM1,grm1a,0,9,16,0.0
GRM1,grm1b,13,2,10,86.67
GRM2,grm2a,9,1,10,90.0
GRM2,grm2b,0,4,16,0.0
GRM3,grm3,0,3,6,0.0
GRM4,grm4,0,7,16,0.0
GRM5,grm5a,0,3,4,0.0
GRM5,grm5b,0,3,4,0.0
GRM6,grm6a,0,4,17,0.0
GRM6,grm6b,1,7,13,12.5
GRM8,grm8a,0,6,21,0.0
GRM8,grm8b,1,6,20,14.29
HCAR1,hcar1-1,11,4,2,73.33
HCAR1,hcar1-2,11,3,3,78.57
HCRTR2,hcrtr2,15,2,1,88.24
HRH1,hrh1,0,6,17,0.0
HRH2,hrh2a,13,5,1,72.22
HRH2,hrh2b,9,9,1,50.0
HRH3,hrh3,20,1,1,95.24
HTR1A,htr1aa,17,0,1,100.0
HTR1A,htr1ab,16,1,1,94.12
HTR1B,htr1b,18,1,1,94.74
HTR1D,htr1d,19,1,0,95.0
HTR1F,htr1fa,17,0,3,100.0
HTR1F,htr1fb,18,1,1,94.74
HTR2A,htr2ab,17,1,2,94.44
HTR2B,htr2b,16,2,2,88.89
HTR4,htr4,20,0,0,100.0
HTR5A,htr5aa,20,1,0,95.24
HTR5A,htr5ab,20,1,0,95.24
HTR6,htr6,16,4,0,80.0
HTR7,htr7a,21,0,0,100.0
KISS1R,kiss1ra,10,6,3,62.5
KISS1R,kiss1rb,9,7,3,56.25
LGR4,lgr4,16,0,2,100.0
LGR6,lgr6,2,2,15,50.0
LHCGR,lhcgr,9,7,1,56.25
LPAR1,lpar1,17,0,1,100.0
LPAR2,lpar2a,10,7,0,58.82
LPAR2,lpar2b,12,4,1,75.0
LPAR3,lpar3,13,3,2,81.25
LPAR4,lpar4,13,1,1,92.86
LPAR5,lpar5a,7,7,3,50.0
LPAR5,lpar5b,4,7,6,36.36
LPAR6,lpar6a,16,0,0,100.0
LPAR6,lpar6b,12,3,1,80.0
LTB4R,ltb4r,13,5,3,72.22
LTB4R2,ltb4r2a,13,4,2,76.47
LTB4R2,ltb4r2b,12,5,2,70.59
MC1R,mc1r,5,3,8,62.5
MC2R,mc2r,7,5,5,58.33
MC3R,mc3r,17,1,1,94.44
MC4R,mc4r,12,1,3,92.31
MC5R,mc5ra,15,1,1,93.75
MC5R,mc5rb,13,2,2,86.67
MCHR1,mchr1a,13,3,4,81.25
MCHR1,mchr1b,12,5,3,70.59
MCHR2,mchr2a,12,4,1,75.0
MCHR2,mchr2b,0,3,14,0.0
MLNR,mlnr,8,8,2,50.0
MTNR1A,mtnr1aa,17,2,0,89.47
MTNR1A,mtnr1ab,18,1,0,94.74
MTNR1A,mtnr1al,6,1,12,85.71
MTNR1B,mtnr1ba,15,2,1,88.24
MTNR1B,mtnr1bb,15,2,1,88.24
NMUR1,nmur1a,10,3,1,76.92
NPBWR2,npbwr2a,14,0,5,100.0
NPBWR2,npbwr2b,14,0,5,100.0
NPFFR1,npffr1,12,1,4,92.31
NPFFR1,npffr1l1,12,4,1,75.0
NPFFR1,npffr1l2,14,1,2,93.33
NPFFR1,npffr1l3,15,1,1,93.75
NPFFR2,npffr2a,14,0,1,100.0
NPFFR2,npffr2b,15,0,0,100.0
NPY1R,npy1r,13,3,1,81.25
NPY2R,npy2r,14,4,1,77.78
NPY2R,npy2rl,14,3,2,82.35
NPY4R,npy4r,15,1,5,93.75
NTSR1,ntsr1,16,3,1,84.21
OPN1LW,opn1lw1,22,0,0,100.0
OPN1SW,opn1sw1,17,5,1,77.27
OPN3,opn3,12,8,0,60.0
OPN4,opn4a,22,1,1,95.65
OPN4,opn4b,20,0,4,100.0
OPN5,opn5,16,3,0,84.21
OPRD1,oprd1a,11,3,4,78.57
OPRD1,oprd1b,12,1,5,92.31
OPRK1,oprk1,13,1,3,92.86
OPRL1,oprl1,9,4,1,69.23
OPRM1,oprm1,13,0,1,100.0
OXGR1,oxgr1a.1,13,3,4,81.25
OXGR1,oxgr1a.2,13,4,3,76.47
OXGR1,oxgr1a.3,13,5,2,72.22
OXGR1,oxgr1b,6,1,13,85.71
OXTR,oxtra,14,2,2,87.5
OXTR,oxtrb,15,3,0,83.33
P2RY1,p2ry1,17,2,0,89.47
P2RY10,p2ry10,14,0,4,100.0
P2RY11,p2ry11,10,5,1,66.67
P2RY12,p2ry12,15,0,2,100.0
P2RY13,p2ry13,13,1,4,92.86
P2RY2,p2ry2.1,16,1,2,94.12
P2RY2,p2ry2.2,16,2,1,88.89
P2RY2,p2ry2.3,16,2,1,88.89
P2RY8,p2ry8,17,2,1,89.47
PITPNM3,pitpnm3,0,10,15,0.0
PROKR1,prokr1a,14,1,4,93.33
PROKR1,prokr1b,12,2,5,85.71
PTAFR,ptafr,10,2,7,83.33
PTGER1,ptger1a,12,3,2,80.0
PTGER1,ptger1b,0,10,7,0.0
PTGER1,ptger1c,3,4,10,42.86
PTGER2,ptger2a,10,8,1,55.56
PTGER2,ptger2b,0,6,13,0.0
PTGER3,ptger3,18,2,2,90.0
PTGER4,ptger4a,16,2,1,88.89
PTGER4,ptger4b,16,1,2,94.12
PTGER4,ptger4c,3,4,12,42.86
PTGFR,ptgfr,12,6,1,66.67
PTGIR,ptgir,15,4,2,78.95
PTH1R,pth1r,1,1,9,50.0
PTH2R,pth2ra,1,1,8,50.0
PTH2R,pth2rb,0,4,6,0.0
QRFPR,qrfpra,6,4,6,60.0
QRFPR,qrfprb,13,3,0,81.25
RGR,rgra,14,2,3,87.5
RGR,rgrb,9,7,3,56.25
RHO,rho,20,1,3,95.24
RRH,rrh,17,0,1,100.0
RXFP1,rxfp1,20,2,2,90.91
RXFP2,rxfp2a,18,2,4,90.0
RXFP2,rxfp2b,18,2,4,90.0
RXFP3,rxfp3,15,1,0,93.75
S1PR1,s1pr1,15,0,1,100.0
S1PR2,s1pr2,13,2,3,86.67
S1PR3,s1pr3a,14,1,1,93.33
S1PR4,s1pr4,11,2,4,84.62
S1PR5,s1pr5a,14,3,3,82.35
S1PR5,s1pr5b,16,3,1,84.21
SMO,smo,0,0,0,0.0
SSTR1,sstr1a,13,1,3,92.86
SSTR2,sstr2a,12,3,5,80.0
SSTR2,sstr2b,11,4,5,73.33
SSTR3,sstr3,13,4,0,76.47
SSTR5,sstr5,14,3,0,82.35
TAAR1,taar1b,14,5,2,73.68
TACR1,tacr1a,13,3,2,81.25
TACR1,tacr1b,14,3,1,82.35
TACR2,tacr2,16,1,2,94.12
TACR3,tacr3a,13,4,2,76.47
TACR3,tacr3l,13,4,2,76.47
TBXA2R,tbxa2r,14,2,3,87.5
TRHR,trhra,17,1,0,94.44
TRHR,trhrb,14,1,3,93.33
TSHR,tshr,15,1,0,93.75
VIPR1,vipr1a,11,6,0,64.71
VIPR1,vipr1b,0,1,16,0.0
VIPR2,vipr2,1,3,10,25.0
XCR1,xcr1a.1,10,8,2,55.56
XCR1,xcr1b.1,8,10,2,44.44
XCR1,xcr1b.2,9,5,6,64.29
