human gene,zebrafish gene,matched,mismatched,failed alignments,% similarity
GPR153,gpr153,21,2,2,91.3
GPR156,gpr156,0,4,15,0.0
GPR158,gpr158a,8,2,16,80.0
GPR158,gpr158b,0,4,22,0.0
GPR160,gpr160,3,8,11,27.27
GPR161,gpr161b,18,5,1,78.26
GPR17,gpr17,21,2,1,91.3
GPR171,gpr171,13,5,0,72.22
GPR173,gpr173,25,0,1,100.0
GPR174,gpr174,14,0,5,100.0
GPR176,gpr176,9,4,7,69.23
GPR18,gpr18,15,3,8,83.33
GPR183,gpr183a,16,3,5,84.21
GPR183,gpr183b,17,2,5,89.47
GPR19,gpr19,10,8,7,55.56
GPR20,gpr20,11,3,8,78.57
GPR22,gpr22a,12,1,9,92.31
GPR22,gpr22b,13,0,9,100.0
GPR25,gpr25,13,2,5,86.67
GPR26,gpr26,21,5,2,80.77
GPR27,gpr27,12,5,4,70.59
GPR3,gpr3,11,6,5,64.71
GPR34,gpr34a,16,2,3,88.89
GPR34,gpr34b,15,1,5,93.75
GPR35,gpr35.1,3,3,14,50.0
GPR37,gpr37a,16,1,2,94.12
GPR37,gpr37b,16,0,3,100.0
GPR37L1,gpr37l1a,12,3,7,80.0
GPR37L1,gpr37l1b,15,3,4,83.33
GPR39,gpr39,7,1,13,87.5
GPR4,gpr4,21,0,1,100.0
GPR45,gpr45,18,2,2,90.0
GPR52,gpr52,0,1,23,0.0
GPR55,gpr55a,7,4,9,63.64
GPR6,gpr6,13,4,3,76.47
GPR61,gpr61,12,2,9,85.71
GPR63,gpr63,22,1,1,95.65
GPR65,gpr65,5,5,14,50.0
GPR75,gpr75,20,0,3,100.0
GPR78,gpr78a,0,2,23,0.0
GPR78,gpr78b,15,8,2,65.22
GPR84,gpr84,19,2,0,90.48
GPR85,gpr85,23,0,2,100.0
GPRC5B,gprc5ba,16,7,4,69.57
GPRC5B,gprc5bb,7,3,17,70.0
GPRC5C,gprc5c,20,2,5,90.91
GPRC6A,gprc6a,18,3,2,85.71
GRM1,grm1a,24,3,1,88.89
GRM1,grm1b,21,5,2,80.77
GRM2,grm2a,20,1,1,95.24
GRM2,grm2b,17,1,4,94.44
GRM3,grm3,24,1,1,96.0
GRM4,grm4,26,0,1,100.0
GRM5,grm5a,24,0,3,100.0
GRM5,grm5b,23,0,4,100.0
GRM6,grm6a,17,5,2,77.27
GRM6,grm6b,19,5,0,79.17
GRM8,grm8a,24,1,1,96.0
GRM8,grm8b,22,2,2,91.67
HCAR1,hcar1-1,15,1,5,93.75
HCAR1,hcar1-2,17,2,2,89.47
HCRTR2,hcrtr2,18,3,1,85.71
HRH1,hrh1,0,6,22,0.0
HRH2,hrh2a,13,3,4,81.25
HRH2,hrh2b,13,4,3,76.47
HRH3,hrh3,0,4,19,0.0
HTR1A,htr1aa,0,0,19,0.0
HTR1A,htr1ab,17,1,1,94.44
HTR1B,htr1b,17,2,2,89.47
HTR1D,htr1d,18,2,1,90.0
HTR1F,htr1fa,15,1,3,93.75
HTR1F,htr1fb,7,1,11,87.5
HTR2A,htr2ab,16,1,3,94.12
HTR2B,htr2b,18,1,2,94.74
HTR4,htr4,18,0,2,100.0
HTR5A,htr5aa,18,0,1,100.0
HTR5A,htr5ab,18,0,1,100.0
HTR6,htr6,12,1,9,92.31
HTR7,htr7a,21,0,0,100.0
KISS1R,kiss1ra,15,5,3,75.0
KISS1R,kiss1rb,15,4,4,78.95
LGR4,lgr4,5,0,17,100.0
LGR6,lgr6,12,4,8,75.0
LHCGR,lhcgr,6,5,12,54.55
LPAR1,lpar1,17,0,2,100.0
LPAR2,lpar2a,10,6,3,62.5
LPAR2,lpar2b,12,3,4,80.0
LPAR3,lpar3,13,1,7,92.86
LPAR4,lpar4,17,1,1,94.44
LPAR5,lpar5a,6,10,6,37.5
LPAR5,lpar5b,2,2,18,50.0
LPAR6,lpar6a,19,0,1,100.0
LPAR6,lpar6b,15,2,3,88.24
LTB4R,ltb4r,16,6,0,72.73
LTB4R2,ltb4r2a,14,4,3,77.78
LTB4R2,ltb4r2b,13,6,2,68.42
MC1R,mc1r,4,1,15,80.0
MC2R,mc2r,4,5,9,44.44
MC3R,mc3r,19,1,0,95.0
MC4R,mc4r,14,4,3,77.78
MC5R,mc5ra,18,0,0,100.0
MC5R,mc5rb,16,1,1,94.12
MCHR1,mchr1a,14,4,3,77.78
MCHR1,mchr1b,14,3,4,82.35
MCHR2,mchr2a,15,4,1,78.95
MCHR2,mchr2b,1,1,18,50.0
MLNR,mlnr,10,6,2,62.5
MTNR1A,mtnr1aa,21,1,3,95.45
MTNR1A,mtnr1ab,20,0,5,100.0
MTNR1A,mtnr1al,0,0,25,0.0
MTNR1B,mtnr1ba,18,5,0,78.26
MTNR1B,mtnr1bb,18,5,0,78.26
NMUR1,nmur1a,17,2,0,89.47
NPBWR2,npbwr2a,15,1,2,93.75
NPBWR2,npbwr2b,16,1,1,94.12
NPFFR1,npffr1,14,1,4,93.33
NPFFR1,npffr1l1,15,2,2,88.24
NPFFR1,npffr1l2,16,1,2,94.12
NPFFR1,npffr1l3,15,1,3,93.75
NPFFR2,npffr2a,16,1,1,94.12
NPFFR2,npffr2b,16,1,1,94.12
NPY1R,npy1r,15,3,1,83.33
NPY2R,npy2r,17,3,0,85.0
NPY2R,npy2rl,17,3,0,85.0
NPY4R,npy4r,13,4,5,76.47
NTSR1,ntsr1,18,4,0,81.82
OPN1LW,opn1lw1,28,0,1,100.0
OPN1SW,opn1sw1,19,7,3,73.08
OPN3,opn3,17,7,1,70.83
OPN4,opn4a,19,1,1,95.0
OPN4,opn4b,20,0,1,100.0
OPN5,opn5,20,2,2,90.91
OPRD1,oprd1a,13,3,4,81.25
OPRD1,oprd1b,14,2,4,87.5
OPRK1,oprk1,12,3,3,80.0
OPRL1,oprl1,11,4,1,73.33
OPRM1,oprm1,15,1,3,93.75
OXGR1,oxgr1a.1,19,5,1,79.17
OXGR1,oxgr1a.2,17,6,2,73.91
OXGR1,oxgr1a.3,17,7,1,70.83
OXGR1,oxgr1b,0,2,23,0.0
OXTR,oxtra,18,2,1,90.0
OXTR,oxtrb,19,1,1,95.0
P2RY1,p2ry1,25,0,2,100.0
P2RY10,p2ry10,17,1,2,94.44
P2RY11,p2ry11,11,6,1,64.71
P2RY12,p2ry12,19,1,0,95.0
P2RY13,p2ry13,10,2,10,83.33
P2RY2,p2ry2.1,20,3,4,86.96
P2RY2,p2ry2.2,21,1,5,95.45
P2RY2,p2ry2.3,22,2,3,91.67
P2RY8,p2ry8,16,2,6,88.89
PITPNM3,pitpnm3,12,2,0,85.71
PROKR1,prokr1a,15,3,1,83.33
PROKR1,prokr1b,15,2,2,88.24
PTAFR,ptafr,17,2,3,89.47
PTGER1,ptger1a,2,0,23,100.0
PTGER1,ptger1b,1,2,22,33.33
PTGER1,ptger1c,1,1,23,50.0
PTGER2,ptger2a,0,4,23,0.0
PTGER2,ptger2b,0,1,26,0.0
PTGER3,ptger3,19,2,2,90.48
PTGER4,ptger4a,1,6,20,14.29
PTGER4,ptger4b,0,6,21,0.0
PTGER4,ptger4c,1,7,19,12.5
PTGFR,ptgfr,9,0,17,100.0
PTGIR,ptgir,1,0,20,100.0
PTH1R,pth1r,14,0,1,100.0
PTH2R,pth2ra,3,0,16,100.0
PTH2R,pth2rb,5,0,14,100.0
QRFPR,qrfpra,11,3,6,78.57
QRFPR,qrfprb,16,3,1,84.21
RGR,rgra,20,1,2,95.24
RGR,rgrb,16,6,1,72.73
RHO,rho,20,1,4,95.24
RRH,rrh,17,0,1,100.0
RXFP1,rxfp1,19,2,3,90.48
RXFP2,rxfp2a,17,5,3,77.27
RXFP2,rxfp2b,16,4,5,80.0
RXFP3,rxfp3,19,2,1,90.48
S1PR1,s1pr1,16,0,5,100.0
S1PR2,s1pr2,17,2,2,89.47
S1PR3,s1pr3a,15,2,5,88.24
S1PR4,s1pr4,14,3,5,82.35
S1PR5,s1pr5a,19,1,2,95.0
S1PR5,s1pr5b,15,4,3,78.95
SMO,smo,20,0,0,100.0
SSTR1,sstr1a,16,1,4,94.12
SSTR2,sstr2a,15,4,6,78.95
SSTR2,sstr2b,13,3,9,81.25
SSTR3,sstr3,17,3,2,85.0
SSTR5,sstr5,15,6,3,71.43
TAAR1,taar1b,17,5,2,77.27
TACR1,tacr1a,17,3,1,85.0
TACR1,tacr1b,18,3,0,85.71
TACR2,tacr2,18,0,1,100.0
TACR3,tacr3a,14,5,2,73.68
TACR3,tacr3l,14,5,2,73.68
TBXA2R,tbxa2r,19,2,4,90.48
TRHR,trhra,20,0,0,100.0
TRHR,trhrb,18,2,0,90.0
TSHR,tshr,16,1,3,94.12
VIPR1,vipr1a,12,1,4,92.31
VIPR1,vipr1b,9,2,6,81.82
VIPR2,vipr2,4,1,11,80.0
XCR1,xcr1a.1,10,8,4,55.56
XCR1,xcr1b.1,8,11,3,42.11
XCR1,xcr1b.2,8,9,5,47.06
