human gene,zebrafish gene,matched,mismatched,failed alignments,% similarity
CCR9,ccr9b,0,2,12,0.0
CELSR1,celsr1a,0,4,6,0.0
CELSR1,celsr1b,0,4,6,0.0
CELSR3,celsr3,1,2,3,33.33
CHRM1,chrm1a,0,2,5,0.0
CHRM2,chrm2a,16,0,1,100.0
CHRM2,chrm2b,10,0,7,100.0
CHRM3,chrm3a,20,1,0,95.24
CHRM3,chrm3b,1,10,10,9.09
CHRM4,chrm4a,0,3,12,0.0
CHRM4,chrm4b,2,5,8,28.57
CHRM5,chrm5a,0,6,13,0.0
CHRM5,chrm5b,16,1,2,94.12
CMKLR1,cmklr1,8,7,2,53.33
CMKLR2,cmklr2,1,4,7,20.0
CNR1,cnr1,18,1,1,94.74
CNR2,cnr2,11,4,4,73.33
CRHR1,crhr1,10,0,2,100.0
CRHR2,crhr2,0,0,9,0.0
CXCR1,cxcr1,8,5,5,61.54
CXCR2,cxcr2,8,6,4,57.14
CXCR3,cxcr3.1,7,2,4,77.78
CXCR3,cxcr3.2,3,6,4,33.33
CXCR4,cxcr4a,13,2,3,86.67
CXCR4,cxcr4b,10,5,3,66.67
CXCR5,cxcr5,1,2,11,33.33
CYSLTR1,cysltr1,12,2,2,85.71
DRD1,drd1a,20,0,0,100.0
DRD1,drd1b,20,0,0,100.0
DRD2,drd2a,3,5,10,37.5
DRD2,drd2b,1,5,12,16.67
DRD3,drd3,15,0,3,100.0
DRD4,drd4a,0,2,4,0.0
DRD4,drd4b,0,2,4,0.0
EDNRA,ednraa,15,0,1,100.0
EDNRA,ednrab,13,2,1,86.67
EDNRB,ednrba,7,2,9,77.78
EDNRB,ednrbb,13,1,4,92.86
F2R,f2r,12,3,4,80.0
F2RL1,f2rl1.1,12,4,1,75.0
F2RL1,f2rl1.2,12,3,2,80.0
F2RL2,f2rl2,11,5,1,68.75
FPR1,fpr1,1,5,8,16.67
FSHR,fshr,17,2,0,89.47
FZD1,fzd1,19,0,3,100.0
FZD10,fzd10,17,1,2,94.44
FZD2,fzd2,17,2,2,89.47
FZD3,fzd3a,12,4,4,75.0
FZD3,fzd3b,13,4,3,76.47
FZD4,fzd4,17,0,7,100.0
FZD5,fzd5,16,3,3,84.21
FZD6,fzd6,0,7,11,0.0
FZD7,fzd7a,18,1,3,94.74
FZD7,fzd7b,15,0,7,100.0
FZD8,fzd8a,16,2,5,88.89
FZD8,fzd8b,19,3,1,86.36
FZD9,fzd9a,15,0,3,100.0
FZD9,fzd9b,9,1,8,90.0
GABBR1,gabbr1a,0,3,14,0.0
GABBR1,gabbr1b,14,1,2,93.33
GABBR2,gabbr2,0,9,14,0.0
GALR1,galr1a,17,0,0,100.0
GALR1,galr1b,10,5,2,66.67
GALR2,galr2a,17,2,4,89.47
GALR2,galr2b,15,5,3,75.0
GCGR,gcgra,6,3,4,66.67
GCGR,gcgrb,3,4,6,42.86
GHRHR,ghrhra,6,6,3,50.0
GHRHR,ghrhrb,7,6,2,53.85
GHSR,ghsra,15,0,0,100.0
GHSR,ghsrb,13,0,2,100.0
GIPR,gipr,8,0,3,100.0
GPBAR1,gpbar1,8,4,6,66.67
GPER1,gper1,0,9,12,0.0
GPR101,gpr101,2,8,10,20.0
GPR12,gpr12,13,5,3,72.22
GPR132,gpr132a,11,3,4,78.57
GPR132,gpr132b,8,4,6,66.67
GPR135,gpr135,0,1,3,0.0
GPR139,gpr139,16,0,4,100.0
GPR142,gpr142,10,2,1,83.33
GPR146,gpr146,7,5,2,58.33
GPR151,gpr151,9,4,8,69.23
GPR153,gpr153,15,1,1,93.75
GPR156,gpr156,3,4,10,42.86
GPR158,gpr158a,14,3,2,82.35
GPR158,gpr158b,2,7,10,22.22
GPR160,gpr160,4,13,5,23.53
GPR161,gpr161b,14,4,3,77.78
GPR17,gpr17,16,1,1,94.12
GPR171,gpr171,13,5,3,72.22
GPR173,gpr173,18,0,1,100.0
GPR174,gpr174,11,0,3,100.0
GPR176,gpr176,0,7,8,0.0
GPR18,gpr18,14,7,2,66.67
GPR183,gpr183a,15,2,3,88.24
GPR183,gpr183b,13,1,6,92.86
GPR19,gpr19,12,6,0,66.67
GPR20,gpr20,9,6,2,60.0
GPR22,gpr22a,0,9,14,0.0
GPR22,gpr22b,1,7,15,12.5
GPR25,gpr25,9,5,5,64.29
GPR26,gpr26,16,4,2,80.0
GPR27,gpr27,9,4,3,69.23
GPR3,gpr3,9,7,2,56.25
GPR34,gpr34a,13,4,2,76.47
GPR34,gpr34b,15,1,3,93.75
GPR35,gpr35.1,3,9,3,25.0
GPR37,gpr37a,14,1,0,93.33
GPR37,gpr37b,13,1,1,92.86
GPR37L1,gpr37l1a,0,8,10,0.0
GPR37L1,gpr37l1b,14,1,3,93.33
GPR39,gpr39,12,3,2,80.0
GPR4,gpr4,17,0,2,100.0
GPR45,gpr45,14,4,2,77.78
GPR52,gpr52,20,2,0,90.91
GPR55,gpr55a,3,7,7,30.0
GPR6,gpr6,12,5,0,70.59
GPR61,gpr61,16,4,1,80.0
GPR63,gpr63,17,2,1,89.47
GPR65,gpr65,10,6,6,62.5
GPR75,gpr75,17,2,1,89.47
GPR78,gpr78a,4,8,8,33.33
GPR78,gpr78b,9,8,3,52.94
GPR84,gpr84,1,6,11,14.29
GPR85,gpr85,0,6,12,0.0
GPRC5B,gprc5ba,16,6,2,72.73
GPRC5B,gprc5bb,18,5,1,78.26
GPRC5C,gprc5c,15,3,8,83.33
GPRC6A,gprc6a,3,10,13,23.08
GRM1,grm1a,15,2,6,88.24
GRM1,grm1b,0,14,9,0.0
GRM2,grm2a,19,2,1,90.48
GRM2,grm2b,17,2,3,89.47
GRM3,grm3,18,3,4,85.71
GRM4,grm4,10,5,8,66.67
GRM5,grm5a,19,0,1,100.0
GRM5,grm5b,19,0,1,100.0
GRM6,grm6a,2,6,13,25.0
GRM6,grm6b,19,1,1,95.0
GRM8,grm8a,8,4,9,66.67
GRM8,grm8b,20,1,0,95.24
HCAR1,hcar1-1,11,4,1,73.33
HCAR1,hcar1-2,10,5,1,66.67
HCRTR2,hcrtr2,4,5,9,44.44
HRH1,hrh1,0,2,20,0.0
HRH2,hrh2a,13,5,1,72.22
HRH2,hrh2b,9,9,1,50.0
HRH3,hrh3,0,2,5,0.0
HTR1A,htr1aa,17,0,0,100.0
HTR1A,htr1ab,15,1,1,93.75
HTR1B,htr1b,0,0,1,0.0
HTR1D,htr1d,17,1,0,94.44
HTR1F,htr1fa,17,2,2,89.47
HTR1F,htr1fb,17,2,2,89.47
HTR2A,htr2ab,1,7,7,12.5
HTR2B,htr2b,17,3,0,85.0
HTR4,htr4,20,0,0,100.0
HTR5A,htr5aa,20,1,0,95.24
HTR5A,htr5ab,20,1,0,95.24
HTR6,htr6,16,4,0,80.0
HTR7,htr7a,0,5,15,0.0
KISS1R,kiss1ra,11,6,2,64.71
KISS1R,kiss1rb,10,7,2,58.82
LGR4,lgr4,5,2,10,71.43
LGR6,lgr6,9,4,4,69.23
LHCGR,lhcgr,13,5,3,72.22
LPAR1,lpar1,15,0,3,100.0
LPAR2,lpar2a,9,7,1,56.25
LPAR2,lpar2b,1,9,7,10.0
LPAR3,lpar3,10,1,6,90.91
LPAR4,lpar4,14,1,1,93.33
LPAR5,lpar5a,7,6,3,53.85
LPAR5,lpar5b,3,6,7,33.33
LPAR6,lpar6a,1,5,18,16.67
LPAR6,lpar6b,1,12,11,7.69
LTB4R,ltb4r,8,6,3,57.14
LTB4R2,ltb4r2a,1,7,8,12.5
LTB4R2,ltb4r2b,10,6,0,62.5
MC1R,mc1r,10,3,4,76.92
MC2R,mc2r,6,4,4,60.0
MC3R,mc3r,16,0,1,100.0
MC4R,mc4r,13,1,3,92.86
MC5R,mc5ra,16,1,1,94.12
MC5R,mc5rb,14,2,2,87.5
MCHR1,mchr1a,12,3,6,80.0
MCHR1,mchr1b,12,6,3,66.67
MCHR2,mchr2a,10,5,0,66.67
MCHR2,mchr2b,0,2,13,0.0
MLNR,mlnr,8,8,2,50.0
MTNR1A,mtnr1aa,17,2,0,89.47
MTNR1A,mtnr1ab,18,1,0,94.74
MTNR1A,mtnr1al,9,0,10,100.0
MTNR1B,mtnr1ba,14,2,2,87.5
MTNR1B,mtnr1bb,15,2,1,88.24
NMUR1,nmur1a,9,2,5,81.82
NPBWR2,npbwr2a,0,10,11,0.0
NPBWR2,npbwr2b,17,1,3,94.44
NPFFR1,npffr1,12,1,3,92.31
NPFFR1,npffr1l1,12,4,0,75.0
NPFFR1,npffr1l2,14,1,1,93.33
NPFFR1,npffr1l3,14,1,1,93.33
NPFFR2,npffr2a,15,0,0,100.0
NPFFR2,npffr2b,14,0,1,100.0
NPY1R,npy1r,14,3,1,82.35
NPY2R,npy2r,1,5,13,16.67
NPY2R,npy2rl,15,3,1,83.33
NPY4R,npy4r,16,1,4,94.12
NTSR1,ntsr1,16,3,3,84.21
OPN1LW,opn1lw1,23,0,0,100.0
OPN1SW,opn1sw1,18,5,1,78.26
OPN3,opn3,13,8,0,61.9
OPN4,opn4a,21,1,1,95.45
OPN4,opn4b,22,0,1,100.0
OPN5,opn5,16,3,0,84.21
OPRD1,oprd1a,13,3,3,81.25
OPRD1,oprd1b,13,3,3,81.25
OPRK1,oprk1,12,1,3,92.31
OPRL1,oprl1,10,4,1,71.43
OPRM1,oprm1,13,0,0,100.0
OXGR1,oxgr1a.1,13,4,3,76.47
OXGR1,oxgr1a.2,12,4,4,75.0
OXGR1,oxgr1a.3,11,5,4,68.75
OXGR1,oxgr1b,1,6,13,14.29
OXTR,oxtra,14,3,0,82.35
OXTR,oxtrb,14,3,0,82.35
P2RY1,p2ry1,17,2,2,89.47
P2RY10,p2ry10,14,1,1,93.33
P2RY11,p2ry11,10,6,3,62.5
P2RY12,p2ry12,18,0,2,100.0
P2RY13,p2ry13,1,9,7,10.0
P2RY2,p2ry2.1,18,2,0,90.0
P2RY2,p2ry2.2,18,0,2,100.0
P2RY2,p2ry2.3,18,1,1,94.74
P2RY8,p2ry8,16,2,2,88.89
PITPNM3,pitpnm3,15,2,1,88.24
PROKR1,prokr1a,16,1,1,94.12
PROKR1,prokr1b,14,3,1,82.35
PTAFR,ptafr,12,1,5,92.31
PTGER1,ptger1a,12,5,5,70.59
PTGER1,ptger1b,0,5,17,0.0
PTGER1,ptger1c,8,7,7,53.33
PTGER2,ptger2a,9,8,1,52.94
PTGER2,ptger2b,7,10,1,41.18
PTGER3,ptger3,2,8,12,20.0
PTGER4,ptger4a,16,2,0,88.89
PTGER4,ptger4b,16,1,1,94.12
PTGER4,ptger4c,9,9,0,50.0
PTGFR,ptgfr,10,7,6,58.82
PTGIR,ptgir,16,4,1,80.0
PTH1R,pth1r,9,1,0,90.0
PTH2R,pth2ra,7,0,5,100.0
PTH2R,pth2rb,7,0,5,100.0
QRFPR,qrfpra,6,4,6,60.0
QRFPR,qrfprb,14,2,0,87.5
RGR,rgra,15,3,1,83.33
RGR,rgrb,10,8,1,55.56
RHO,rho,21,1,1,95.45
RRH,rrh,18,0,0,100.0
RXFP1,rxfp1,20,1,1,95.24
RXFP2,rxfp2a,16,2,4,88.89
RXFP2,rxfp2b,16,3,3,84.21
RXFP3,rxfp3,11,0,3,100.0
S1PR1,s1pr1,16,0,3,100.0
S1PR2,s1pr2,13,2,4,86.67
S1PR3,s1pr3a,15,1,2,93.75
S1PR4,s1pr4,17,2,1,89.47
S1PR5,s1pr5a,14,3,3,82.35
S1PR5,s1pr5b,16,2,2,88.89
SMO,smo,1,9,12,10.0
SSTR1,sstr1a,13,1,3,92.86
SSTR2,sstr2a,0,8,11,0.0
SSTR2,sstr2b,10,4,5,71.43
SSTR3,sstr3,13,2,1,86.67
SSTR5,sstr5,15,3,0,83.33
TAAR1,taar1b,14,5,0,73.68
TACR1,tacr1a,14,3,1,82.35
TACR1,tacr1b,15,3,0,83.33
TACR2,tacr2,2,6,9,25.0
TACR3,tacr3a,12,4,3,75.0
TACR3,tacr3l,12,4,3,75.0
TBXA2R,tbxa2r,17,2,0,89.47
TRHR,trhra,16,1,1,94.12
TRHR,trhrb,14,1,3,93.33
TSHR,tshr,16,1,0,94.12
VIPR1,vipr1a,10,1,1,90.91
VIPR1,vipr1b,8,1,3,88.89
VIPR2,vipr2,6,1,2,85.71
XCR1,xcr1a.1,7,8,2,46.67
XCR1,xcr1b.1,5,10,2,33.33
XCR1,xcr1b.2,6,7,4,46.15
