human gene,zebrafish gene,matched,mismatched,failed alignments,% similarity
LPAR2,lpar2b,0,10,13,0.0
LPAR3,lpar3,0,7,11,0.0
LPAR4,lpar4,0,3,17,0.0
LPAR5,lpar5a,3,12,6,20.0
LPAR5,lpar5b,2,7,12,22.22
LPAR6,lpar6a,1,10,9,9.09
LPAR6,lpar6b,8,6,6,57.14
LTB4R,ltb4r,5,4,13,55.56
LTB4R2,ltb4r2a,0,8,14,0.0
LTB4R2,ltb4r2b,3,5,14,37.5
MC1R,mc1r,16,2,1,88.89
MC2R,mc2r,6,4,9,60.0
MC3R,mc3r,2,2,14,50.0
MC4R,mc4r,11,5,1,68.75
MC5R,mc5ra,2,3,12,40.0
MC5R,mc5rb,12,4,1,75.0
MCHR1,mchr1a,12,3,5,80.0
MCHR1,mchr1b,2,4,14,33.33
MCHR2,mchr2a,0,5,13,0.0
MCHR2,mchr2b,1,6,11,14.29
MLNR,mlnr,5,6,6,45.45
MTNR1A,mtnr1aa,6,0,15,100.0
MTNR1A,mtnr1ab,0,8,13,0.0
MTNR1A,mtnr1al,0,1,20,0.0
MTNR1B,mtnr1ba,14,2,3,87.5
MTNR1B,mtnr1bb,18,1,0,94.74
NMUR1,nmur1a,0,3,17,0.0
NPBWR2,npbwr2a,2,6,14,25.0
NPBWR2,npbwr2b,13,3,6,81.25
NPFFR1,npffr1,1,0,18,100.0
NPFFR1,npffr1l1,14,5,0,73.68
NPFFR1,npffr1l2,14,2,3,87.5
NPFFR1,npffr1l3,14,3,2,82.35
NPFFR2,npffr2a,3,2,13,60.0
NPFFR2,npffr2b,2,3,13,40.0
NPY1R,npy1r,14,4,5,77.78
NPY2R,npy2r,1,4,15,20.0
NPY2R,npy2rl,14,4,2,77.78
NPY4R,npy4r,2,2,16,50.0
NTSR1,ntsr1,12,4,3,75.0
OPN1LW,opn1lw1,12,2,3,85.71
OPN1SW,opn1sw1,0,4,8,0.0
OPN3,opn3,7,14,1,33.33
OPN4,opn4a,13,2,10,86.67
OPN4,opn4b,4,5,16,44.44
OPN5,opn5,14,2,3,87.5
OPRD1,oprd1a,1,5,14,16.67
OPRD1,oprd1b,10,3,7,76.92
OPRK1,oprk1,12,0,10,100.0
OPRL1,oprl1,0,4,16,0.0
OPRM1,oprm1,1,1,12,50.0
OXGR1,oxgr1a.1,10,5,6,66.67
OXGR1,oxgr1a.2,8,9,4,47.06
OXGR1,oxgr1a.3,1,3,17,25.0
OXGR1,oxgr1b,0,5,16,0.0
OXTR,oxtra,0,5,15,0.0
OXTR,oxtrb,3,4,13,42.86
P2RY1,p2ry1,21,3,2,87.5
P2RY10,p2ry10,1,3,19,25.0
P2RY11,p2ry11,0,8,16,0.0
P2RY12,p2ry12,1,3,15,25.0
P2RY13,p2ry13,0,3,9,0.0
P2RY2,p2ry2.1,5,5,12,50.0
P2RY2,p2ry2.2,2,5,15,28.57
P2RY2,p2ry2.3,12,4,6,75.0
P2RY8,p2ry8,1,6,15,14.29
PITPNM3,pitpnm3,12,4,17,75.0
PROKR1,prokr1a,0,1,23,0.0
PROKR1,prokr1b,14,3,7,82.35
PTAFR,ptafr,3,3,19,50.0
PTGER1,ptger1a,0,6,18,0.0
PTGER1,ptger1b,1,3,20,25.0
PTGER1,ptger1c,1,5,18,16.67
PTGER2,ptger2a,9,8,10,52.94
PTGER2,ptger2b,10,14,3,41.67
PTGER3,ptger3,0,7,15,0.0
PTGER4,ptger4a,22,2,3,91.67
PTGER4,ptger4b,19,3,5,86.36
PTGER4,ptger4c,1,6,20,14.29
PTGFR,ptgfr,0,8,14,0.0
PTGIR,ptgir,8,7,9,53.33
PTH1R,pth1r,0,5,12,0.0
PTH2R,pth2ra,0,4,19,0.0
PTH2R,pth2rb,12,0,11,100.0
QRFPR,qrfpra,4,4,14,50.0
QRFPR,qrfprb,1,3,18,25.0
RGR,rgra,14,4,2,77.78
RGR,rgrb,6,11,3,35.29
RHO,rho,1,3,11,25.0
RRH,rrh,16,0,3,100.0
RXFP1,rxfp1,14,3,2,82.35
RXFP2,rxfp2a,20,3,3,86.96
RXFP2,rxfp2b,20,3,3,86.96
RXFP3,rxfp3,0,6,18,0.0
S1PR1,s1pr1,21,0,3,100.0
S1PR2,s1pr2,15,2,6,88.24
S1PR3,s1pr3a,11,3,3,78.57
S1PR4,s1pr4,0,5,16,0.0
S1PR5,s1pr5a,1,2,16,33.33
S1PR5,s1pr5b,2,5,12,28.57
SMO,smo,18,1,2,94.74
SSTR1,sstr1a,0,5,13,0.0
SSTR2,sstr2a,3,4,19,42.86
SSTR2,sstr2b,1,5,20,16.67
SSTR3,sstr3,13,6,3,68.42
SSTR5,sstr5,0,3,16,0.0
TAAR1,taar1b,2,3,21,40.0
TACR1,tacr1a,8,5,2,61.54
TACR1,tacr1b,7,6,2,53.85
TACR2,tacr2,10,2,4,83.33
TACR3,tacr3a,6,2,9,75.0
TACR3,tacr3l,9,2,6,81.82
TBXA2R,tbxa2r,1,5,22,16.67
TRHR,trhra,16,1,1,94.12
TRHR,trhrb,0,1,17,0.0
TSHR,tshr,0,6,12,0.0
VIPR1,vipr1a,1,2,15,33.33
VIPR1,vipr1b,1,5,12,16.67
VIPR2,vipr2,8,6,3,57.14
XCR1,xcr1a.1,2,3,14,40.0
XCR1,xcr1b.1,1,4,14,20.0
XCR1,xcr1b.2,3,3,13,50.0
