human gene,zebrafish gene,matched,mismatched,failed alignments,% similarity
MCHR2,mchr2a,0,7,26,0.0
MCHR2,mchr2b,0,0,33,0.0
MLNR,mlnr,3,4,10,42.86
MTNR1A,mtnr1aa,17,3,2,85.0
MTNR1A,mtnr1ab,17,3,2,85.0
MTNR1A,mtnr1al,4,1,17,80.0
MTNR1B,mtnr1ba,12,3,4,80.0
MTNR1B,mtnr1bb,15,3,1,83.33
NMUR1,nmur1a,0,0,16,0.0
NPBWR2,npbwr2a,1,7,14,12.5
NPBWR2,npbwr2b,8,0,14,100.0
NPFFR1,npffr1,5,2,10,71.43
NPFFR1,npffr1l1,8,5,4,61.54
NPFFR1,npffr1l2,10,4,3,71.43
NPFFR1,npffr1l3,12,4,1,75.0
NPFFR2,npffr2a,18,2,3,90.0
NPFFR2,npffr2b,17,2,4,89.47
NPY1R,npy1r,15,2,0,88.24
NPY2R,npy2r,1,4,16,20.0
NPY2R,npy2rl,13,5,3,72.22
NPY4R,npy4r,6,2,13,75.0
NTSR1,ntsr1,1,6,21,14.29
OPN1LW,opn1lw1,19,1,10,95.0
OPN1SW,opn1sw1,3,7,18,30.0
OPN3,opn3,11,12,0,47.83
OPN4,opn4a,25,4,0,86.21
OPN4,opn4b,23,1,5,95.83
OPN5,opn5,8,3,14,72.73
OPRD1,oprd1a,3,6,14,33.33
OPRD1,oprd1b,9,5,9,64.29
OPRK1,oprk1,12,4,10,75.0
OPRL1,oprl1,0,7,26,0.0
OPRM1,oprm1,10,2,3,83.33
OXGR1,oxgr1a.1,2,8,18,20.0
OXGR1,oxgr1a.2,1,8,19,11.11
OXGR1,oxgr1a.3,5,10,13,33.33
OXGR1,oxgr1b,0,4,24,0.0
OXTR,oxtra,4,0,13,100.0
OXTR,oxtrb,3,0,14,100.0
P2RY1,p2ry1,4,6,12,40.0
P2RY10,p2ry10,0,5,15,0.0
P2RY11,p2ry11,0,6,13,0.0
P2RY12,p2ry12,1,9,15,10.0
P2RY13,p2ry13,0,3,21,0.0
P2RY2,p2ry2.1,1,9,18,10.0
P2RY2,p2ry2.2,1,7,20,12.5
P2RY2,p2ry2.3,1,6,21,14.29
P2RY8,p2ry8,0,2,19,0.0
PITPNM3,pitpnm3,0,1,6,0.0
PROKR1,prokr1a,1,5,12,16.67
PROKR1,prokr1b,0,3,15,0.0
PTAFR,ptafr,0,3,15,0.0
PTGER1,ptger1a,2,7,19,22.22
PTGER1,ptger1b,0,6,22,0.0
PTGER1,ptger1c,0,6,22,0.0
PTGER2,ptger2a,3,3,22,50.0
PTGER2,ptger2b,4,8,16,33.33
PTGER3,ptger3,2,6,19,25.0
PTGER4,ptger4a,21,4,3,84.0
PTGER4,ptger4b,17,3,8,85.0
PTGER4,ptger4c,1,8,19,11.11
PTGFR,ptgfr,8,8,10,50.0
PTGIR,ptgir,1,7,19,12.5
PTH1R,pth1r,11,5,12,68.75
PTH2R,pth2ra,0,10,14,0.0
PTH2R,pth2rb,0,8,16,0.0
QRFPR,qrfpra,1,2,20,33.33
QRFPR,qrfprb,1,1,21,50.0
RGR,rgra,3,1,21,75.0
RGR,rgrb,1,2,22,33.33
RHO,rho,29,2,1,93.55
RRH,rrh,22,0,2,100.0
RXFP1,rxfp1,16,2,7,88.89
RXFP2,rxfp2a,1,8,13,11.11
RXFP2,rxfp2b,2,7,13,22.22
RXFP3,rxfp3,2,2,21,50.0
S1PR1,s1pr1,23,2,7,92.0
S1PR2,s1pr2,0,11,19,0.0
S1PR3,s1pr3a,9,6,17,60.0
S1PR4,s1pr4,1,9,19,10.0
S1PR5,s1pr5a,14,1,17,93.33
S1PR5,s1pr5b,15,3,14,83.33
SMO,smo,24,2,1,92.31
SSTR1,sstr1a,13,2,6,86.67
SSTR2,sstr2a,1,6,15,14.29
SSTR2,sstr2b,7,5,10,58.33
SSTR3,sstr3,1,6,13,14.29
SSTR5,sstr5,14,4,3,77.78
TAAR1,taar1b,18,7,1,72.0
TACR1,tacr1a,2,1,16,66.67
TACR1,tacr1b,1,5,13,16.67
TACR2,tacr2,0,3,19,0.0
TACR3,tacr3a,1,5,14,16.67
TACR3,tacr3l,7,2,11,77.78
TBXA2R,tbxa2r,11,7,13,61.11
TRHR,trhra,1,7,21,12.5
TRHR,trhrb,1,3,25,25.0
TSHR,tshr,0,4,18,0.0
VIPR1,vipr1a,10,11,10,47.62
VIPR1,vipr1b,1,11,19,8.33
VIPR2,vipr2,4,1,4,80.0
XCR1,xcr1a.1,2,6,12,25.0
XCR1,xcr1b.1,2,5,13,28.57
XCR1,xcr1b.2,0,3,17,0.0
