human gene,zebrafish gene,matched,mismatched,failed alignments,% similarity
CCR8,ccr8.1,8,6,7,57.14
CCR9,ccr9a,13,3,5,81.25
CCR9,ccr9b,12,6,3,66.67
CELSR1,celsr1a,0,3,0,0.0
CELSR1,celsr1b,0,0,3,0.0
CELSR3,celsr3,0,0,1,0.0
CHRM1,chrm1a,19,0,1,100.0
CHRM2,chrm2a,0,2,18,0.0
CHRM2,chrm2b,2,2,16,50.0
CHRM3,chrm3a,18,1,2,94.74
CHRM3,chrm3b,11,1,9,91.67
CHRM4,chrm4a,0,5,18,0.0
CHRM4,chrm4b,0,6,17,0.0
CHRM5,chrm5a,0,3,17,0.0
CHRM5,chrm5b,1,1,18,50.0
CMKLR1,cmklr1,12,7,3,63.16
CMKLR2,cmklr2,10,4,6,71.43
CNR1,cnr1,23,1,0,95.83
CNR2,cnr2,17,2,1,89.47
CRHR1,crhr1,12,0,4,100.0
CRHR2,crhr2,0,1,15,0.0
CXCR1,cxcr1,9,5,6,64.29
CXCR2,cxcr2,11,7,1,61.11
CXCR3,cxcr3.1,11,5,3,68.75
CXCR3,cxcr3.2,7,10,2,41.18
CXCR4,cxcr4a,18,1,2,94.74
CXCR4,cxcr4b,16,3,2,84.21
CXCR5,cxcr5,8,9,3,47.06
CYSLTR1,cysltr1,13,1,4,92.86
DRD1,drd1a,18,0,1,100.0
DRD1,drd1b,17,0,2,100.0
DRD2,drd2a,0,5,9,0.0
DRD2,drd2b,0,3,11,0.0
DRD3,drd3,1,5,16,16.67
DRD4,drd4a,0,5,24,0.0
DRD4,drd4b,0,5,24,0.0
EDNRA,ednraa,20,1,0,95.24
EDNRA,ednrab,18,1,2,94.74
EDNRB,ednrba,20,0,2,100.0
EDNRB,ednrbb,17,3,2,85.0
F2R,f2r,18,2,2,90.0
F2RL1,f2rl1.1,17,3,1,85.0
F2RL1,f2rl1.2,17,3,1,85.0
F2RL2,f2rl2,13,7,2,65.0
FPR1,fpr1,4,9,4,30.77
FSHR,fshr,21,2,1,91.3
FZD1,fzd1,22,0,2,100.0
FZD10,fzd10,18,1,4,94.74
FZD2,fzd2,18,2,4,90.0
FZD3,fzd3a,18,1,5,94.74
FZD3,fzd3b,23,1,0,95.83
FZD4,fzd4,16,5,1,76.19
FZD5,fzd5,17,3,3,85.0
FZD6,fzd6,17,3,4,85.0
FZD7,fzd7a,19,2,2,90.48
FZD7,fzd7b,19,2,2,90.48
FZD8,fzd8a,18,3,1,85.71
FZD8,fzd8b,18,3,1,85.71
FZD9,fzd9a,18,0,2,100.0
FZD9,fzd9b,18,0,2,100.0
GABBR1,gabbr1a,17,0,3,100.0
GABBR1,gabbr1b,16,0,4,100.0
GABBR2,gabbr2,14,1,0,93.33
GALR1,galr1a,20,0,0,100.0
GALR1,galr1b,13,4,3,76.47
GALR2,galr2a,20,3,0,86.96
GALR2,galr2b,19,3,1,86.36
GCGR,gcgra,6,4,2,60.0
GCGR,gcgrb,7,5,0,58.33
GHRHR,ghrhra,1,3,14,25.0
GHRHR,ghrhrb,5,3,10,62.5
GHSR,ghsra,15,0,1,100.0
GHSR,ghsrb,15,0,1,100.0
GIPR,gipr,6,1,8,85.71
GPBAR1,gpbar1,7,5,8,58.33
GPER1,gper1,7,2,9,77.78
GPR101,gpr101,9,10,1,47.37
GPR12,gpr12,14,4,4,77.78
GPR132,gpr132a,12,4,8,75.0
GPR132,gpr132b,14,4,6,77.78
GPR135,gpr135,1,4,15,20.0
GPR139,gpr139,17,1,3,94.44
GPR142,gpr142,8,2,6,80.0
GPR146,gpr146,11,5,2,68.75
GPR151,gpr151,13,6,4,68.42
GPR153,gpr153,21,2,2,91.3
GPR156,gpr156,0,4,15,0.0
GPR158,gpr158a,13,3,10,81.25
GPR158,gpr158b,1,5,20,16.67
GPR160,gpr160,3,9,10,25.0
GPR161,gpr161b,18,5,1,78.26
GPR17,gpr17,21,2,1,91.3
GPR171,gpr171,13,5,0,72.22
GPR173,gpr173,25,0,1,100.0
GPR174,gpr174,15,0,4,100.0
GPR176,gpr176,9,4,7,69.23
GPR18,gpr18,16,4,6,80.0
GPR183,gpr183a,16,3,5,84.21
GPR183,gpr183b,17,2,5,89.47
GPR19,gpr19,11,9,5,55.0
GPR20,gpr20,11,6,5,64.71
GPR22,gpr22a,19,2,1,90.48
GPR22,gpr22b,18,1,3,94.74
GPR25,gpr25,13,2,5,86.67
GPR26,gpr26,21,5,2,80.77
GPR27,gpr27,12,5,4,70.59
GPR3,gpr3,11,6,5,64.71
GPR34,gpr34a,16,2,3,88.89
GPR34,gpr34b,16,1,4,94.12
GPR35,gpr35.1,3,4,13,42.86
GPR37,gpr37a,16,1,2,94.12
GPR37,gpr37b,16,0,3,100.0
GPR37L1,gpr37l1a,13,4,5,76.47
GPR37L1,gpr37l1b,16,3,3,84.21
GPR39,gpr39,11,4,6,73.33
GPR4,gpr4,21,0,1,100.0
GPR45,gpr45,18,2,2,90.0
GPR52,gpr52,0,3,21,0.0
GPR55,gpr55a,8,5,7,61.54
GPR6,gpr6,15,4,1,78.95
GPR61,gpr61,16,2,5,88.89
GPR63,gpr63,22,1,1,95.65
GPR65,gpr65,8,6,10,57.14
GPR75,gpr75,20,1,2,95.24
GPR78,gpr78a,1,7,17,12.5
GPR78,gpr78b,15,9,1,62.5
GPR84,gpr84,19,2,0,90.48
GPR85,gpr85,23,0,2,100.0
GPRC5B,gprc5ba,16,7,4,69.57
GPRC5B,gprc5bb,16,5,6,76.19
GPRC5C,gprc5c,20,3,4,86.96
GPRC6A,gprc6a,18,3,2,85.71
GRM1,grm1a,24,3,1,88.89
GRM1,grm1b,21,5,2,80.77
GRM2,grm2a,20,1,1,95.24
GRM2,grm2b,18,2,2,90.0
GRM3,grm3,24,1,1,96.0
GRM4,grm4,26,0,1,100.0
GRM5,grm5a,24,0,3,100.0
GRM5,grm5b,23,0,4,100.0
GRM6,grm6a,17,5,2,77.27
GRM6,grm6b,19,5,0,79.17
GRM8,grm8a,24,1,1,96.0
GRM8,grm8b,22,2,2,91.67
HCAR1,hcar1-1,15,2,4,88.24
HCAR1,hcar1-2,17,2,2,89.47
HCRTR2,hcrtr2,18,3,1,85.71
HRH1,hrh1,0,10,18,0.0
HRH2,hrh2a,13,3,4,81.25
HRH2,hrh2b,13,5,2,72.22
HRH3,hrh3,0,7,16,0.0
HTR1A,htr1aa,4,1,14,80.0
HTR1A,htr1ab,17,1,1,94.44
HTR1B,htr1b,17,2,2,89.47
HTR1D,htr1d,18,2,1,90.0
HTR1F,htr1fa,15,1,3,93.75
HTR1F,htr1fb,8,2,9,80.0
HTR2A,htr2ab,16,1,3,94.12
HTR2B,htr2b,18,2,1,90.0
HTR4,htr4,18,0,2,100.0
HTR5A,htr5aa,18,0,1,100.0
HTR5A,htr5ab,18,0,1,100.0
HTR6,htr6,14,1,7,93.33
HTR7,htr7a,21,0,0,100.0
KISS1R,kiss1ra,15,5,3,75.0
KISS1R,kiss1rb,15,4,4,78.95
LGR4,lgr4,10,1,11,90.91
LGR6,lgr6,12,5,7,70.59
LHCGR,lhcgr,11,7,5,61.11
LPAR1,lpar1,17,0,2,100.0
LPAR2,lpar2a,10,6,3,62.5
LPAR2,lpar2b,12,3,4,80.0
LPAR3,lpar3,14,1,6,93.33
LPAR4,lpar4,17,1,1,94.44
LPAR5,lpar5a,7,10,5,41.18
LPAR5,lpar5b,3,4,15,42.86
LPAR6,lpar6a,19,0,1,100.0
LPAR6,lpar6b,15,2,3,88.24
LTB4R,ltb4r,16,6,0,72.73
LTB4R2,ltb4r2a,14,6,1,70.0
LTB4R2,ltb4r2b,14,7,0,66.67
MC1R,mc1r,8,2,10,80.0
MC2R,mc2r,5,5,8,50.0
MC3R,mc3r,19,1,0,95.0
MC4R,mc4r,15,4,2,78.95
MC5R,mc5ra,18,0,0,100.0
MC5R,mc5rb,16,1,1,94.12
MCHR1,mchr1a,14,4,3,77.78
MCHR1,mchr1b,14,4,3,77.78
MCHR2,mchr2a,15,4,1,78.95
MCHR2,mchr2b,1,4,15,20.0
MLNR,mlnr,11,6,1,64.71
MTNR1A,mtnr1aa,21,1,3,95.45
MTNR1A,mtnr1ab,20,0,5,100.0
MTNR1A,mtnr1al,4,1,20,80.0
MTNR1B,mtnr1ba,18,5,0,78.26
MTNR1B,mtnr1bb,18,5,0,78.26
NMUR1,nmur1a,17,2,0,89.47
NPBWR2,npbwr2a,16,1,1,94.12
NPBWR2,npbwr2b,16,1,1,94.12
NPFFR1,npffr1,14,1,4,93.33
NPFFR1,npffr1l1,15,2,2,88.24
NPFFR1,npffr1l2,16,1,2,94.12
NPFFR1,npffr1l3,15,1,3,93.75
NPFFR2,npffr2a,16,1,1,94.12
NPFFR2,npffr2b,16,1,1,94.12
NPY1R,npy1r,15,3,1,83.33
NPY2R,npy2r,17,3,0,85.0
NPY2R,npy2rl,17,3,0,85.0
NPY4R,npy4r,14,4,4,77.78
NTSR1,ntsr1,18,4,0,81.82
OPN1LW,opn1lw1,28,0,1,100.0
OPN1SW,opn1sw1,19,8,2,70.37
OPN3,opn3,17,7,1,70.83
OPN4,opn4a,19,1,1,95.0
OPN4,opn4b,20,0,1,100.0
OPN5,opn5,20,2,2,90.91
OPRD1,oprd1a,13,3,4,81.25
OPRD1,oprd1b,14,2,4,87.5
OPRK1,oprk1,12,3,3,80.0
OPRL1,oprl1,11,4,1,73.33
OPRM1,oprm1,15,1,3,93.75
OXGR1,oxgr1a.1,19,5,1,79.17
OXGR1,oxgr1a.2,17,7,1,70.83
OXGR1,oxgr1a.3,17,7,1,70.83
OXGR1,oxgr1b,0,3,22,0.0
OXTR,oxtra,18,2,1,90.0
OXTR,oxtrb,19,1,1,95.0
P2RY1,p2ry1,25,0,2,100.0
P2RY10,p2ry10,17,1,2,94.44
P2RY11,p2ry11,11,6,1,64.71
P2RY12,p2ry12,19,1,0,95.0
P2RY13,p2ry13,12,3,7,80.0
P2RY2,p2ry2.1,20,3,4,86.96
P2RY2,p2ry2.2,21,1,5,95.45
P2RY2,p2ry2.3,22,2,3,91.67
P2RY8,p2ry8,16,2,6,88.89
PITPNM3,pitpnm3,12,2,0,85.71
PROKR1,prokr1a,15,3,1,83.33
PROKR1,prokr1b,15,2,2,88.24
PTAFR,ptafr,18,2,2,90.0
PTGER1,ptger1a,5,2,18,71.43
PTGER1,ptger1b,1,5,19,16.67
PTGER1,ptger1c,3,5,17,37.5
PTGER2,ptger2a,0,8,19,0.0
PTGER2,ptger2b,0,6,21,0.0
PTGER3,ptger3,20,2,1,90.91
PTGER4,ptger4a,2,10,15,16.67
PTGER4,ptger4b,2,11,14,15.38
PTGER4,ptger4c,1,9,17,10.0
PTGFR,ptgfr,12,3,11,80.0
PTGIR,ptgir,10,2,9,83.33
PTH1R,pth1r,14,0,1,100.0
PTH2R,pth2ra,8,0,11,100.0
PTH2R,pth2rb,9,0,10,100.0
QRFPR,qrfpra,11,4,5,73.33
QRFPR,qrfprb,16,3,1,84.21
RGR,rgra,20,1,2,95.24
RGR,rgrb,16,6,1,72.73
RHO,rho,21,1,3,95.45
RRH,rrh,17,0,1,100.0
RXFP1,rxfp1,19,2,3,90.48
RXFP2,rxfp2a,18,5,2,78.26
RXFP2,rxfp2b,17,5,3,77.27
RXFP3,rxfp3,19,2,1,90.48
S1PR1,s1pr1,16,0,5,100.0
S1PR2,s1pr2,17,3,1,85.0
S1PR3,s1pr3a,15,2,5,88.24
S1PR4,s1pr4,15,3,4,83.33
S1PR5,s1pr5a,19,1,2,95.0
S1PR5,s1pr5b,15,4,3,78.95
SMO,smo,20,0,0,100.0
SSTR1,sstr1a,16,1,4,94.12
SSTR2,sstr2a,15,4,6,78.95
SSTR2,sstr2b,13,3,9,81.25
SSTR3,sstr3,17,3,2,85.0
SSTR5,sstr5,15,7,2,68.18
TAAR1,taar1b,17,5,2,77.27
TACR1,tacr1a,17,3,1,85.0
TACR1,tacr1b,18,3,0,85.71
TACR2,tacr2,18,0,1,100.0
TACR3,tacr3a,14,5,2,73.68
TACR3,tacr3l,14,5,2,73.68
TBXA2R,tbxa2r,19,2,4,90.48
TRHR,trhra,20,0,0,100.0
TRHR,trhrb,18,2,0,90.0
TSHR,tshr,16,1,3,94.12
VIPR1,vipr1a,12,1,4,92.31
VIPR1,vipr1b,10,2,5,83.33
VIPR2,vipr2,7,1,8,87.5
XCR1,xcr1a.1,10,9,3,52.63
XCR1,xcr1b.1,8,13,1,38.1
XCR1,xcr1b.2,8,10,4,44.44
