human gene,zebrafish gene,matched,mismatched,failed alignments,% similarity
AVPR2,avpr2ab,1,6,15,14.29
BDKRB1,bdkrb1,0,12,10,0.0
C5AR1,c5ar1,6,4,16,60.0
CALCR,calcr,23,1,0,95.83
CALCRL,calcrla,22,3,0,88.0
CALCRL,calcrlb,21,3,1,87.5
CASR,casr,20,2,3,90.91
CCKAR,cckar,0,12,15,0.0
CCKBR,cckbra,19,7,1,73.08
CCR10,ccr10,0,10,14,0.0
CCR2,ccr2,0,11,13,0.0
CCR6,ccr6a,0,7,17,0.0
CCR6,ccr6b,10,5,9,66.67
CCR7,ccr7,0,6,17,0.0
CCR8,ccr8.1,0,8,22,0.0
CCR9,ccr9a,1,7,16,12.5
CCR9,ccr9b,2,6,16,25.0
CELSR1,celsr1a,0,0,0,0.0
CELSR1,celsr1b,0,0,0,0.0
CELSR3,celsr3,0,1,1,0.0
CHRM1,chrm1a,8,2,12,80.0
CHRM2,chrm2a,1,14,8,6.67
CHRM2,chrm2b,19,3,1,86.36
CHRM3,chrm3a,0,6,11,0.0
CHRM3,chrm3b,0,6,11,0.0
CHRM4,chrm4a,1,6,15,14.29
CHRM4,chrm4b,1,5,16,16.67
CHRM5,chrm5a,6,4,13,60.0
CHRM5,chrm5b,2,10,11,16.67
CMKLR1,cmklr1,2,8,20,20.0
CMKLR2,cmklr2,0,6,13,0.0
CNR1,cnr1,0,4,20,0.0
CNR2,cnr2,11,6,3,64.71
CRHR1,crhr1,21,1,4,95.45
CRHR2,crhr2,0,5,26,0.0
CXCR1,cxcr1,15,2,9,88.24
CXCR2,cxcr2,17,7,2,70.83
CXCR3,cxcr3.1,14,7,5,66.67
CXCR3,cxcr3.2,17,7,2,70.83
CXCR4,cxcr4a,20,1,2,95.24
CXCR4,cxcr4b,19,2,2,90.48
CXCR5,cxcr5,2,5,15,28.57
CYSLTR1,cysltr1,1,3,13,25.0
DRD1,drd1a,25,0,2,100.0
DRD1,drd1b,0,10,17,0.0
DRD2,drd2a,1,5,13,16.67
DRD2,drd2b,1,3,15,25.0
DRD3,drd3,0,9,11,0.0
DRD4,drd4a,21,1,2,95.45
DRD4,drd4b,20,2,2,90.91
EDNRA,ednraa,23,3,0,88.46
EDNRA,ednrab,22,3,1,88.0
EDNRB,ednrba,0,8,17,0.0
EDNRB,ednrbb,0,4,21,0.0
F2R,f2r,11,5,9,68.75
F2RL1,f2rl1.1,2,6,21,25.0
F2RL1,f2rl1.2,18,8,3,69.23
F2RL2,f2rl2,12,13,3,48.0
FPR1,fpr1,0,7,19,0.0
FSHR,fshr,17,2,6,89.47
FZD1,fzd1,20,1,3,95.24
FZD10,fzd10,0,7,18,0.0
FZD2,fzd2,20,1,6,95.24
FZD3,fzd3a,18,1,6,94.74
FZD3,fzd3b,22,0,3,100.0
FZD4,fzd4,27,0,1,100.0
FZD5,fzd5,2,4,21,33.33
FZD6,fzd6,5,7,18,41.67
FZD7,fzd7a,15,0,8,100.0
FZD7,fzd7b,15,0,8,100.0
FZD8,fzd8a,2,9,12,18.18
FZD8,fzd8b,0,8,15,0.0
FZD9,fzd9a,10,1,12,90.91
FZD9,fzd9b,8,0,15,100.0
GABBR1,gabbr1a,4,3,17,57.14
GABBR1,gabbr1b,9,4,11,69.23
GABBR2,gabbr2,20,0,2,100.0
GALR1,galr1a,3,7,15,30.0
GALR1,galr1b,19,5,1,79.17
GALR2,galr2a,0,7,18,0.0
GALR2,galr2b,17,7,1,70.83
GCGR,gcgra,14,6,6,70.0
GCGR,gcgrb,21,5,0,80.77
GHRHR,ghrhra,16,8,1,66.67
GHRHR,ghrhrb,15,8,2,65.22
GHSR,ghsra,0,6,16,0.0
GHSR,ghsrb,1,9,12,10.0
GIPR,gipr,21,3,2,87.5
GPBAR1,gpbar1,0,6,15,0.0
GPER1,gper1,17,3,2,85.0
GPR101,gpr101,1,6,20,14.29
GPR12,gpr12,19,0,11,100.0
GPR132,gpr132a,1,8,16,11.11
GPR132,gpr132b,0,11,14,0.0
GPR135,gpr135,1,4,18,20.0
GPR139,gpr139,19,2,3,90.48
GPR142,gpr142,0,6,17,0.0
GPR146,gpr146,2,6,19,25.0
GPR151,gpr151,1,8,21,11.11
GPR153,gpr153,1,10,17,9.09
GPR156,gpr156,2,7,16,22.22
GPR158,gpr158a,24,0,4,100.0
GPR158,gpr158b,24,4,0,85.71
GPR160,gpr160,9,7,7,56.25
GPR161,gpr161b,11,8,12,57.89
GPR17,gpr17,17,11,0,60.71
GPR171,gpr171,19,7,1,73.08
GPR173,gpr173,25,2,0,92.59
GPR174,gpr174,20,6,2,76.92
GPR176,gpr176,9,5,11,64.29
GPR18,gpr18,0,9,18,0.0
GPR183,gpr183a,1,8,18,11.11
GPR183,gpr183b,1,13,13,7.14
GPR19,gpr19,16,6,0,72.73
GPR20,gpr20,3,7,18,30.0
GPR22,gpr22a,0,6,15,0.0
GPR22,gpr22b,8,2,11,80.0
GPR25,gpr25,0,10,18,0.0
GPR26,gpr26,8,5,13,61.54
GPR27,gpr27,1,7,19,12.5
GPR3,gpr3,14,7,2,66.67
GPR34,gpr34a,17,5,4,77.27
GPR34,gpr34b,14,8,4,63.64
GPR35,gpr35.1,15,7,5,68.18
GPR37,gpr37a,2,14,11,12.5
GPR37,gpr37b,2,14,11,12.5
GPR37L1,gpr37l1a,3,5,14,37.5
GPR37L1,gpr37l1b,2,10,10,16.67
GPR39,gpr39,0,5,19,0.0
GPR4,gpr4,1,10,15,9.09
GPR45,gpr45,0,6,24,0.0
GPR52,gpr52,3,0,20,100.0
GPR55,gpr55a,1,6,17,14.29
GPR6,gpr6,17,3,4,85.0
GPR61,gpr61,6,5,14,54.55
GPR63,gpr63,0,5,16,0.0
GPR65,gpr65,7,8,13,46.67
GPR75,gpr75,15,3,9,83.33
GPR78,gpr78a,5,5,17,50.0
GPR78,gpr78b,16,10,1,61.54
GPR84,gpr84,2,4,12,33.33
GPR85,gpr85,16,2,10,88.89
GPRC5B,gprc5ba,13,13,0,50.0
GPRC5B,gprc5bb,8,5,13,61.54
GPRC5C,gprc5c,14,7,5,66.67
GPRC6A,gprc6a,15,5,6,75.0
GRM1,grm1a,6,1,20,85.71
GRM1,grm1b,6,1,20,85.71
GRM2,grm2a,16,0,9,100.0
GRM2,grm2b,24,1,0,96.0
GRM3,grm3,21,2,0,91.3
GRM4,grm4,24,0,4,100.0
GRM5,grm5a,12,0,14,100.0
GRM5,grm5b,21,1,4,95.45
GRM6,grm6a,21,4,2,84.0
GRM6,grm6b,23,3,1,88.46
GRM8,grm8a,26,0,0,100.0
GRM8,grm8b,25,0,1,100.0
HCAR1,hcar1-1,16,9,2,64.0
HCAR1,hcar1-2,15,7,5,68.18
HCRTR2,hcrtr2,0,6,16,0.0
HRH1,hrh1,0,7,21,0.0
HRH2,hrh2a,0,9,17,0.0
HRH2,hrh2b,0,5,21,0.0
HRH3,hrh3,21,3,2,87.5
HTR1A,htr1aa,20,1,4,95.24
HTR1A,htr1ab,22,0,3,100.0
HTR1B,htr1b,6,4,18,60.0
HTR1D,htr1d,3,3,17,50.0
HTR1F,htr1fa,0,10,11,0.0
HTR1F,htr1fb,2,6,13,25.0
HTR2A,htr2ab,11,1,13,91.67
HTR2B,htr2b,0,5,11,0.0
HTR4,htr4,1,6,20,14.29
HTR5A,htr5aa,23,0,1,100.0
HTR5A,htr5ab,23,0,1,100.0
HTR6,htr6,1,8,18,11.11
HTR7,htr7a,0,9,13,0.0
KISS1R,kiss1ra,0,10,15,0.0
KISS1R,kiss1rb,1,7,17,12.5
LGR4,lgr4,0,3,20,0.0
LGR6,lgr6,13,7,3,65.0
LHCGR,lhcgr,16,3,1,84.21
LPAR1,lpar1,22,1,1,95.65
LPAR2,lpar2a,19,4,2,82.61
LPAR2,lpar2b,22,3,0,88.0
LPAR3,lpar3,0,5,18,0.0
LPAR4,lpar4,21,4,2,84.0
LPAR5,lpar5a,3,9,14,25.0
LPAR5,lpar5b,5,12,9,29.41
LPAR6,lpar6a,1,8,15,11.11
LPAR6,lpar6b,1,10,13,9.09
LTB4R,ltb4r,1,11,16,8.33
LTB4R2,ltb4r2a,0,9,13,0.0
LTB4R2,ltb4r2b,1,9,12,10.0
MC1R,mc1r,1,6,18,14.29
MC2R,mc2r,11,4,9,73.33
MC3R,mc3r,18,3,2,85.71
MC4R,mc4r,18,1,3,94.74
MC5R,mc5ra,13,5,5,72.22
MC5R,mc5rb,9,4,10,69.23
MCHR1,mchr1a,0,10,18,0.0
MCHR1,mchr1b,0,5,23,0.0
MCHR2,mchr2a,1,8,14,11.11
MCHR2,mchr2b,0,5,18,0.0
MLNR,mlnr,9,3,12,75.0
MTNR1A,mtnr1aa,2,5,17,28.57
MTNR1A,mtnr1ab,20,2,2,90.91
MTNR1A,mtnr1al,0,1,23,0.0
MTNR1B,mtnr1ba,18,3,4,85.71
MTNR1B,mtnr1bb,18,2,5,90.0
NMUR1,nmur1a,0,3,18,0.0
NPBWR2,npbwr2a,0,3,19,0.0
NPBWR2,npbwr2b,19,2,1,90.48
NPFFR1,npffr1,0,4,23,0.0
NPFFR1,npffr1l1,17,5,5,77.27
NPFFR1,npffr1l2,24,3,0,88.89
NPFFR1,npffr1l3,22,3,2,88.0
NPFFR2,npffr2a,3,7,18,30.0
NPFFR2,npffr2b,4,9,15,30.77
NPY1R,npy1r,1,6,15,14.29
NPY2R,npy2r,1,7,13,12.5
NPY2R,npy2rl,0,8,13,0.0
NPY4R,npy4r,0,11,13,0.0
NTSR1,ntsr1,3,10,18,23.08
OPN1LW,opn1lw1,11,3,10,78.57
OPN1SW,opn1sw1,18,5,2,78.26
OPN3,opn3,16,7,5,69.57
OPN4,opn4a,4,8,13,33.33
OPN4,opn4b,1,7,17,12.5
OPN5,opn5,24,1,3,96.0
OPRD1,oprd1a,0,8,15,0.0
OPRD1,oprd1b,0,8,15,0.0
OPRK1,oprk1,0,6,18,0.0
OPRL1,oprl1,0,7,17,0.0
OPRM1,oprm1,19,1,2,95.0
OXGR1,oxgr1a.1,1,8,18,11.11
OXGR1,oxgr1a.2,2,7,18,22.22
OXGR1,oxgr1a.3,0,7,20,0.0
OXGR1,oxgr1b,1,7,19,12.5
OXTR,oxtra,4,8,14,33.33
OXTR,oxtrb,0,9,17,0.0
P2RY1,p2ry1,19,3,3,86.36
P2RY10,p2ry10,0,10,16,0.0
P2RY11,p2ry11,1,6,18,14.29
P2RY12,p2ry12,1,10,12,9.09
P2RY13,p2ry13,3,9,13,25.0
P2RY2,p2ry2.1,0,4,21,0.0
P2RY2,p2ry2.2,19,6,0,76.0
P2RY2,p2ry2.3,19,6,0,76.0
P2RY8,p2ry8,2,5,18,28.57
PITPNM3,pitpnm3,17,4,2,80.95
PROKR1,prokr1a,0,8,15,0.0
PROKR1,prokr1b,19,3,1,86.36
PTAFR,ptafr,0,6,21,0.0
PTGER1,ptger1a,0,10,11,0.0
PTGER1,ptger1b,2,6,13,25.0
PTGER1,ptger1c,0,7,14,0.0
PTGER2,ptger2a,1,5,14,16.67
PTGER2,ptger2b,0,7,13,0.0
PTGER3,ptger3,0,8,23,0.0
PTGER4,ptger4a,7,4,9,63.64
PTGER4,ptger4b,0,7,13,0.0
PTGER4,ptger4c,1,5,14,16.67
PTGFR,ptgfr,23,2,3,92.0
PTGIR,ptgir,0,14,11,0.0
PTH1R,pth1r,22,1,2,95.65
PTH2R,pth2ra,24,2,3,92.31
PTH2R,pth2rb,25,1,3,96.15
QRFPR,qrfpra,0,7,16,0.0
QRFPR,qrfprb,0,4,19,0.0
RGR,rgra,14,12,0,53.85
RGR,rgrb,11,12,3,47.83
RHO,rho,19,1,5,95.0
RRH,rrh,20,3,0,86.96
RXFP1,rxfp1,18,2,3,90.0
RXFP2,rxfp2a,20,0,6,100.0
RXFP2,rxfp2b,19,0,7,100.0
RXFP3,rxfp3,1,7,15,12.5
S1PR1,s1pr1,18,1,7,94.74
S1PR2,s1pr2,21,0,1,100.0
S1PR3,s1pr3a,15,4,4,78.95
S1PR4,s1pr4,10,5,4,66.67
S1PR5,s1pr5a,8,2,13,80.0
S1PR5,s1pr5b,14,3,6,82.35
SMO,smo,1,5,18,16.67
SSTR1,sstr1a,2,8,13,20.0
SSTR2,sstr2a,1,5,17,16.67
SSTR2,sstr2b,20,3,0,86.96
SSTR3,sstr3,2,7,16,22.22
SSTR5,sstr5,19,6,0,76.0
TAAR1,taar1b,1,11,18,8.33
TACR1,tacr1a,1,4,23,20.0
TACR1,tacr1b,2,6,20,25.0
TACR2,tacr2,5,6,13,45.45
TACR3,tacr3a,0,11,12,0.0
TACR3,tacr3l,10,1,12,90.91
TBXA2R,tbxa2r,3,8,21,27.27
TRHR,trhra,26,3,1,89.66
TRHR,trhrb,1,6,23,14.29
TSHR,tshr,0,7,15,0.0
VIPR1,vipr1a,20,4,2,83.33
VIPR1,vipr1b,15,2,9,88.24
VIPR2,vipr2,22,1,4,95.65
XCR1,xcr1a.1,1,5,20,16.67
XCR1,xcr1b.1,14,4,8,77.78
XCR1,xcr1b.2,15,7,4,68.18
