human gene,zebrafish gene,matched,mismatched,failed alignments,% similarity
APLNR,aplnrb,5,5,7,50.0
AVPR1A,avpr1aa,1,10,13,9.09
AVPR1A,avpr1ab,3,1,20,75.0
AVPR2,avpr2aa,6,6,7,50.0
AVPR2,avpr2ab,3,9,7,25.0
BDKRB1,bdkrb1,1,9,10,10.0
C5AR1,c5ar1,2,9,10,18.18
CALCR,calcr,0,4,18,0.0
CALCRL,calcrla,2,2,3,50.0
CALCRL,calcrlb,0,1,6,0.0
CASR,casr,0,13,21,0.0
CCKAR,cckar,2,5,15,28.57
CCKBR,cckbra,8,4,13,66.67
CCR10,ccr10,0,10,8,0.0
CCR2,ccr2,1,11,12,8.33
CCR6,ccr6a,1,7,14,12.5
CCR6,ccr6b,2,10,10,16.67
CCR7,ccr7,1,10,7,9.09
CCR8,ccr8.1,2,10,12,16.67
CCR9,ccr9a,0,6,8,0.0
CCR9,ccr9b,0,10,4,0.0
CELSR1,celsr1a,0,0,9,0.0
CELSR1,celsr1b,0,0,9,0.0
CELSR3,celsr3,0,2,6,0.0
CHRM1,chrm1a,15,4,0,78.95
CHRM2,chrm2a,9,7,10,56.25
CHRM2,chrm2b,7,5,14,58.33
CHRM3,chrm3a,13,8,3,61.9
CHRM3,chrm3b,10,9,5,52.63
CHRM4,chrm4a,1,11,15,8.33
CHRM4,chrm4b,0,9,18,0.0
CHRM5,chrm5a,12,3,4,80.0
CHRM5,chrm5b,11,6,2,64.71
CMKLR1,cmklr1,1,13,13,7.14
CMKLR2,cmklr2,4,7,17,36.36
CNR1,cnr1,0,11,20,0.0
CNR2,cnr2,20,4,0,83.33
CRHR1,crhr1,2,13,15,13.33
CRHR2,crhr2,0,0,9,0.0
CXCR1,cxcr1,1,3,28,25.0
CXCR2,cxcr2,0,8,9,0.0
CXCR3,cxcr3.1,1,8,25,11.11
CXCR3,cxcr3.2,1,18,15,5.26
CXCR4,cxcr4a,1,6,11,14.29
CXCR4,cxcr4b,0,11,7,0.0
CXCR5,cxcr5,1,5,10,16.67
CYSLTR1,cysltr1,1,11,16,8.33
DRD1,drd1a,0,8,11,0.0
DRD1,drd1b,0,9,10,0.0
DRD2,drd2a,11,3,0,78.57
DRD2,drd2b,0,3,11,0.0
DRD3,drd3,1,8,17,11.11
DRD4,drd4a,0,13,11,0.0
DRD4,drd4b,0,14,10,0.0
EDNRA,ednraa,13,1,1,92.86
EDNRA,ednrab,11,0,4,100.0
EDNRB,ednrba,15,2,2,88.24
EDNRB,ednrbb,10,3,6,76.92
F2R,f2r,0,8,21,0.0
F2RL1,f2rl1.1,0,13,11,0.0
F2RL1,f2rl1.2,0,12,12,0.0
F2RL2,f2rl2,1,12,14,7.69
FPR1,fpr1,9,8,9,52.94
FSHR,fshr,1,7,7,12.5
FZD1,fzd1,22,3,1,88.0
FZD10,fzd10,25,1,1,96.15
FZD2,fzd2,21,2,1,91.3
FZD3,fzd3a,19,3,1,86.36
FZD3,fzd3b,20,2,1,90.91
FZD4,fzd4,22,5,4,81.48
FZD5,fzd5,23,3,1,88.46
FZD6,fzd6,20,3,3,86.96
FZD7,fzd7a,19,3,4,86.36
FZD7,fzd7b,20,2,4,90.91
FZD8,fzd8a,23,3,1,88.46
FZD8,fzd8b,21,5,1,80.77
FZD9,fzd9a,22,5,1,81.48
FZD9,fzd9b,22,2,4,91.67
GABBR1,gabbr1a,2,13,12,13.33
GABBR1,gabbr1b,0,15,12,0.0
GABBR2,gabbr2,5,6,6,45.45
GALR1,galr1a,14,1,3,93.33
GALR1,galr1b,11,2,5,84.62
GALR2,galr2a,13,2,3,86.67
GALR2,galr2b,11,5,2,68.75
GCGR,gcgra,0,12,13,0.0
GCGR,gcgrb,0,10,15,0.0
GHRHR,ghrhra,0,4,14,0.0
GHRHR,ghrhrb,0,6,12,0.0
GHSR,ghsra,1,7,24,12.5
GHSR,ghsrb,1,8,23,11.11
GIPR,gipr,1,4,20,20.0
GPBAR1,gpbar1,1,7,17,12.5
GPER1,gper1,0,9,13,0.0
GPR101,gpr101,4,10,7,28.57
GPR12,gpr12,17,3,7,85.0
GPR132,gpr132a,1,10,19,9.09
GPR132,gpr132b,3,10,17,23.08
GPR135,gpr135,1,8,10,11.11
GPR139,gpr139,1,9,11,10.0
GPR142,gpr142,0,11,11,0.0
GPR146,gpr146,4,6,8,40.0
GPR151,gpr151,8,6,15,57.14
GPR153,gpr153,18,6,1,75.0
GPR156,gpr156,1,4,24,20.0
GPR158,gpr158a,1,6,20,14.29
GPR158,gpr158b,12,5,10,70.59
GPR160,gpr160,0,5,5,0.0
GPR161,gpr161b,0,7,8,0.0
GPR17,gpr17,1,13,17,7.14
GPR171,gpr171,13,10,3,56.52
GPR173,gpr173,1,9,15,10.0
GPR174,gpr174,4,12,20,25.0
GPR176,gpr176,1,11,8,8.33
GPR18,gpr18,15,4,11,78.95
GPR183,gpr183a,1,8,16,11.11
GPR183,gpr183b,2,12,11,14.29
GPR19,gpr19,3,11,20,21.43
GPR20,gpr20,1,11,12,8.33
GPR22,gpr22a,1,10,19,9.09
GPR22,gpr22b,24,2,4,92.31
GPR25,gpr25,1,12,12,7.69
GPR26,gpr26,0,9,17,0.0
GPR27,gpr27,8,4,5,66.67
GPR3,gpr3,12,9,7,57.14
GPR34,gpr34a,9,5,9,64.29
GPR34,gpr34b,9,3,11,75.0
GPR35,gpr35.1,0,6,13,0.0
GPR37,gpr37a,0,6,12,0.0
GPR37,gpr37b,0,7,11,0.0
GPR37L1,gpr37l1a,2,9,8,18.18
GPR37L1,gpr37l1b,6,7,6,46.15
GPR39,gpr39,2,7,15,22.22
GPR4,gpr4,1,10,14,9.09
GPR45,gpr45,21,7,5,75.0
GPR52,gpr52,23,3,3,88.46
GPR55,gpr55a,2,11,16,15.38
GPR6,gpr6,4,8,13,33.33
GPR61,gpr61,1,8,23,11.11
GPR63,gpr63,24,3,6,88.89
GPR65,gpr65,0,15,17,0.0
GPR75,gpr75,3,11,15,21.43
GPR78,gpr78a,17,7,3,70.83
GPR78,gpr78b,15,8,4,65.22
GPR84,gpr84,13,6,7,68.42
GPR85,gpr85,1,10,18,9.09
GPRC5B,gprc5ba,2,11,7,15.38
GPRC5B,gprc5bb,10,6,4,62.5
GPRC5C,gprc5c,2,8,16,20.0
GPRC6A,gprc6a,1,12,14,7.69
GRM1,grm1a,0,6,16,0.0
GRM1,grm1b,9,5,8,64.29
GRM2,grm2a,2,8,14,20.0
GRM2,grm2b,17,5,2,77.27
GRM3,grm3,24,0,2,100.0
GRM4,grm4,21,1,7,95.45
GRM5,grm5a,25,0,1,100.0
GRM5,grm5b,23,1,2,95.83
GRM6,grm6a,1,7,14,12.5
GRM6,grm6b,5,7,10,41.67
GRM8,grm8a,17,3,8,85.0
GRM8,grm8b,22,3,3,88.0
HCAR1,hcar1-1,0,9,19,0.0
HCAR1,hcar1-2,8,15,5,34.78
HCRTR2,hcrtr2,12,5,10,70.59
HRH1,hrh1,0,12,17,0.0
HRH2,hrh2a,0,14,9,0.0
HRH2,hrh2b,10,7,6,58.82
HRH3,hrh3,0,8,10,0.0
HTR1A,htr1aa,3,11,12,21.43
HTR1A,htr1ab,0,7,19,0.0
HTR1B,htr1b,14,5,3,73.68
HTR1D,htr1d,3,10,10,23.08
HTR1F,htr1fa,0,10,15,0.0
HTR1F,htr1fb,0,6,19,0.0
HTR2A,htr2ab,2,8,8,20.0
HTR2B,htr2b,1,8,9,11.11
HTR4,htr4,21,5,1,80.77
HTR5A,htr5aa,18,5,3,78.26
HTR5A,htr5ab,18,5,3,78.26
HTR6,htr6,1,10,16,9.09
HTR7,htr7a,0,10,15,0.0
KISS1R,kiss1ra,15,4,4,78.95
KISS1R,kiss1rb,13,5,5,72.22
LGR4,lgr4,0,11,11,0.0
LGR6,lgr6,11,5,7,68.75
LHCGR,lhcgr,0,12,15,0.0
LPAR1,lpar1,24,0,3,100.0
LPAR2,lpar2a,18,5,3,78.26
LPAR2,lpar2b,1,3,22,25.0
LPAR3,lpar3,0,10,16,0.0
LPAR4,lpar4,19,2,6,90.48
LPAR5,lpar5a,0,17,9,0.0
LPAR5,lpar5b,1,12,13,7.69
LPAR6,lpar6a,1,15,8,6.25
LPAR6,lpar6b,1,11,12,8.33
LTB4R,ltb4r,0,4,17,0.0
LTB4R2,ltb4r2a,1,14,12,6.67
LTB4R2,ltb4r2b,0,12,15,0.0
MC1R,mc1r,2,18,10,10.0
MC2R,mc2r,3,14,11,17.65
MC3R,mc3r,9,3,1,75.0
MC4R,mc4r,0,7,19,0.0
MC5R,mc5ra,25,6,1,80.65
MC5R,mc5rb,0,7,25,0.0
MCHR1,mchr1a,1,6,20,14.29
MCHR1,mchr1b,6,9,12,40.0
MCHR2,mchr2a,0,10,23,0.0
MCHR2,mchr2b,0,0,33,0.0
MLNR,mlnr,5,5,7,50.0
MTNR1A,mtnr1aa,17,3,2,85.0
MTNR1A,mtnr1ab,17,3,2,85.0
MTNR1A,mtnr1al,8,2,12,80.0
MTNR1B,mtnr1ba,12,3,4,80.0
MTNR1B,mtnr1bb,15,3,1,83.33
NMUR1,nmur1a,4,1,11,80.0
NPBWR2,npbwr2a,1,9,12,10.0
NPBWR2,npbwr2b,8,0,14,100.0
NPFFR1,npffr1,6,3,8,66.67
NPFFR1,npffr1l1,8,6,3,57.14
NPFFR1,npffr1l2,11,5,1,68.75
NPFFR1,npffr1l3,12,4,1,75.0
NPFFR2,npffr2a,18,2,3,90.0
NPFFR2,npffr2b,17,2,4,89.47
NPY1R,npy1r,15,2,0,88.24
NPY2R,npy2r,1,8,12,11.11
NPY2R,npy2rl,13,5,3,72.22
NPY4R,npy4r,11,3,7,78.57
NTSR1,ntsr1,1,10,17,9.09
OPN1LW,opn1lw1,21,3,6,87.5
OPN1SW,opn1sw1,6,13,9,31.58
OPN3,opn3,11,12,0,47.83
OPN4,opn4a,25,4,0,86.21
OPN4,opn4b,24,2,3,92.31
OPN5,opn5,14,3,8,82.35
OPRD1,oprd1a,3,7,13,30.0
OPRD1,oprd1b,9,9,5,50.0
OPRK1,oprk1,12,4,10,75.0
OPRL1,oprl1,0,8,25,0.0
OPRM1,oprm1,10,2,3,83.33
OXGR1,oxgr1a.1,3,12,13,20.0
OXGR1,oxgr1a.2,2,14,12,12.5
OXGR1,oxgr1a.3,5,12,11,29.41
OXGR1,oxgr1b,1,6,21,14.29
OXTR,oxtra,7,0,10,100.0
OXTR,oxtrb,6,0,11,100.0
P2RY1,p2ry1,6,7,9,46.15
P2RY10,p2ry10,0,8,12,0.0
P2RY11,p2ry11,0,11,8,0.0
P2RY12,p2ry12,1,10,14,9.09
P2RY13,p2ry13,0,5,19,0.0
P2RY2,p2ry2.1,1,12,15,7.69
P2RY2,p2ry2.2,1,11,16,8.33
P2RY2,p2ry2.3,2,8,18,20.0
P2RY8,p2ry8,1,3,17,25.0
PITPNM3,pitpnm3,0,1,6,0.0
PROKR1,prokr1a,1,7,10,12.5
PROKR1,prokr1b,0,6,12,0.0
PTAFR,ptafr,0,3,15,0.0
PTGER1,ptger1a,2,8,18,20.0
PTGER1,ptger1b,0,9,19,0.0
PTGER1,ptger1c,0,11,17,0.0
PTGER2,ptger2a,8,7,13,53.33
PTGER2,ptger2b,6,10,12,37.5
PTGER3,ptger3,2,11,14,15.38
PTGER4,ptger4a,21,4,3,84.0
PTGER4,ptger4b,18,4,6,81.82
PTGER4,ptger4c,2,11,15,15.38
PTGFR,ptgfr,9,12,5,42.86
PTGIR,ptgir,1,10,16,9.09
PTH1R,pth1r,16,6,6,72.73
PTH2R,pth2ra,0,14,10,0.0
PTH2R,pth2rb,0,15,9,0.0
QRFPR,qrfpra,1,3,19,25.0
QRFPR,qrfprb,5,4,14,55.56
RGR,rgra,8,3,14,72.73
RGR,rgrb,1,7,17,12.5
RHO,rho,29,2,1,93.55
RRH,rrh,22,0,2,100.0
RXFP1,rxfp1,18,2,5,90.0
RXFP2,rxfp2a,1,10,11,9.09
RXFP2,rxfp2b,2,8,12,20.0
RXFP3,rxfp3,5,5,15,50.0
S1PR1,s1pr1,24,2,6,92.31
S1PR2,s1pr2,0,14,16,0.0
S1PR3,s1pr3a,10,10,12,50.0
S1PR4,s1pr4,1,12,16,7.69
S1PR5,s1pr5a,22,2,8,91.67
S1PR5,s1pr5b,19,5,8,79.17
SMO,smo,24,2,1,92.31
SSTR1,sstr1a,13,2,6,86.67
SSTR2,sstr2a,1,9,12,10.0
SSTR2,sstr2b,7,7,8,50.0
SSTR3,sstr3,2,8,10,20.0
SSTR5,sstr5,14,6,1,70.0
TAAR1,taar1b,18,7,1,72.0
TACR1,tacr1a,10,3,6,76.92
TACR1,tacr1b,1,9,9,10.0
TACR2,tacr2,0,5,17,0.0
TACR3,tacr3a,2,5,13,28.57
TACR3,tacr3l,11,3,6,78.57
TBXA2R,tbxa2r,11,9,11,55.0
TRHR,trhra,1,7,21,12.5
TRHR,trhrb,1,7,21,12.5
TSHR,tshr,0,5,17,0.0
VIPR1,vipr1a,11,14,6,44.0
VIPR1,vipr1b,3,14,14,17.65
VIPR2,vipr2,4,1,4,80.0
XCR1,xcr1a.1,2,7,11,22.22
XCR1,xcr1b.1,2,7,11,22.22
XCR1,xcr1b.2,0,3,17,0.0
