human gene,zebrafish gene,matched,mismatched,failed alignments,% similarity
CMKLR2,cmklr2,0,2,23,0.0
CNR1,cnr1,17,3,3,85.0
CNR2,cnr2,0,6,14,0.0
CRHR1,crhr1,20,0,9,100.0
CRHR2,crhr2,0,0,30,0.0
CXCR1,cxcr1,0,3,23,0.0
CXCR2,cxcr2,2,4,17,33.33
CXCR3,cxcr3.1,0,3,13,0.0
CXCR3,cxcr3.2,0,1,15,0.0
CXCR4,cxcr4a,0,5,20,0.0
CXCR4,cxcr4b,2,3,20,40.0
CXCR5,cxcr5,0,5,23,0.0
CYSLTR1,cysltr1,0,2,25,0.0
DRD1,drd1a,0,2,21,0.0
DRD1,drd1b,2,2,19,50.0
DRD2,drd2a,21,0,1,100.0
DRD2,drd2b,0,5,17,0.0
DRD3,drd3,0,3,19,0.0
DRD4,drd4a,0,5,26,0.0
DRD4,drd4b,0,2,29,0.0
EDNRA,ednraa,0,1,23,0.0
EDNRA,ednrab,2,5,17,28.57
EDNRB,ednrba,0,2,26,0.0
EDNRB,ednrbb,0,4,24,0.0
F2R,f2r,0,5,15,0.0
F2RL1,f2rl1.1,1,7,19,12.5
F2RL1,f2rl1.2,0,1,26,0.0
F2RL2,f2rl2,5,1,17,83.33
FPR1,fpr1,0,4,21,0.0
FSHR,fshr,0,3,25,0.0
FZD1,fzd1,0,0,24,0.0
FZD10,fzd10,1,2,20,33.33
FZD2,fzd2,19,0,4,100.0
FZD3,fzd3a,23,1,2,95.83
FZD3,fzd3b,12,1,13,92.31
FZD4,fzd4,0,1,26,0.0
FZD5,fzd5,0,6,21,0.0
FZD6,fzd6,18,1,5,94.74
FZD7,fzd7a,6,1,20,85.71
FZD7,fzd7b,0,4,23,0.0
FZD8,fzd8a,1,3,25,25.0
FZD8,fzd8b,0,0,29,0.0
FZD9,fzd9a,1,4,24,20.0
FZD9,fzd9b,21,3,5,87.5
GABBR1,gabbr1a,0,0,29,0.0
GABBR1,gabbr1b,0,2,27,0.0
GABBR2,gabbr2,1,3,17,25.0
GALR1,galr1a,8,1,17,88.89
GALR1,galr1b,8,3,15,72.73
GALR2,galr2a,0,3,21,0.0
GALR2,galr2b,0,3,21,0.0
GCGR,gcgra,14,2,10,87.5
GCGR,gcgrb,21,4,1,84.0
GHRHR,ghrhra,15,8,1,65.22
GHRHR,ghrhrb,14,6,4,70.0
GHSR,ghsra,0,5,21,0.0
GHSR,ghsrb,1,5,20,16.67
GIPR,gipr,22,3,1,88.0
GPBAR1,gpbar1,0,3,23,0.0
GPER1,gper1,0,2,20,0.0
GPR101,gpr101,0,1,17,0.0
GPR12,gpr12,0,2,19,0.0
GPR132,gpr132a,1,5,17,16.67
GPR132,gpr132b,1,6,16,14.29
GPR135,gpr135,0,4,25,0.0
GPR139,gpr139,4,0,20,100.0
GPR142,gpr142,0,4,18,0.0
GPR146,gpr146,0,7,16,0.0
GPR151,gpr151,2,5,22,28.57
GPR153,gpr153,1,4,26,20.0
GPR156,gpr156,0,8,17,0.0
GPR158,gpr158a,1,3,22,25.0
GPR158,gpr158b,0,3,23,0.0
GPR160,gpr160,1,1,23,50.0
GPR161,gpr161b,2,0,25,100.0
GPR17,gpr17,0,4,19,0.0
GPR171,gpr171,0,1,27,0.0
GPR173,gpr173,17,4,2,80.95
GPR174,gpr174,1,10,16,9.09
GPR176,gpr176,2,1,12,66.67
GPR18,gpr18,0,4,22,0.0
GPR183,gpr183a,0,2,19,0.0
GPR183,gpr183b,2,3,16,40.0
GPR19,gpr19,0,0,22,0.0
GPR20,gpr20,1,3,18,25.0
GPR22,gpr22a,0,4,22,0.0
GPR22,gpr22b,0,8,18,0.0
GPR25,gpr25,1,2,24,33.33
GPR26,gpr26,11,2,13,84.62
GPR27,gpr27,3,1,16,75.0
GPR3,gpr3,0,2,22,0.0
GPR34,gpr34a,1,4,17,20.0
GPR34,gpr34b,1,2,19,33.33
GPR35,gpr35.1,6,8,14,42.86
GPR37,gpr37a,0,3,20,0.0
GPR37,gpr37b,0,1,22,0.0
GPR37L1,gpr37l1a,0,0,26,0.0
GPR37L1,gpr37l1b,1,6,19,14.29
GPR39,gpr39,0,0,27,0.0
GPR4,gpr4,0,2,24,0.0
GPR45,gpr45,19,3,3,86.36
GPR52,gpr52,0,2,21,0.0
GPR55,gpr55a,1,4,21,20.0
GPR6,gpr6,0,3,18,0.0
GPR61,gpr61,4,3,14,57.14
GPR63,gpr63,1,0,24,100.0
GPR65,gpr65,1,3,20,25.0
GPR75,gpr75,4,5,15,44.44
GPR78,gpr78a,0,1,0,0.0
GPR78,gpr78b,0,0,1,0.0
GPR84,gpr84,0,6,18,0.0
GPR85,gpr85,0,1,21,0.0
GPRC5B,gprc5ba,0,0,21,0.0
GPRC5B,gprc5bb,2,2,17,50.0
GPRC5C,gprc5c,0,3,15,0.0
GPRC6A,gprc6a,0,3,27,0.0
GRM1,grm1a,0,2,14,0.0
GRM1,grm1b,0,2,14,0.0
GRM2,grm2a,0,2,6,0.0
GRM2,grm2b,0,1,7,0.0
GRM3,grm3,0,3,19,0.0
GRM4,grm4,1,6,16,14.29
GRM5,grm5a,0,3,13,0.0
GRM5,grm5b,0,4,12,0.0
GRM6,grm6a,1,4,20,20.0
GRM6,grm6b,1,5,19,16.67
GRM8,grm8a,1,0,24,100.0
GRM8,grm8b,0,6,19,0.0
HCAR1,hcar1-1,0,9,18,0.0
HCAR1,hcar1-2,0,3,24,0.0
HCRTR2,hcrtr2,0,3,23,0.0
HRH1,hrh1,0,2,10,0.0
HRH2,hrh2a,1,1,20,50.0
HRH2,hrh2b,0,3,19,0.0
HRH3,hrh3,2,6,18,25.0
HTR1A,htr1aa,1,4,18,20.0
HTR1A,htr1ab,0,4,19,0.0
HTR1B,htr1b,0,1,24,0.0
HTR1D,htr1d,0,0,25,0.0
HTR1F,htr1fa,0,2,23,0.0
HTR1F,htr1fb,17,2,6,89.47
HTR2A,htr2ab,0,5,21,0.0
HTR2B,htr2b,2,2,15,50.0
HTR4,htr4,8,1,15,88.89
HTR5A,htr5aa,3,5,15,37.5
HTR5A,htr5ab,3,4,16,42.86
HTR6,htr6,7,0,19,100.0
HTR7,htr7a,7,2,17,77.78
KISS1R,kiss1ra,0,6,26,0.0
KISS1R,kiss1rb,0,7,25,0.0
LGR4,lgr4,0,6,16,0.0
LGR6,lgr6,0,5,18,0.0
LHCGR,lhcgr,1,4,20,20.0
LPAR1,lpar1,0,7,17,0.0
LPAR2,lpar2a,2,4,18,33.33
LPAR2,lpar2b,0,2,22,0.0
LPAR3,lpar3,1,1,17,50.0
LPAR4,lpar4,17,2,7,89.47
LPAR5,lpar5a,0,4,28,0.0
LPAR5,lpar5b,1,1,30,50.0
LPAR6,lpar6a,0,3,25,0.0
LPAR6,lpar6b,2,4,22,33.33
LTB4R,ltb4r,0,3,24,0.0
LTB4R2,ltb4r2a,2,5,13,28.57
LTB4R2,ltb4r2b,0,2,18,0.0
MC1R,mc1r,0,3,18,0.0
MC2R,mc2r,1,3,20,25.0
MC3R,mc3r,0,3,21,0.0
MC4R,mc4r,0,6,16,0.0
MC5R,mc5ra,1,1,20,50.0
MC5R,mc5rb,0,2,20,0.0
MCHR1,mchr1a,2,7,17,22.22
MCHR1,mchr1b,12,4,10,75.0
MCHR2,mchr2a,0,4,18,0.0
MCHR2,mchr2b,1,3,18,25.0
MLNR,mlnr,1,3,18,25.0
MTNR1A,mtnr1aa,20,4,2,83.33
MTNR1A,mtnr1ab,9,2,15,81.82
MTNR1A,mtnr1al,0,0,26,0.0
MTNR1B,mtnr1ba,1,3,24,25.0
MTNR1B,mtnr1bb,0,3,25,0.0
NMUR1,nmur1a,2,1,6,66.67
NPBWR2,npbwr2a,7,1,17,87.5
NPBWR2,npbwr2b,1,0,24,100.0
NPFFR1,npffr1,1,2,22,33.33
NPFFR1,npffr1l1,6,3,16,66.67
NPFFR1,npffr1l2,1,3,21,25.0
NPFFR1,npffr1l3,7,2,16,77.78
NPFFR2,npffr2a,0,4,21,0.0
NPFFR2,npffr2b,0,7,18,0.0
NPY1R,npy1r,2,7,18,22.22
NPY2R,npy2r,0,2,24,0.0
NPY2R,npy2rl,10,2,14,83.33
NPY4R,npy4r,0,3,22,0.0
NTSR1,ntsr1,1,5,22,16.67
OPN1LW,opn1lw1,12,2,9,85.71
OPN1SW,opn1sw1,2,5,19,28.57
OPN3,opn3,0,4,24,0.0
OPN4,opn4a,1,2,22,33.33
OPN4,opn4b,1,7,17,12.5
OPN5,opn5,2,0,21,100.0
OPRD1,oprd1a,0,10,20,0.0
OPRD1,oprd1b,0,5,25,0.0
OPRK1,oprk1,2,3,18,40.0
OPRL1,oprl1,0,0,25,0.0
OPRM1,oprm1,12,1,16,92.31
OXGR1,oxgr1a.1,0,2,23,0.0
OXGR1,oxgr1a.2,0,3,22,0.0
OXGR1,oxgr1a.3,0,8,17,0.0
OXGR1,oxgr1b,0,2,23,0.0
OXTR,oxtra,2,1,24,66.67
OXTR,oxtrb,0,6,21,0.0
P2RY1,p2ry1,1,5,21,16.67
P2RY10,p2ry10,2,5,21,28.57
P2RY11,p2ry11,0,2,10,0.0
P2RY12,p2ry12,1,2,17,33.33
P2RY13,p2ry13,0,7,11,0.0
P2RY2,p2ry2.1,0,6,20,0.0
P2RY2,p2ry2.2,0,4,22,0.0
P2RY2,p2ry2.3,1,7,18,12.5
P2RY8,p2ry8,0,6,19,0.0
PITPNM3,pitpnm3,0,3,20,0.0
PROKR1,prokr1a,7,2,14,77.78
PROKR1,prokr1b,13,2,8,86.67
PTAFR,ptafr,1,1,22,50.0
PTGER1,ptger1a,0,0,0,0.0
PTGER1,ptger1b,0,0,0,0.0
PTGER1,ptger1c,0,0,0,0.0
PTGER2,ptger2a,0,2,16,0.0
PTGER2,ptger2b,1,2,15,33.33
PTGER3,ptger3,0,3,25,0.0
PTGER4,ptger4a,0,4,14,0.0
PTGER4,ptger4b,0,0,18,0.0
PTGER4,ptger4c,0,3,15,0.0
PTGFR,ptgfr,0,4,19,0.0
PTGIR,ptgir,0,2,10,0.0
PTH1R,pth1r,24,1,0,96.0
PTH2R,pth2ra,13,0,14,100.0
PTH2R,pth2rb,13,0,14,100.0
QRFPR,qrfpra,1,2,21,33.33
QRFPR,qrfprb,0,6,18,0.0
RGR,rgra,0,4,19,0.0
RGR,rgrb,1,4,18,20.0
RHO,rho,1,3,18,25.0
RRH,rrh,0,5,19,0.0
RXFP1,rxfp1,2,3,17,40.0
RXFP2,rxfp2a,0,2,21,0.0
RXFP2,rxfp2b,0,3,20,0.0
RXFP3,rxfp3,3,2,19,60.0
S1PR1,s1pr1,0,6,19,0.0
S1PR2,s1pr2,0,0,2,0.0
S1PR3,s1pr3a,0,3,22,0.0
S1PR4,s1pr4,0,5,18,0.0
S1PR5,s1pr5a,1,3,23,25.0
S1PR5,s1pr5b,2,4,21,33.33
SMO,smo,0,3,28,0.0
SSTR1,sstr1a,2,5,19,28.57
SSTR2,sstr2a,20,1,3,95.24
SSTR2,sstr2b,18,2,4,90.0
SSTR3,sstr3,7,0,19,100.0
SSTR5,sstr5,11,2,13,84.62
TAAR1,taar1b,1,6,19,14.29
TACR1,tacr1a,0,3,19,0.0
TACR1,tacr1b,0,9,13,0.0
TACR2,tacr2,1,4,18,20.0
TACR3,tacr3a,0,2,20,0.0
TACR3,tacr3l,0,1,21,0.0
TBXA2R,tbxa2r,6,6,17,50.0
TRHR,trhra,4,4,17,50.0
TRHR,trhrb,0,4,21,0.0
TSHR,tshr,1,2,21,33.33
VIPR1,vipr1a,18,4,4,81.82
VIPR1,vipr1b,16,3,7,84.21
VIPR2,vipr2,22,1,2,95.65
XCR1,xcr1a.1,0,4,21,0.0
XCR1,xcr1b.1,0,4,21,0.0
XCR1,xcr1b.2,0,2,23,0.0
