human gene,zebrafish gene,matched,mismatched,failed alignments,% similarity
MTNR1A,mtnr1aa,21,3,0,87.5
MTNR1A,mtnr1ab,22,2,0,91.67
MTNR1A,mtnr1al,5,1,18,83.33
MTNR1B,mtnr1ba,19,5,0,79.17
MTNR1B,mtnr1bb,19,5,0,79.17
NMUR1,nmur1a,14,2,2,87.5
NPBWR2,npbwr2a,5,10,5,33.33
NPBWR2,npbwr2b,17,1,2,94.44
NPFFR1,npffr1,13,1,4,92.86
NPFFR1,npffr1l1,16,2,0,88.89
NPFFR1,npffr1l2,15,1,2,93.75
NPFFR1,npffr1l3,15,1,2,93.75
NPFFR2,npffr2a,16,1,1,94.12
NPFFR2,npffr2b,16,1,1,94.12
NPY1R,npy1r,15,3,0,83.33
NPY2R,npy2r,17,3,0,85.0
NPY2R,npy2rl,17,3,0,85.0
NPY4R,npy4r,12,4,6,75.0
NTSR1,ntsr1,18,4,0,81.82
OPN1LW,opn1lw1,26,0,1,100.0
OPN1SW,opn1sw1,19,7,2,73.08
OPN3,opn3,18,7,0,72.0
OPN4,opn4a,1,4,19,20.0
OPN4,opn4b,21,0,3,100.0
OPN5,opn5,19,1,2,95.0
OPRD1,oprd1a,13,2,6,86.67
OPRD1,oprd1b,14,2,5,87.5
OPRK1,oprk1,12,3,2,80.0
OPRL1,oprl1,11,4,1,73.33
OPRM1,oprm1,16,1,1,94.12
OXGR1,oxgr1a.1,18,5,3,78.26
OXGR1,oxgr1a.2,16,6,4,72.73
OXGR1,oxgr1a.3,16,7,3,69.57
OXGR1,oxgr1b,5,1,20,83.33
OXTR,oxtra,18,2,1,90.0
OXTR,oxtrb,19,1,1,95.0
P2RY1,p2ry1,24,0,1,100.0
P2RY10,p2ry10,14,0,7,100.0
P2RY11,p2ry11,11,6,1,64.71
P2RY12,p2ry12,18,1,2,94.74
P2RY13,p2ry13,16,3,4,84.21
P2RY2,p2ry2.1,23,3,3,88.46
P2RY2,p2ry2.2,21,3,5,87.5
P2RY2,p2ry2.3,23,3,3,88.46
P2RY8,p2ry8,19,1,3,95.0
PITPNM3,pitpnm3,0,0,8,0.0
PROKR1,prokr1a,14,3,3,82.35
PROKR1,prokr1b,15,3,2,83.33
PTAFR,ptafr,15,2,4,88.24
PTGER1,ptger1a,1,1,22,50.0
PTGER1,ptger1b,12,3,9,80.0
PTGER1,ptger1c,8,5,11,61.54
PTGER2,ptger2a,6,8,7,42.86
PTGER2,ptger2b,8,7,6,53.33
PTGER3,ptger3,17,2,6,89.47
PTGER4,ptger4a,17,4,0,80.95
PTGER4,ptger4b,18,1,2,94.74
PTGER4,ptger4c,12,6,3,66.67
PTGFR,ptgfr,13,7,2,65.0
PTGIR,ptgir,15,3,3,83.33
PTH1R,pth1r,0,5,19,0.0
PTH2R,pth2ra,0,1,16,0.0
PTH2R,pth2rb,10,0,7,100.0
QRFPR,qrfpra,11,3,6,78.57
QRFPR,qrfprb,16,3,1,84.21
RGR,rgra,0,3,20,0.0
RGR,rgrb,2,3,18,40.0
RHO,rho,25,1,1,96.15
RRH,rrh,19,0,1,100.0
RXFP1,rxfp1,21,3,0,87.5
RXFP2,rxfp2a,14,3,7,82.35
RXFP2,rxfp2b,14,2,8,87.5
RXFP3,rxfp3,19,2,0,90.48
S1PR1,s1pr1,18,0,3,100.0
S1PR2,s1pr2,15,1,3,93.75
S1PR3,s1pr3a,15,2,2,88.24
S1PR4,s1pr4,14,1,5,93.33
S1PR5,s1pr5a,18,1,3,94.74
S1PR5,s1pr5b,17,4,1,80.95
SMO,smo,2,3,16,40.0
SSTR1,sstr1a,17,1,4,94.44
SSTR2,sstr2a,15,3,6,83.33
SSTR2,sstr2b,14,2,8,87.5
SSTR3,sstr3,16,3,2,84.21
SSTR5,sstr5,16,5,4,76.19
TAAR1,taar1b,18,5,2,78.26
TACR1,tacr1a,17,3,1,85.0
TACR1,tacr1b,18,3,0,85.71
TACR2,tacr2,18,0,1,100.0
TACR3,tacr3a,14,5,2,73.68
TACR3,tacr3l,14,5,2,73.68
TBXA2R,tbxa2r,18,1,4,94.74
TRHR,trhra,19,0,1,100.0
TRHR,trhrb,18,1,1,94.74
TSHR,tshr,15,1,3,93.75
VIPR1,vipr1a,0,6,13,0.0
VIPR1,vipr1b,0,2,17,0.0
VIPR2,vipr2,1,4,11,20.0
XCR1,xcr1a.1,10,7,4,58.82
XCR1,xcr1b.1,8,10,3,44.44
XCR1,xcr1b.2,8,8,5,50.0
